Sample2,Sample1,Distance,Group1,Group2,GroupType
BKDN170794002-1A,BKDN170794393-1A,0.329444436,LCW,SXD,between_breed
BKDN170794002-1A,BKDN170796419-1A,0.437375309,SPD,SXD,between_breed
BKDN170794002-1A,BKDN170796006-1A,0.543178799,CHP,SXD,between_breed
BKDN170794002-1A,BKDN170795149-1A,0.531741051,CHP,SXD,between_breed
BKDN170794002-1A,BKDN170794156-1A,0.681408467,PTB,SXD,between_breed
BKDN170794002-1A,BKDN170794553-1A,0.474837518,LCW,SXD,between_breed
BKDN170794002-1A,BKDN170795907-1A,0.805521601,LSD,SXD,between_breed
BKDN170794002-1A,BKDN170794385-1A,0.371393881,LCW,SXD,between_breed
BKDN170794002-1A,BKDN170795572-1A,0.320670521,ZSP,SXD,between_breed
BKDN170794002-1A,BKDN170795838-1A,0.55046874,CHP,SXD,between_breed
BKDN170794002-1A,BKDN170794329-1A,0.766502718,TWD,SXD,between_breed
BKDN170794002-1A,BKDN170796080-1A,0.485403325,LSD,SXD,between_breed
BKDN170794002-1A,BKDN170794065-1A,0.613080164,JRD,SXD,between_breed
BKDN170794002-1A,BKDN170796250-1A,0.732548069,SPD,SXD,between_breed
BKDN170794002-1A,BKDN170795910-1A,0.316888904,LSD,SXD,between_breed
BKDN170794002-1A,BKDN170796085-1A,0.684061259,SPD,SXD,between_breed
BKDN170794054-1A,BKDN170794159-1A,0.766027532,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170794067-1A,0.425497412,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170795578-1A,0.67729657,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170795738-1A,0.511114626,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794480-1A,0.802304602,PTB,MWD,between_breed
BKDN170794054-1A,BKDN170794809-1A,0.624207973,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170794149-1A,0.576019133,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170794066-1A,0.303485957,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170794065-1A,0.427735211,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170795837-1A,0.742846307,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170795574-1A,0.736941634,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170795916-1A,0.45211619,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170796080-1A,0.516230832,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170794806-1A,0.796183848,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170794553-1A,0.554765709,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794152-1A,0.543567675,PTB,MWD,between_breed
BKDN170794054-1A,BKDN170794548-1A,0.722247482,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794972-1A,0.62302864,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170795745-1A,0.230708063,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794163-1A,0.727909293,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170794322-1A,0.720867305,PTB,MWD,between_breed
BKDN170794054-1A,BKDN170795576-1A,0.402178457,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170796413-1A,0.700784049,MWD,MWD,within_breed
BKDN170794054-1A,BKDN170796000-1A,0.784556568,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170796004-1A,0.668472385,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170796249-1A,0.655817923,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170795737-1A,0.509626215,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170795911-1A,0.478103749,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170795740-1A,0.366721369,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794064-1A,0.384221907,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170794385-1A,0.711629839,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170795577-1A,0.476797133,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794165-1A,0.783189011,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170795140-1A,0.739331092,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170794057-1A,0.443426262,MWD,MWD,within_breed
BKDN170794054-1A,BKDN170796006-1A,0.550459772,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170794164-1A,0.77519238,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170794068-1A,0.812559447,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170794156-1A,0.804183122,PTB,MWD,between_breed
BKDN170794054-1A,BKDN170795838-1A,0.740928029,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170796418-1A,0.71956404,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796085-1A,0.617608098,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796253-1A,0.291368488,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170794805-1A,0.740928107,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170795146-1A,0.414426293,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170796420-1A,0.654364333,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170795739-1A,0.505302092,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794056-1A,0.79186414,MWD,MWD,within_breed
BKDN170794054-1A,BKDN170795999-1A,0.477552751,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170794148-1A,0.458438047,JRD,MWD,between_breed
BKDN170794054-1A,BKDN170796254-1A,0.692609546,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796252-1A,0.774314491,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796077-1A,0.746542073,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170794327-1A,0.513922718,TWD,MWD,between_breed
BKDN170794054-1A,BKDN170795145-1A,0.802706537,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170795910-1A,0.786990302,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170794387-1A,0.744542684,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794326-1A,0.455514296,TWD,MWD,between_breed
BKDN170794054-1A,BKDN170795836-1A,0.706999785,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170794394-1A,0.692300911,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794330-1A,0.690967657,TWD,MWD,between_breed
BKDN170794054-1A,BKDN170795912-1A,0.623466568,LSD,MWD,between_breed
BKDN170794054-1A,BKDN170796245-1A,0.629912779,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796421-1A,0.639331202,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170794811-1A,0.59079971,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170795142-1A,0.573599084,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170796173-1A,0.794330493,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170794551-1A,0.794554917,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170795573-1A,0.487179033,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170796424-1A,0.652978154,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170795149-1A,0.575222374,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170794554-1A,0.300030456,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794058-1A,0.460094471,MWD,MWD,within_breed
BKDN170794054-1A,BKDN170794158-1A,0.598044491,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170795147-1A,0.746783429,CHP,MWD,between_breed
BKDN170794054-1A,BKDN170796250-1A,0.733491831,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796419-1A,0.794469382,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796247-1A,0.543215282,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170796251-1A,0.733681323,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170794329-1A,0.524750428,TWD,MWD,between_breed
BKDN170794054-1A,BKDN170795572-1A,0.669269391,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170796417-1A,0.730521332,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170795743-1A,0.674220648,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170796422-1A,0.740560381,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170795744-1A,0.500484087,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170796086-1A,0.666795979,SPD,MWD,between_breed
BKDN170794054-1A,BKDN170794331-1A,0.693697283,TWD,MWD,between_breed
BKDN170794054-1A,BKDN170794160-1A,0.745098251,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170795141-1A,0.739935731,JYP,MWD,between_breed
BKDN170794054-1A,BKDN170795575-1A,0.494132143,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794228-1A,0.740664102,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170795742-1A,0.370872473,ZSP,MWD,between_breed
BKDN170794054-1A,BKDN170794392-1A,0.246672899,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794393-1A,0.782172318,LCW,MWD,between_breed
BKDN170794054-1A,BKDN170794161-1A,0.805633091,SXD,MWD,between_breed
BKDN170794054-1A,BKDN170795907-1A,0.654280494,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170795578-1A,0.750144731,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170795836-1A,0.655623407,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170794159-1A,0.416456395,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170794065-1A,0.643836185,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170795573-1A,0.446191305,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794156-1A,0.664366429,PTB,MWD,between_breed
BKDN170794056-1A,BKDN170794330-1A,0.463859152,TWD,MWD,between_breed
BKDN170794056-1A,BKDN170796000-1A,0.627183434,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170796085-1A,0.817871602,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170796247-1A,0.878913053,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794806-1A,0.654485751,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170795572-1A,0.304629371,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170795999-1A,0.65761584,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170795911-1A,0.828139491,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170794152-1A,0.797958123,PTB,MWD,between_breed
BKDN170794056-1A,BKDN170796422-1A,0.866875917,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170796077-1A,0.234490749,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170796420-1A,0.8662405,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795912-1A,0.834577362,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170794809-1A,0.574697241,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170795916-1A,0.779527403,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170796250-1A,0.806609025,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794158-1A,0.900373759,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170795838-1A,0.644906835,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170794811-1A,0.595032551,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170796419-1A,0.356939533,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794394-1A,0.46580871,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794322-1A,0.74048346,PTB,MWD,between_breed
BKDN170794056-1A,BKDN170796173-1A,0.63687842,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170794163-1A,0.596051944,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170796245-1A,0.812070828,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794805-1A,0.584879741,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170795576-1A,0.851953729,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794066-1A,0.666574901,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170796086-1A,0.721392328,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170796251-1A,0.828952121,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795745-1A,0.886523173,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794149-1A,0.603062058,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170795910-1A,0.115634501,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170794972-1A,0.656543139,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170796424-1A,0.768500055,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795577-1A,0.832423336,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170795837-1A,0.232784951,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170795742-1A,0.811825274,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170796252-1A,0.311713601,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795145-1A,0.284037971,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170796249-1A,0.742849914,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170796413-1A,0.194221417,MWD,MWD,within_breed
BKDN170794056-1A,BKDN170794480-1A,0.167698342,PTB,MWD,between_breed
BKDN170794056-1A,BKDN170795575-1A,0.849379034,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170795907-1A,0.837176251,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170796418-1A,0.834940991,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795149-1A,0.609233424,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170796004-1A,0.788397015,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170795740-1A,0.861767855,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794329-1A,0.821203082,TWD,MWD,between_breed
BKDN170794056-1A,BKDN170794228-1A,0.267429664,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794068-1A,0.228370389,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170796254-1A,0.499480877,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170795141-1A,0.67601575,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170794392-1A,0.793030439,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794160-1A,0.397063574,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170794067-1A,0.837311525,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170794554-1A,0.616388705,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794548-1A,0.201116291,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794327-1A,0.687129946,TWD,MWD,between_breed
BKDN170794056-1A,BKDN170796421-1A,0.777585831,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794161-1A,0.204843028,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170795744-1A,0.661781375,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794164-1A,0.307979002,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170795142-1A,0.648742546,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170794064-1A,0.795677086,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170795739-1A,0.835232378,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170795574-1A,0.17138491,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794385-1A,0.225293144,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170795738-1A,0.856968307,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794553-1A,0.475752874,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794148-1A,0.85191048,JRD,MWD,between_breed
BKDN170794056-1A,BKDN170796006-1A,0.637001511,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170794058-1A,0.782474351,MWD,MWD,within_breed
BKDN170794056-1A,BKDN170795146-1A,0.652284183,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170794165-1A,0.265476028,SXD,MWD,between_breed
BKDN170794056-1A,BKDN170794387-1A,0.26940933,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170795140-1A,0.378368114,JYP,MWD,between_breed
BKDN170794056-1A,BKDN170795737-1A,0.83222438,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794057-1A,0.602954611,MWD,MWD,within_breed
BKDN170794056-1A,BKDN170796080-1A,0.493058412,LSD,MWD,between_breed
BKDN170794056-1A,BKDN170795743-1A,0.633063743,ZSP,MWD,between_breed
BKDN170794056-1A,BKDN170794326-1A,0.831692966,TWD,MWD,between_breed
BKDN170794056-1A,BKDN170796417-1A,0.876253669,SPD,MWD,between_breed
BKDN170794056-1A,BKDN170794393-1A,0.140595907,LCW,MWD,between_breed
BKDN170794056-1A,BKDN170794331-1A,0.27826641,TWD,MWD,between_breed
BKDN170794056-1A,BKDN170795147-1A,0.288726995,CHP,MWD,between_breed
BKDN170794056-1A,BKDN170796253-1A,0.764645185,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795838-1A,0.596780409,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170794548-1A,0.535660448,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794149-1A,0.318380929,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170795737-1A,0.571035312,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794066-1A,0.342588295,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170794164-1A,0.606837728,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170796417-1A,0.656388949,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794156-1A,0.598174157,PTB,MWD,between_breed
BKDN170794057-1A,BKDN170795739-1A,0.473351347,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170795738-1A,0.446031197,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170795145-1A,0.649273986,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170794326-1A,0.404709916,TWD,MWD,between_breed
BKDN170794057-1A,BKDN170795743-1A,0.485300284,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170796250-1A,0.601097477,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170796004-1A,0.572453481,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170795916-1A,0.52731127,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170796245-1A,0.54614885,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795146-1A,0.383125559,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170794331-1A,0.472606512,TWD,MWD,between_breed
BKDN170794057-1A,BKDN170796418-1A,0.637932944,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794067-1A,0.386566704,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170794161-1A,0.65193019,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170796420-1A,0.673211203,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795574-1A,0.563116895,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794393-1A,0.565280599,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794805-1A,0.595885292,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170795911-1A,0.413897841,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170794160-1A,0.609344338,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170795740-1A,0.471259752,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794064-1A,0.32048776,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170796086-1A,0.540715365,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794163-1A,0.572387416,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170795142-1A,0.399007908,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170795141-1A,0.609944029,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170794158-1A,0.644068604,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170795912-1A,0.604340315,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170796253-1A,0.375678601,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794330-1A,0.505316851,TWD,MWD,between_breed
BKDN170794057-1A,BKDN170794392-1A,0.399203287,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170795742-1A,0.366658119,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170795745-1A,0.484461366,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170796077-1A,0.531215592,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170794394-1A,0.414657259,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794165-1A,0.62766102,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170794480-1A,0.609517464,PTB,MWD,between_breed
BKDN170794057-1A,BKDN170794809-1A,0.434654842,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170796413-1A,0.481997887,MWD,MWD,within_breed
BKDN170794057-1A,BKDN170794387-1A,0.548817299,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170795744-1A,0.34626741,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170796173-1A,0.66514487,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170795572-1A,0.527456278,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170795147-1A,0.592257269,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170796422-1A,0.666415864,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794058-1A,0.319691426,MWD,MWD,within_breed
BKDN170794057-1A,BKDN170795578-1A,0.552034285,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794385-1A,0.514711235,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170796419-1A,0.645097647,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794068-1A,0.653757074,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170794806-1A,0.676538329,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170794228-1A,0.548303085,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794159-1A,0.615949193,SXD,MWD,between_breed
BKDN170794057-1A,BKDN170795577-1A,0.465557248,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794322-1A,0.603462645,PTB,MWD,between_breed
BKDN170794057-1A,BKDN170796000-1A,0.646613668,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170796254-1A,0.577180027,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170796247-1A,0.504994915,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170796085-1A,0.556675014,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170796080-1A,0.361515118,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170796424-1A,0.491428209,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795910-1A,0.610577081,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170794551-1A,0.590629928,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794553-1A,0.450566148,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794065-1A,0.20133899,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170796249-1A,0.507214568,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795575-1A,0.48444764,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170794554-1A,0.229239206,LCW,MWD,between_breed
BKDN170794057-1A,BKDN170794152-1A,0.481937612,PTB,MWD,between_breed
BKDN170794057-1A,BKDN170796421-1A,0.484027842,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795149-1A,0.347348198,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170796006-1A,0.426470307,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170795576-1A,0.521587103,ZSP,MWD,between_breed
BKDN170794057-1A,BKDN170795999-1A,0.330995296,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170794811-1A,0.423388069,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170794148-1A,0.418192652,JRD,MWD,between_breed
BKDN170794057-1A,BKDN170796251-1A,0.647993125,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170795907-1A,0.560745286,LSD,MWD,between_breed
BKDN170794057-1A,BKDN170796252-1A,0.618627265,SPD,MWD,between_breed
BKDN170794057-1A,BKDN170794329-1A,0.295051597,TWD,MWD,between_breed
BKDN170794057-1A,BKDN170795140-1A,0.528032219,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170794972-1A,0.372517269,JYP,MWD,between_breed
BKDN170794057-1A,BKDN170794327-1A,0.313323732,TWD,MWD,between_breed
BKDN170794057-1A,BKDN170795836-1A,0.562268014,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170795837-1A,0.543905814,CHP,MWD,between_breed
BKDN170794057-1A,BKDN170795573-1A,0.414615101,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170795142-1A,0.51538562,JYP,MWD,between_breed
BKDN170794058-1A,BKDN170796421-1A,0.556237972,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795578-1A,0.698984826,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170795140-1A,0.728916829,JYP,MWD,between_breed
BKDN170794058-1A,BKDN170796254-1A,0.631995386,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795837-1A,0.738309122,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170795838-1A,0.703974575,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170794329-1A,0.283340224,TWD,MWD,between_breed
BKDN170794058-1A,BKDN170794387-1A,0.734334722,LCW,MWD,between_breed
BKDN170794058-1A,BKDN170794164-1A,0.782338322,SXD,MWD,between_breed
BKDN170794058-1A,BKDN170794331-1A,0.685721275,TWD,MWD,between_breed
BKDN170794058-1A,BKDN170796173-1A,0.765834418,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170796249-1A,0.592457766,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170796419-1A,0.75552418,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170794065-1A,0.386547705,JRD,MWD,between_breed
BKDN170794058-1A,BKDN170794392-1A,0.456060478,LCW,MWD,between_breed
BKDN170794058-1A,BKDN170794161-1A,0.835126038,SXD,MWD,between_breed
BKDN170794058-1A,BKDN170795912-1A,0.479808671,LSD,MWD,between_breed
BKDN170794058-1A,BKDN170796004-1A,0.679000653,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170794480-1A,0.804306025,PTB,MWD,between_breed
BKDN170794058-1A,BKDN170794152-1A,0.439819174,PTB,MWD,between_breed
BKDN170794058-1A,BKDN170794393-1A,0.750505721,LCW,MWD,between_breed
BKDN170794058-1A,BKDN170796006-1A,0.5267815,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170796250-1A,0.66588283,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795744-1A,0.476643956,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170796417-1A,0.612335756,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795574-1A,0.752153231,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170795577-1A,0.498258433,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170796252-1A,0.742026773,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795999-1A,0.508494767,CHP,MWD,between_breed
BKDN170794058-1A,BKDN170795745-1A,0.502071285,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170794385-1A,0.732549126,LCW,MWD,between_breed
BKDN170794058-1A,BKDN170795911-1A,0.404092995,LSD,MWD,between_breed
BKDN170794058-1A,BKDN170794551-1A,0.789158452,LCW,MWD,between_breed
BKDN170794058-1A,BKDN170795740-1A,0.450948162,ZSP,MWD,between_breed
BKDN170794058-1A,BKDN170794159-1A,0.772602699,SXD,MWD,between_breed
BKDN170794058-1A,BKDN170794160-1A,0.768509338,SXD,MWD,between_breed
BKDN170794058-1A,BKDN170796253-1A,0.420676287,SPD,MWD,between_breed
BKDN170794058-1A,BKDN170795141-1A,0.711313937,JYP,MWD,between_breed
