Sample2,Sample1,Distance,Group1,Group2,GroupType
SHCC111A,SHCC296A,0.186275656,SRD,SRD,within_breed
SHCC111A,SHCC83A,0.180437487,SRD,SRD,within_breed
SHCC111A,SHCC229A,0.131478219,SRD,SRD,within_breed
SHCC111A,SHCC180A,0.174554512,SRD,SRD,within_breed
SHCC111A,SHCC55A,0.188649833,SRD,SRD,within_breed
SHCC111A,SHCC269A,0.340371504,SRD,SRD,within_breed
SHCC111A,SHCC147A,0.164355884,SRD,SRD,within_breed
SHCC111A,SHCC221A,0.108825585,SRD,SRD,within_breed
SHCC111A,SHCC261A,0.252190887,SRD,SRD,within_breed
SHCC111A,SRR29536169,0.508740643,MSD,SRD,between_breed
SHCC111A,SHCC222A,0.16907355,SRD,SRD,within_breed
SHCC111A,SHCC145A,0.247488081,SRD,SRD,within_breed
SHCC111A,SHCC190A,0.181681461,SRD,SRD,within_breed
SHCC111A,SHCC16A,0.281620361,SRD,SRD,within_breed
SHCC111A,SHCC213A,0.112408224,SRD,SRD,within_breed
SHCC111A,SHCC291A,0.54718047,SRD,SRD,within_breed
SHCC111A,SRR29449359,0.307828085,PKD,SRD,between_breed
SHCC111A,SHCC197A,0.205564481,SRD,SRD,within_breed
SHCC111A,SRR28497700,0.40724689,MSD,SRD,between_breed
SHCC111A,SHCC27A,0.183595655,SRD,SRD,within_breed
SHCC111A,SRR28497703,0.327783421,MSD,SRD,between_breed
SHCC111A,SRR29536190,0.484314604,MSD,SRD,between_breed
SHCC111A,SRR29449369,0.449689635,PKD,SRD,between_breed
SHCC111A,SHCC279A,0.139689461,SRD,SRD,within_breed
SHCC111A,SRR29536164,0.553564054,MSD,SRD,between_breed
SHCC111A,SHCC13A,0.123846546,SRD,SRD,within_breed
SHCC111A,SHCC240A,0.220640258,SRD,SRD,within_breed
SHCC111A,SHCC282A,0.15781522,SRD,SRD,within_breed
SHCC111A,SHCC32A,0.222696161,SRD,SRD,within_breed
SHCC111A,SHCC48A,0.228447124,SRD,SRD,within_breed
SHCC111A,SHCC76A,0.234872846,SRD,SRD,within_breed
SHCC111A,SHCC81A,0.279696534,SRD,SRD,within_breed
SHCC111A,SHCC186A,0.156602932,SRD,SRD,within_breed
SHCC111A,SHCC178A,0.27398968,SRD,SRD,within_breed
SHCC111A,SHCC52A,0.119758758,SRD,SRD,within_breed
SHCC111A,SRR29449362,0.39304411,PKD,SRD,between_breed
SHCC111A,SHCC59A,0.234330579,SRD,SRD,within_breed
SHCC111A,SRR29536168,0.460715872,MSD,SRD,between_breed
SHCC111A,SHCC93A,0.161997742,SRD,SRD,within_breed
SHCC111A,SRR28497701,0.517418066,MSD,SRD,between_breed
SHCC111A,SRR29536182,0.57119334,MAL,SRD,between_breed
SHCC111A,SHCC92A,0.165075994,SRD,SRD,within_breed
SHCC111A,SRR29536163,0.519663183,MSD,SRD,between_breed
SHCC111A,SRR29536167,0.524807283,MSD,SRD,between_breed
SHCC111A,SHCC208A,0.166854151,SRD,SRD,within_breed
SHCC111A,SHCC262A,0.220125927,SRD,SRD,within_breed
SHCC111A,SHCC142B,0.139647248,SRD,SRD,within_breed
SHCC111A,SHCC137A,0.166077309,SRD,SRD,within_breed
SHCC111A,SHCC134A,0.276904935,SRD,SRD,within_breed
SHCC111A,SHCC237A,0.322177371,SRD,SRD,within_breed
SHCC111A,SHCC243A,0.201497971,SRD,SRD,within_breed
SHCC111A,SHCC286A,0.398000895,SRD,SRD,within_breed
SHCC111A,SHCC152A,0.178794828,SRD,SRD,within_breed
SHCC111A,SHCC172A,0.2788359,SRD,SRD,within_breed
SHCC111A,SRR29536186,0.398763228,MAL,SRD,between_breed
SHCC111A,SRR29449364,0.27261412,PKD,SRD,between_breed
SHCC111A,SHCC34A,0.423715266,SRD,SRD,within_breed
SHCC111A,SHCC299B,0.202430099,SRD,SRD,within_breed
SHCC111A,SHCC272B,0.22687561,SRD,SRD,within_breed
SHCC111A,SHCC211A,0.169540851,SRD,SRD,within_breed
SHCC111A,SHCC166A,0.235555267,SRD,SRD,within_breed
SHCC111A,SHCC132A,0.249172306,SRD,SRD,within_breed
SHCC111A,SRR29536191,0.495498292,MSD,SRD,between_breed
SHCC111A,SHCC121A,0.157651056,SRD,SRD,within_breed
SHCC111A,SHCC206A,0.19076433,SRD,SRD,within_breed
SHCC111A,SHCC177A,0.210924256,SRD,SRD,within_breed
SHCC111A,SHCC77B,0.170052275,SRD,SRD,within_breed
SHCC111A,SHCC252A,0.191342509,SRD,SRD,within_breed
SHCC111A,SRR29449919,0.391053006,MAL,SRD,between_breed
SHCC111A,SRR28497696,0.518054184,MSD,SRD,between_breed
SHCC111A,SHCC46B,0.182828226,SRD,SRD,within_breed
SHCC111A,SHCC266B,0.15878108,SRD,SRD,within_breed
SHCC111A,SHCC49A,0.142343293,SRD,SRD,within_breed
SHCC111A,SHCC224A,0.184008594,SRD,SRD,within_breed
SHCC111A,SHCC97A,0.177079319,SRD,SRD,within_breed
SHCC111A,SHCC5A,0.261226357,SRD,SRD,within_breed
SHCC111A,SHCC50A,0.168048447,SRD,SRD,within_breed
SHCC111A,SHCC51A,0.193012057,SRD,SRD,within_breed
SHCC111A,SHCC254B,0.270330468,SRD,SRD,within_breed
SHCC111A,SHCC53A,0.175922488,SRD,SRD,within_breed
SHCC111A,SHCC193A,0.182132789,SRD,SRD,within_breed
SHCC111A,SHCC287A,0.213224585,SRD,SRD,within_breed
SHCC111A,SHCC285A,0.233182271,SRD,SRD,within_breed
SHCC111A,SHCC17A,0.243934423,SRD,SRD,within_breed
SHCC111A,SHCC156A,0.188749139,SRD,SRD,within_breed
SHCC111A,SHCC75A,0.161818202,SRD,SRD,within_breed
SHCC111A,SHCC4A,0.268018218,SRD,SRD,within_breed
SHCC111A,SHCC12A,0.251590988,SRD,SRD,within_breed
SHCC111A,SHCC245A,0.376566458,SRD,SRD,within_breed
SHCC111A,SHCC234B,0.189026954,SRD,SRD,within_breed
SHCC111A,SRR29449915,0.374731019,MAL,SRD,between_breed
SHCC111A,SHCC125A,0.147600447,SRD,SRD,within_breed
SHCC111A,SRR29449379,0.387535848,PKD,SRD,between_breed
SHCC111A,SHCC264A,0.189461729,SRD,SRD,within_breed
SHCC111A,SRR29449918,0.380674045,MAL,SRD,between_breed
SHCC111A,SHCC263A,0.16934671,SRD,SRD,within_breed
SHCC111A,SHCC56A,0.200028433,SRD,SRD,within_breed
SHCC111A,SHCC223A,0.124643213,SRD,SRD,within_breed
SHCC111A,SHCC154A,0.111377492,SRD,SRD,within_breed
SHCC111A,SHCC235A,0.310536861,SRD,SRD,within_breed
SHCC111A,SHCC23A,0.240531869,SRD,SRD,within_breed
SHCC111A,SHCC66A,0.164378627,SRD,SRD,within_breed
SHCC111A,SHCC169A,0.159804132,SRD,SRD,within_breed
SHCC111A,SHCC31A,0.18812814,SRD,SRD,within_breed
SHCC111A,SHCC146A,0.116910425,SRD,SRD,within_breed
SHCC111A,SHCC244A,0.175508583,SRD,SRD,within_breed
SHCC111A,SHCC141A,0.221139459,SRD,SRD,within_breed
SHCC111A,SHCC160B,0.226333845,SRD,SRD,within_breed
SHCC111A,SHCC163A,0.126255175,SRD,SRD,within_breed
SHCC111A,SHCC67A,0.164933778,SRD,SRD,within_breed
SHCC111A,SHCC41A,0.17695548,SRD,SRD,within_breed
SHCC111A,SHCC78A,0.150452497,SRD,SRD,within_breed
SHCC111A,SHCC26B,0.300675254,SRD,SRD,within_breed
SHCC111A,SHCC90A,0.12950787,SRD,SRD,within_breed
SHCC111A,SHCC123A,0.262429445,SRD,SRD,within_breed
SHCC111A,SHCC238A,0.119212805,SRD,SRD,within_breed
SHCC111A,SRR29536180,0.405513518,PKD,SRD,between_breed
SHCC111A,SHCC15A,0.199421402,SRD,SRD,within_breed
SHCC111A,SHCC140A,0.168906819,SRD,SRD,within_breed
SHCC111A,SRR29449381,0.32968199,PKD,SRD,between_breed
SHCC111A,SHCC70A,0.127179949,SRD,SRD,within_breed
SHCC111A,SHCC196A,0.2700901,SRD,SRD,within_breed
SHCC111A,SHCC278A,0.154320901,SRD,SRD,within_breed
SHCC111A,SHCC201A,0.202991612,SRD,SRD,within_breed
SHCC111A,SHCC47A,0.224289937,SRD,SRD,within_breed
SHCC111A,SRR29536165,0.543925966,MSD,SRD,between_breed
SHCC111A,SHCC253A,0.259748015,SRD,SRD,within_breed
SHCC111A,SHCC219A,0.144785125,SRD,SRD,within_breed
SHCC111A,SHCC61A,0.245895204,SRD,SRD,within_breed
SHCC111A,SHCC1A,0.233622644,SRD,SRD,within_breed
SHCC111A,SHCC39A,0.197199308,SRD,SRD,within_breed
SHCC111A,SHCC149A,0.205710501,SRD,SRD,within_breed
SHCC111A,SHCC120A,0.571687831,SRD,SRD,within_breed
SHCC111A,SHCC64A,0.155837365,SRD,SRD,within_breed
SHCC111A,SHCC89A,0.132130856,SRD,SRD,within_breed
SHCC111A,SHCC189A,0.176433042,SRD,SRD,within_breed
SHCC111A,SHCC22A,0.639317025,SRD,SRD,within_breed
SHCC111A,SHCC136A,0.124641061,SRD,SRD,within_breed
SHCC111A,SRR29449363,0.228721505,PKD,SRD,between_breed
SHCC111A,SHCC25A,0.139225917,SRD,SRD,within_breed
SHCC111A,SRR29536181,0.771600106,PKD,SRD,between_breed
SHCC111A,SRR29536176,0.728067356,PKD,SRD,between_breed
SHCC111A,SHCC181A,0.211840266,SRD,SRD,within_breed
SHCC111A,SHCC114A,0.142527395,SRD,SRD,within_breed
SHCC111A,SHCC2A,0.322274864,SRD,SRD,within_breed
SHCC111A,SHCC251B,0.173427146,SRD,SRD,within_breed
SHCC111A,SHCC86A,0.384858021,SRD,SRD,within_breed
SHCC111A,SHCC54A,0.232116358,SRD,SRD,within_breed
SHCC111A,SRR29449920,0.324538713,MAL,SRD,between_breed
SHCC111A,SHCC225B,0.207271723,SRD,SRD,within_breed
SHCC111A,SHCC182A,0.135736373,SRD,SRD,within_breed
SHCC111A,SHCC28B,0.127999867,SRD,SRD,within_breed
SHCC111A,SRR29536172,0.716506837,PKD,SRD,between_breed
SHCC111A,SHCC73A,0.199499378,SRD,SRD,within_breed
SHCC111A,SHCC71A,0.162300171,SRD,SRD,within_breed
SHCC111A,SRR29536171,0.815038316,PKD,SRD,between_breed
SHCC111A,SHCC30A,0.176466726,SRD,SRD,within_breed
SHCC111A,SHCC184A,0.180170348,SRD,SRD,within_breed
SHCC111A,SHCC139A,0.197660399,SRD,SRD,within_breed
SHCC112A,SHCC32A,0.130824205,SRD,SRD,within_breed
SHCC112A,SHCC123A,0.362498837,SRD,SRD,within_breed
SHCC112A,SHCC70A,0.224114593,SRD,SRD,within_breed
SHCC112A,SHCC37A,0.398810575,SRD,SRD,within_breed
SHCC112A,SHCC192A,0.153848345,SRD,SRD,within_breed
SHCC112A,SHCC73A,0.288537589,SRD,SRD,within_breed
SHCC112A,SHCC18A,0.150209602,SRD,SRD,within_breed
SHCC112A,SHCC30A,0.208850324,SRD,SRD,within_breed
SHCC112A,SHCC69B,0.21474754,SRD,SRD,within_breed
SHCC112A,SHCC273B,0.327283071,SRD,SRD,within_breed
SHCC112A,SHCC144A,0.253960958,SRD,SRD,within_breed
SHCC112A,SHCC290A,0.14779113,SRD,SRD,within_breed
SHCC112A,SHCC38A,0.159795346,SRD,SRD,within_breed
SHCC112A,SHCC66A,0.208209645,SRD,SRD,within_breed
SHCC112A,SHCC29A,0.340272945,SRD,SRD,within_breed
SHCC112A,SHCC46B,0.280717596,SRD,SRD,within_breed
SHCC112A,SHCC211A,0.306567931,SRD,SRD,within_breed
SHCC112A,SRR28497697,0.432350111,MSD,SRD,between_breed
SHCC112A,SHCC262A,0.132365217,SRD,SRD,within_breed
SHCC112A,SHCC154A,0.261288603,SRD,SRD,within_breed
SHCC112A,SRR29536182,0.523698149,MAL,SRD,between_breed
SHCC112A,SHCC6A,0.24338133,SRD,SRD,within_breed
SHCC112A,SRR29449364,0.375965543,PKD,SRD,between_breed
SHCC112A,SRR28497702,0.457226255,MSD,SRD,between_breed
SHCC112A,SHCC193A,0.177576853,SRD,SRD,within_breed
SHCC112A,SHCC141A,0.144386559,SRD,SRD,within_breed
SHCC112A,SHCC274A,0.186023728,SRD,SRD,within_breed
SHCC112A,SHCC263A,0.291094965,SRD,SRD,within_breed
SHCC112A,SHCC98A,0.112366838,SRD,SRD,within_breed
SHCC112A,SHCC267A,0.325639769,SRD,SRD,within_breed
SHCC112A,SHCC163A,0.244123013,SRD,SRD,within_breed
SHCC112A,SHCC3A,0.176867891,SRD,SRD,within_breed
SHCC112A,SHCC121A,0.198967459,SRD,SRD,within_breed
SHCC112A,SHCC196A,0.362428498,SRD,SRD,within_breed
SHCC112A,SHCC74A,0.225738205,SRD,SRD,within_breed
SHCC112A,SHCC17A,0.165834279,SRD,SRD,within_breed
SHCC112A,SHCC207A,0.195806625,SRD,SRD,within_breed
SHCC112A,SRR29536169,0.524056574,MSD,SRD,between_breed
SHCC112A,SHCC1A,0.156257696,SRD,SRD,within_breed
SHCC112A,SHCC239A,0.521062321,SRD,SRD,within_breed
SHCC112A,SRR29536186,0.330545277,MAL,SRD,between_breed
SHCC112A,SHCC34A,0.517950383,SRD,SRD,within_breed
SHCC112A,SRR29536167,0.501336882,MSD,SRD,between_breed
SHCC112A,SHCC205A,0.245594444,SRD,SRD,within_breed
SHCC112A,SHCC147A,0.195944012,SRD,SRD,within_breed
SHCC112A,SHCC143A,0.237056394,SRD,SRD,within_breed
SHCC112A,SHCC265A,0.193370686,SRD,SRD,within_breed
SHCC112A,SHCC15A,0.333016614,SRD,SRD,within_breed
SHCC112A,SHCC171A,0.22473726,SRD,SRD,within_breed
SHCC112A,SHCC159A,0.21464514,SRD,SRD,within_breed
SHCC112A,SHCC19A,0.56516406,SRD,SRD,within_breed
SHCC112A,SHCC26B,0.335210776,SRD,SRD,within_breed
SHCC112A,SRR29449360,0.378428438,PKD,SRD,between_breed
SHCC112A,SHCC258A,0.14192458,SRD,SRD,within_breed
SHCC112A,SHCC139A,0.209410407,SRD,SRD,within_breed
SHCC112A,SHCC287A,0.314559502,SRD,SRD,within_breed
SHCC112A,SHCC127A,0.630701421,SRD,SRD,within_breed
SHCC112A,SHCC64A,0.284985102,SRD,SRD,within_breed
SHCC112A,SHCC178A,0.215370963,SRD,SRD,within_breed
SHCC112A,SHCC124B,0.171176946,SRD,SRD,within_breed
SHCC112A,SHCC300A,0.111295381,SRD,SRD,within_breed
SHCC112A,SHCC234B,0.180062482,SRD,SRD,within_breed
SHCC112A,SRR29536180,0.519514487,PKD,SRD,between_breed
SHCC112A,SHCC292A,0.185693262,SRD,SRD,within_breed
SHCC112A,SHCC158A,0.36390836,SRD,SRD,within_breed
SHCC112A,SRR29536176,0.768655051,PKD,SRD,between_breed
SHCC112A,SHCC187A,0.232776429,SRD,SRD,within_breed
SHCC112A,SHCC248A,0.246867419,SRD,SRD,within_breed
SHCC112A,SHCC288A,0.21700215,SRD,SRD,within_breed
SHCC112A,SHCC261A,0.136480166,SRD,SRD,within_breed
SHCC112A,SRR29536189,0.480240402,MSD,SRD,between_breed
SHCC112A,SHCC57B,0.584427062,SRD,SRD,within_breed
SHCC112A,SHCC191A,0.153871709,SRD,SRD,within_breed
SHCC112A,SHCC225B,0.199367585,SRD,SRD,within_breed
SHCC112A,SHCC62A,0.340470537,SRD,SRD,within_breed
SHCC112A,SHCC156A,0.148873223,SRD,SRD,within_breed
SHCC112A,SHCC185B,0.350785312,SRD,SRD,within_breed
SHCC112A,SHCC72A,0.320357505,SRD,SRD,within_breed
SHCC112A,SHCC93A,0.169635162,SRD,SRD,within_breed
SHCC112A,SRR29536178,0.831231353,PKD,SRD,between_breed
SHCC112A,SRR28497696,0.472690009,MSD,SRD,between_breed
SHCC112A,SHCC126A,0.159516126,SRD,SRD,within_breed
SHCC112A,SHCC94A,0.250178171,SRD,SRD,within_breed
SHCC112A,SHCC67A,0.187071792,SRD,SRD,within_breed
SHCC112A,SHCC97A,0.230412898,SRD,SRD,within_breed
SHCC112A,SHCC119A,0.197713019,SRD,SRD,within_breed
SHCC112A,SHCC116A,0.193757944,SRD,SRD,within_breed
SHCC112A,SHCC47A,0.248602476,SRD,SRD,within_breed
SHCC112A,SHCC293A,0.196742623,SRD,SRD,within_breed
SHCC112A,SHCC276A,0.331975133,SRD,SRD,within_breed
SHCC112A,SHCC39A,0.154194602,SRD,SRD,within_breed
SHCC112A,SHCC233A,0.485064671,SRD,SRD,within_breed
SHCC112A,SHCC90A,0.25850168,SRD,SRD,within_breed
SHCC112A,SHCC222A,0.177784651,SRD,SRD,within_breed
SHCC112A,SHCC216A,0.180776601,SRD,SRD,within_breed
SHCC112A,SHCC4A,0.187360858,SRD,SRD,within_breed
SHCC112A,SRR29449380,0.384586,PKD,SRD,between_breed
SHCC112A,SRR29536183,0.547992797,MAL,SRD,between_breed
SHCC112A,SHCC169A,0.265142582,SRD,SRD,within_breed
SHCC112A,SHCC188A,0.215903934,SRD,SRD,within_breed
SHCC112A,SHCC146A,0.24379609,SRD,SRD,within_breed
SHCC112A,SHCC153A,0.264394823,SRD,SRD,within_breed
SHCC112A,SHCC44A,0.370526777,SRD,SRD,within_breed
SHCC112A,SHCC266B,0.180621658,SRD,SRD,within_breed
SHCC112A,SHCC180A,0.217352684,SRD,SRD,within_breed
SHCC112A,SHCC80A,0.285402651,SRD,SRD,within_breed
SHCC112A,SHCC218A,0.316118934,SRD,SRD,within_breed
SHCC112A,SRR29536179,0.488745466,MSD,SRD,between_breed
SHCC112A,SHCC197A,0.152254474,SRD,SRD,within_breed
SHCC112A,SRR29536187,0.412455394,MAL,SRD,between_breed
SHCC112A,SHCC200A,0.269723305,SRD,SRD,within_breed
SHCC112A,SRR29449358,0.310737426,PKD,SRD,between_breed
SHCC112A,SHCC2A,0.3821955,SRD,SRD,within_breed
SHCC112A,SRR29536190,0.511537123,MSD,SRD,between_breed
SHCC112A,SHCC52A,0.290444173,SRD,SRD,within_breed
SHCC112A,SHCC11A,0.218601616,SRD,SRD,within_breed
SHCC112A,SHCC224A,0.229695371,SRD,SRD,within_breed
SHCC112A,SHCC245A,0.504105236,SRD,SRD,within_breed
SHCC112A,SHCC130A,0.272319635,SRD,SRD,within_breed
SHCC112A,SHCC252A,0.129732869,SRD,SRD,within_breed
SHCC112A,SRR29449378,0.373603444,PKD,SRD,between_breed
SHCC112A,SRR29449917,0.338190473,MAL,SRD,between_breed
SHCC112A,SHCC24A,0.243496104,SRD,SRD,within_breed
SHCC112A,SHCC21A,0.5719177,SRD,SRD,within_breed
SHCC112A,SHCC99A,0.170070737,SRD,SRD,within_breed
SHCC112A,SHCC215A,0.328520112,SRD,SRD,within_breed
SHCC112A,SHCC264A,0.279421601,SRD,SRD,within_breed
SHCC112A,SHCC213A,0.270724102,SRD,SRD,within_breed
SHCC112A,SRR29449920,0.265931548,MAL,SRD,between_breed
SHCC112A,SHCC53A,0.152796432,SRD,SRD,within_breed
SHCC112A,SRR29536172,0.781707683,PKD,SRD,between_breed
SHCC112A,SHCC152A,0.259354167,SRD,SRD,within_breed
SHCC112A,SHCC117A,0.168109335,SRD,SRD,within_breed
SHCC112A,SHCC114A,0.219859325,SRD,SRD,within_breed
SHCC112A,SHCC260A,0.25068918,SRD,SRD,within_breed
SHCC112A,SHCC257A,0.259634256,SRD,SRD,within_breed
SHCC112A,SHCC49A,0.18078227,SRD,SRD,within_breed
SHCC112A,SHCC235A,0.191293725,SRD,SRD,within_breed
SHCC112A,SRR28497695,0.373576932,MSD,SRD,between_breed
SHCC112A,SHCC60A,0.252023952,SRD,SRD,within_breed
SHCC112A,SRR28497700,0.390993053,MSD,SRD,between_breed
SHCC112A,SHCC243A,0.173316665,SRD,SRD,within_breed
SHCC112A,SHCC232A,0.187704939,SRD,SRD,within_breed
SHCC112A,SHCC199A,0.181690874,SRD,SRD,within_breed
SHCC112A,SHCC202A,0.201662448,SRD,SRD,within_breed
SHCC112A,SHCC5A,0.215513538,SRD,SRD,within_breed
SHCC112A,SHCC209A,0.236353659,SRD,SRD,within_breed
SHCC112A,SRR29536171,0.854986854,PKD,SRD,between_breed
SHCC112A,SRR29449379,0.344251105,PKD,SRD,between_breed
SHCC112A,SHCC45A,0.325437146,SRD,SRD,within_breed
SHCC112A,SHCC214A,0.24837419,SRD,SRD,within_breed
SHCC112A,SHCC251B,0.217200171,SRD,SRD,within_breed
SHCC112A,SRR29449916,0.310462753,MAL,SRD,between_breed
SHCC112A,SHCC295A,0.583453597,SRD,SRD,within_breed
SHCC112A,SHCC176A,0.266008603,SRD,SRD,within_breed
SHCC112A,SHCC177A,0.185197697,SRD,SRD,within_breed
SHCC112A,SRR29449918,0.323497816,MAL,SRD,between_breed
SHCC112A,SHCC43A,0.168910234,SRD,SRD,within_breed
SHCC112A,SHCC142B,0.293716579,SRD,SRD,within_breed
SHCC112A,SHCC113A,0.176965177,SRD,SRD,within_breed
SHCC112A,SHCC208A,0.174532281,SRD,SRD,within_breed
SHCC112A,SHCC291A,0.625535197,SRD,SRD,within_breed
SHCC112A,SHCC161A,0.180570993,SRD,SRD,within_breed
SHCC112A,SRR29449361,0.345471227,PKD,SRD,between_breed
SHCC112A,SHCC150A,0.189731703,SRD,SRD,within_breed
SHCC112A,SHCC55A,0.172264935,SRD,SRD,within_breed
SHCC112A,SHCC54A,0.137231868,SRD,SRD,within_breed
SHCC112A,SHCC299B,0.329277301,SRD,SRD,within_breed
SHCC112A,SHCC223A,0.26381258,SRD,SRD,within_breed
SHCC112A,SRR29536174,0.832639491,PKD,SRD,between_breed
SHCC112A,SHCC96A,0.28485321,SRD,SRD,within_breed
SHCC112A,SHCC230A,0.152312542,SRD,SRD,within_breed
SHCC112A,SHCC194A,0.218166985,SRD,SRD,within_breed
SHCC112A,SHCC272B,0.194846671,SRD,SRD,within_breed
SHCC112A,SHCC279A,0.205429251,SRD,SRD,within_breed
SHCC112A,SHCC125A,0.213070926,SRD,SRD,within_breed
SHCC112A,SHCC275A,0.409791038,SRD,SRD,within_breed
SHCC112A,SHCC16A,0.171394592,SRD,SRD,within_breed
SHCC112A,SHCC95A,0.173752657,SRD,SRD,within_breed
SHCC112A,SRR29536185,0.214744385,MAL,SRD,between_breed
SHCC112A,SHCC51A,0.193653197,SRD,SRD,within_breed
SHCC112A,SHCC87A,0.140681849,SRD,SRD,within_breed
SHCC112A,SHCC20A,0.268463571,SRD,SRD,within_breed
SHCC112A,SHCC229A,0.209367428,SRD,SRD,within_breed
SHCC112A,SHCC166A,0.348226688,SRD,SRD,within_breed
SHCC112A,SHCC210A,0.198433353,SRD,SRD,within_breed
SHCC112A,SHCC296A,0.162870164,SRD,SRD,within_breed
SHCC112A,SHCC91A,0.150802461,SRD,SRD,within_breed
SHCC112A,SRR29449914,0.31238941,MAL,SRD,between_breed
SHCC112A,SHCC227A,0.157257004,SRD,SRD,within_breed
SHCC112A,SHCC50A,0.177869911,SRD,SRD,within_breed
SHCC112A,SHCC137A,0.20191835,SRD,SRD,within_breed
SHCC112A,SHCC254B,0.303756319,SRD,SRD,within_breed
SHCC112A,SHCC25A,0.22372829,SRD,SRD,within_breed
SHCC112A,SHCC56A,0.224070493,SRD,SRD,within_breed
SHCC112A,SHCC151A,0.232315325,SRD,SRD,within_breed
SHCC112A,SHCC228A,0.167887322,SRD,SRD,within_breed
SHCC112A,SRR29449362,0.368357658,PKD,SRD,between_breed
SHCC112A,SHCC244A,0.238443466,SRD,SRD,within_breed
SHCC112A,SHCC48A,0.358296907,SRD,SRD,within_breed
SHCC112A,SRR29536191,0.543756664,MSD,SRD,between_breed
SHCC112A,SRR29449915,0.261463397,MAL,SRD,between_breed
SHCC112A,SHCC195A,0.314931948,SRD,SRD,within_breed
SHCC112A,SHCC86A,0.455860597,SRD,SRD,within_breed
SHCC112A,SHCC27A,0.157009836,SRD,SRD,within_breed
SHCC112A,SHCC36A,0.153440573,SRD,SRD,within_breed
SHCC112A,SHCC71A,0.185708414,SRD,SRD,within_breed
SHCC112A,SRR29449381,0.447935705,PKD,SRD,between_breed
SHCC112A,SHCC167A,0.319358449,SRD,SRD,within_breed
SHCC112A,SRR29449363,0.379397865,PKD,SRD,between_breed
SHCC112A,SHCC236A,0.279170022,SRD,SRD,within_breed
SHCC112A,SHCC89A,0.190581469,SRD,SRD,within_breed
SHCC112A,SRR29536165,0.571243297,MSD,SRD,between_breed
SHCC112A,SHCC40A,0.576166271,SRD,SRD,within_breed
SHCC112A,SRR29536177,0.617714408,PKD,SRD,between_breed
SHCC112A,SHCC172A,0.395950256,SRD,SRD,within_breed
SHCC112A,SRR29536166,0.492956109,MSD,SRD,between_breed
SHCC112A,SHCC68A,0.229835279,SRD,SRD,within_breed
SHCC112A,SHCC75A,0.303732239,SRD,SRD,within_breed
SHCC112A,SHCC78A,0.211320708,SRD,SRD,within_breed
SHCC112A,SHCC183A,0.328711704,SRD,SRD,within_breed
SHCC112A,SHCC63A,0.228782983,SRD,SRD,within_breed
SHCC112A,SHCC88B,0.165526955,SRD,SRD,within_breed
SHCC112A,SHCC92A,0.176994308,SRD,SRD,within_breed
SHCC112A,SHCC145A,0.34971256,SRD,SRD,within_breed
SHCC112A,SHCC33A,0.170575097,SRD,SRD,within_breed
SHCC112A,SHCC182A,0.216988094,SRD,SRD,within_breed
SHCC112A,SHCC212A,0.180327051,SRD,SRD,within_breed
SHCC112A,SHCC179A,0.296586392,SRD,SRD,within_breed
SHCC112A,SHCC128A,0.208379962,SRD,SRD,within_breed
SHCC112A,SHCC132A,0.164968327,SRD,SRD,within_breed
SHCC112A,SHCC12A,0.139152228,SRD,SRD,within_breed
SHCC112A,SHCC133A,0.294448338,SRD,SRD,within_breed
SHCC112A,SHCC271B,0.182804314,SRD,SRD,within_breed
SHCC112A,SHCC120A,0.662866362,SRD,SRD,within_breed
SHCC112A,SHCC23A,0.348784864,SRD,SRD,within_breed
SHCC112A,SHCC138A,0.129688808,SRD,SRD,within_breed
SHCC112A,SHCC42A,0.252146644,SRD,SRD,within_breed
SHCC112A,SHCC270A,0.167226557,SRD,SRD,within_breed
SHCC112A,SHCC238A,0.260090487,SRD,SRD,within_breed
SHCC112A,SHCC286A,0.498411218,SRD,SRD,within_breed
SHCC112A,SHCC82A,0.296769663,SRD,SRD,within_breed
SHCC112A,SHCC256A,0.164355782,SRD,SRD,within_breed
SHCC112A,SHCC31A,0.245168841,SRD,SRD,within_breed
SHCC112A,SHCC259A,0.234189749,SRD,SRD,within_breed
SHCC112A,SHCC280A,0.381073797,SRD,SRD,within_breed
SHCC112A,SRR29449359,0.254012643,PKD,SRD,between_breed
SHCC112A,SHCC217A,0.233100701,SRD,SRD,within_breed
SHCC112A,SHCC85B,0.19778984,SRD,SRD,within_breed
SHCC112A,SRR28497704,0.456002833,MSD,SRD,between_breed
SHCC112A,SHCC206A,0.206030194,SRD,SRD,within_breed
SHCC112A,SHCC129A,0.555052657,SRD,SRD,within_breed
SHCC112A,SHCC189A,0.176309157,SRD,SRD,within_breed
SHCC112A,SHCC148A,0.177266684,SRD,SRD,within_breed
SHCC112A,SHCC9A,0.591684904,SRD,SRD,within_breed
SHCC112A,SHCC201A,0.187975306,SRD,SRD,within_breed
SHCC112A,SHCC149A,0.153530422,SRD,SRD,within_breed
SHCC112A,SHCC7A,0.214783303,SRD,SRD,within_breed
SHCC112A,SHCC84A,0.278688751,SRD,SRD,within_breed
SHCC112A,SHCC175A,0.151489222,SRD,SRD,within_breed
SHCC112A,SRR29536164,0.523242826,MSD,SRD,between_breed
SHCC112A,SRR29536168,0.519915894,MSD,SRD,between_breed
SHCC112A,SHCC231A,0.156869322,SRD,SRD,within_breed
SHCC112A,SHCC255B,0.289201544,SRD,SRD,within_breed
