Sample2,Sample1,Distance,Group1,Group2,Type
SHCC222A,SHCC245A,0.3872469760579809,dual_type,dual_type,dual_type
SHCC222A,SHCC156A,0.12337174069390314,dual_type,dual_type,dual_type
SHCC222A,SHCC30A,0.08649476127115827,dual_type,dual_type,dual_type
SHCC222A,SHCC54A,0.20759643372006104,dual_type,dual_type,dual_type
SHCC222A,SHCC109A,0.4919000901236049,dual_type,dual_type,dual_type
SHCC222A,SHCC35A,0.1795608711744503,dual_type,dual_type,dual_type
SHCC222A,CCH251-1A,0.30960148787060976,dual_type,dual_type,dual_type
SHCC222A,CCH112-2A,0.22036256188728218,dual_type,dual_type,dual_type
SHCC222A,SHCC248A,0.16545210302486035,dual_type,dual_type,dual_type
SHCC222A,SHCC91A,0.11413374913475548,dual_type,dual_type,dual_type
SHCC222A,SHCC191A,0.15722121522981375,dual_type,dual_type,dual_type
SHCC222A,SHCC153A,0.14334682061535203,dual_type,dual_type,dual_type
SHCC222A,SHCC95A,0.10984549573738828,dual_type,dual_type,dual_type
SHCC222A,SHCC42A,0.1634172943509295,dual_type,dual_type,dual_type
SHCC222A,CCH180-3A,0.2369174123420314,dual_type,dual_type,dual_type
SHCC222A,SHCC285A,0.22810250816027128,dual_type,dual_type,dual_type
SHCC222A,SHCC210A,0.19673670285248893,dual_type,dual_type,dual_type
SHCC222A,SHCC125A,0.11720054871479353,dual_type,dual_type,dual_type
SHCC222A,SHCC112A,0.1777846505877537,dual_type,dual_type,dual_type
SHCC222A,SHCC92A,0.16723215999321336,dual_type,dual_type,dual_type
SHCC222A,CCH212A,0.21367493440556307,dual_type,dual_type,dual_type
SHCC222A,CCH221-1A,0.23055649938070966,dual_type,dual_type,dual_type
SHCC222A,SHCC85B,0.10088310832608247,dual_type,dual_type,dual_type
SHCC222A,SHCC213A,0.1617377365351205,dual_type,dual_type,dual_type
SHCC222A,SHCC293A,0.09695071242039079,dual_type,dual_type,dual_type
SHCC222A,SHCC214A,0.14632709985796932,dual_type,dual_type,dual_type
SHCC222A,SHCC104A,0.11381719478999147,dual_type,dual_type,dual_type
SHCC223A,SHCC270A,0.1858029655383766,dual_type,dual_type,dual_type
SHCC223A,SHCC191A,0.20740960180701395,dual_type,dual_type,dual_type
SHCC223A,CCH287A,0.21707779456766016,dual_type,dual_type,dual_type
SHCC223A,SHCC69B,0.2852865955324285,dual_type,dual_type,dual_type
SHCC223A,SHCC151A,0.1836571824991079,dual_type,dual_type,dual_type
SHCC223A,SHCC266B,0.20236769390159737,dual_type,dual_type,dual_type
SHCC223A,SHCC61A,0.23074325175358898,dual_type,dual_type,dual_type
SHCC223A,SHCC207A,0.17178046107950262,dual_type,dual_type,dual_type
SHCC223A,SHCC131A,0.16270296116220503,dual_type,dual_type,dual_type
SHCC223A,SHCC88B,0.21214053146198103,dual_type,dual_type,dual_type
SHCC223A,SHCC30A,0.17164811996930268,dual_type,dual_type,dual_type
SHCC223A,SHCC8A,0.36398690566705016,dual_type,dual_type,dual_type
SHCC223A,SHCC166A,0.24966075815800076,dual_type,dual_type,dual_type
SHCC223A,SHCC190A,0.19353680262702613,dual_type,dual_type,dual_type
SHCC223A,SHCC267A,0.2173629153232473,dual_type,dual_type,dual_type
SHCC223A,SHCC259A,0.14353517992588524,dual_type,dual_type,dual_type
SHCC223A,SHCC94A,0.17322484502068022,dual_type,dual_type,dual_type
SHCC223A,CCH210A,0.25250939548148765,dual_type,dual_type,dual_type
SHCC223A,SHCC19A,0.4137232413388907,dual_type,dual_type,dual_type
SHCC223A,CCH57A,0.31390618826335553,dual_type,dual_type,dual_type
SHCC223A,SHCC239A,0.3642809700412634,dual_type,dual_type,dual_type
SHCC223A,CCH93-1A,0.3176271476211129,dual_type,dual_type,dual_type
SHCC223A,SHCC188A,0.16346566760341377,dual_type,dual_type,dual_type
SHCC223A,SHCC125A,0.14657918516216883,dual_type,dual_type,dual_type
SHCC223A,SHCC197A,0.18491489679808687,dual_type,dual_type,dual_type
SHCC223A,CCH227-3A,0.2791562156055089,dual_type,dual_type,dual_type
SHCC223A,SHCC23A,0.19066884427745737,dual_type,dual_type,dual_type
SHCC223A,SHCC199A,0.19713576891409387,dual_type,dual_type,dual_type
SHCC223A,CCH186-1A,0.33166361739554184,dual_type,dual_type,dual_type
SHCC223A,SHCC297B,0.21805614638045903,dual_type,dual_type,dual_type
SHCC223A,SHCC136A,0.10953188700767778,dual_type,dual_type,dual_type
SHCC223A,SHCC194A,0.15358213007703916,dual_type,dual_type,dual_type
SHCC223A,SHCC156A,0.18992087720016074,dual_type,dual_type,dual_type
SHCC223A,SHCC62A,0.18638850007177443,dual_type,dual_type,dual_type
SHCC223A,SHCC255B,0.14366744257650815,dual_type,dual_type,dual_type
SHCC223A,SHCC147A,0.17508005730191015,dual_type,dual_type,dual_type
SHCC223A,CCH295-1A,0.3296990654303897,dual_type,dual_type,dual_type
SHCC223A,SHCC117A,0.21033842521404839,dual_type,dual_type,dual_type
SHCC223A,SHCC153A,0.19948472184321356,dual_type,dual_type,dual_type
SHCC223A,CCH247A,0.2677237106822907,dual_type,dual_type,dual_type
SHCC223A,SHCC238A,0.10679477603699769,dual_type,dual_type,dual_type
SHCC223A,SHCC133A,0.1787032031646881,dual_type,dual_type,dual_type
SHCC223A,SHCC114A,0.15472633865047294,dual_type,dual_type,dual_type
SHCC223A,SHCC115A,0.1624950966900556,dual_type,dual_type,dual_type
SHCC223A,SHCC261A,0.24530889086417274,dual_type,dual_type,dual_type
SHCC223A,SHCC231A,0.26592938031413627,dual_type,dual_type,dual_type
SHCC223A,SHCC55A,0.17012557222729952,dual_type,dual_type,dual_type
SHCC223A,CCH95-1A,0.31419514556716327,dual_type,dual_type,dual_type
SHCC223A,SHCC157B,0.1947499253293788,dual_type,dual_type,dual_type
SHCC223A,SHCC260A,0.20171594323266048,dual_type,dual_type,dual_type
SHCC223A,CCH162-1A,0.4686226881705541,dual_type,dual_type,dual_type
SHCC223A,SHCC240A,0.2203973708069572,dual_type,dual_type,dual_type
SHCC223A,CCH325-1A,0.2752826313950576,dual_type,dual_type,dual_type
SHCC223A,SHCC247A,0.1790144682721402,dual_type,dual_type,dual_type
SHCC223A,SHCC293A,0.1436233677171154,dual_type,dual_type,dual_type
SHCC223A,SHCC183A,0.18902008668368572,dual_type,dual_type,dual_type
SHCC223A,SHCC140A,0.16085738612321016,dual_type,dual_type,dual_type
SHCC223A,SHCC178A,0.31461678274040633,dual_type,dual_type,dual_type
SHCC223A,SHCC268A,0.2496288093999999,dual_type,dual_type,dual_type
SHCC223A,SHCC93A,0.1680640774877723,dual_type,dual_type,dual_type
SHCC223A,SHCC32A,0.22940307913304303,dual_type,dual_type,dual_type
SHCC223A,CCH74-3A,0.24452251479002798,dual_type,dual_type,dual_type
SHCC223A,SHCC294A,0.7140610107192559,dual_type,dual_type,dual_type
SHCC223A,SHCC189A,0.19316101859443371,dual_type,dual_type,dual_type
SHCC223A,SHCC22A,0.6214465460875663,dual_type,dual_type,dual_type
SHCC223A,SHCC116A,0.14205003619772819,dual_type,dual_type,dual_type
SHCC223A,SHCC11A,0.15620895696376508,dual_type,dual_type,dual_type
SHCC223A,SHCC161A,0.1701472185594912,dual_type,dual_type,dual_type
SHCC223A,SHCC278A,0.15612107460136815,dual_type,dual_type,dual_type
SHCC223A,SHCC41A,0.19918335931242415,dual_type,dual_type,dual_type
SHCC223A,SHCC228A,0.20038556649892209,dual_type,dual_type,dual_type
SHCC223A,SHCC180A,0.18657813055398018,dual_type,dual_type,dual_type
SHCC223A,SHCC300A,0.23680822508563037,dual_type,dual_type,dual_type
SHCC223A,SHCC272B,0.27719697166580215,dual_type,dual_type,dual_type
SHCC223A,SHCC192A,0.22150391980848677,dual_type,dual_type,dual_type
SHCC223A,SHCC72A,0.19355137052160312,dual_type,dual_type,dual_type
SHCC223A,SHCC273B,0.14900160294660708,dual_type,dual_type,dual_type
SHCC223A,SHCC146A,0.1395245410943758,dual_type,dual_type,dual_type
SHCC223A,SHCC281A,0.32320003814885934,dual_type,dual_type,dual_type
SHCC223A,SHCC29A,0.21132445255080273,dual_type,dual_type,dual_type
SHCC223A,SHCC227A,0.28773262696498086,dual_type,dual_type,dual_type
SHCC223A,SHCC16A,0.29537650444765584,dual_type,dual_type,dual_type
SHCC223A,SHCC249A,0.2885558901373796,dual_type,dual_type,dual_type
SHCC223A,CCH180-3A,0.2833531171974566,dual_type,dual_type,dual_type
SHCC223A,SHCC182A,0.1401230258013628,dual_type,dual_type,dual_type
SHCC223A,SHCC110A,0.17480900979828956,dual_type,dual_type,dual_type
SHCC223A,SHCC176A,0.10989620318741304,dual_type,dual_type,dual_type
SHCC223A,SHCC233A,0.32803421062920535,dual_type,dual_type,dual_type
SHCC223A,SHCC25A,0.16084852085677556,dual_type,dual_type,dual_type
SHCC223A,SHCC184A,0.19137971726745423,dual_type,dual_type,dual_type
SHCC223A,SHCC175A,0.22420369912357888,dual_type,dual_type,dual_type
SHCC223A,SHCC59A,0.22309627542395125,dual_type,dual_type,dual_type
SHCC223A,SHCC18A,0.2578671538515814,dual_type,dual_type,dual_type
SHCC223A,SHCC31A,0.21595686913146098,dual_type,dual_type,dual_type
SHCC223A,SHCC218A,0.14572876365826637,dual_type,dual_type,dual_type
SHCC223A,SHCC258A,0.2311900037467985,dual_type,dual_type,dual_type
SHCC223A,SHCC257A,0.16429674101933958,dual_type,dual_type,dual_type
SHCC223A,SHCC196A,0.28425875077858664,dual_type,dual_type,dual_type
SHCC223A,SHCC113A,0.19102731796873704,dual_type,dual_type,dual_type
SHCC223A,CCH150-1B,0.33395925275993416,dual_type,dual_type,dual_type
SHCC223A,SHCC275A,0.23086193930554727,dual_type,dual_type,dual_type
SHCC223A,SHCC145A,0.19503365464784878,dual_type,dual_type,dual_type
SHCC223A,SHCC208A,0.16059424984447593,dual_type,dual_type,dual_type
SHCC223A,SHCC149A,0.22317176618496984,dual_type,dual_type,dual_type
SHCC223A,CCH326A,0.3393339749760154,dual_type,dual_type,dual_type
SHCC223A,SHCC269A,0.3080530311111541,dual_type,dual_type,dual_type
SHCC223A,SHCC271B,0.23426312026226034,dual_type,dual_type,dual_type
SHCC223A,SHCC201A,0.2395191028975831,dual_type,dual_type,dual_type
SHCC223A,SHCC106A,0.22030923806728253,dual_type,dual_type,dual_type
SHCC223A,SHCC155A,0.15486241780237223,dual_type,dual_type,dual_type
SHCC223A,SHCC34A,0.3664717222087264,dual_type,dual_type,dual_type
SHCC223A,SHCC160B,0.1926849281336515,dual_type,dual_type,dual_type
SHCC223A,CCH156-3B,0.31434443905190623,dual_type,dual_type,dual_type
SHCC223A,SHCC148A,0.18687475613854582,dual_type,dual_type,dual_type
SHCC223A,CCH340-2A,0.28113930395405917,dual_type,dual_type,dual_type
SHCC223A,SHCC236A,0.13972445164657843,dual_type,dual_type,dual_type
SHCC223A,SHCC295A,0.44602318968824106,dual_type,dual_type,dual_type
SHCC223A,SHCC85B,0.12982058487399453,dual_type,dual_type,dual_type
SHCC223A,SHCC200A,0.14024442342955498,dual_type,dual_type,dual_type
SHCC223A,SHCC152A,0.1773439463443118,dual_type,dual_type,dual_type
SHCC223A,SHCC95A,0.154894906334212,dual_type,dual_type,dual_type
SHCC223A,SHCC296A,0.19284892803778445,dual_type,dual_type,dual_type
SHCC223A,SHCC143A,0.1484528007160601,dual_type,dual_type,dual_type
SHCC223A,SHCC63A,0.12040548508926754,dual_type,dual_type,dual_type
SHCC223A,SHCC120A,0.5276895944794474,dual_type,dual_type,dual_type
SHCC223A,SHCC6A,0.22672901149347674,dual_type,dual_type,dual_type
SHCC223A,SHCC36A,0.1529962274659392,dual_type,dual_type,dual_type
SHCC223A,SHCC144A,0.10344924302773806,dual_type,dual_type,dual_type
SHCC223A,SHCC226A,0.2682995496540598,dual_type,dual_type,dual_type
SHCC223A,SHCC298A,0.15127535114386137,dual_type,dual_type,dual_type
SHCC223A,SHCC90A,0.15129047100881715,dual_type,dual_type,dual_type
SHCC223A,SHCC124B,0.2411232987455037,dual_type,dual_type,dual_type
SHCC223A,SHCC39A,0.24265015910520782,dual_type,dual_type,dual_type
SHCC223A,SHCC97A,0.15503770279426934,dual_type,dual_type,dual_type
SHCC223A,SHCC263A,0.178040088789041,dual_type,dual_type,dual_type
SHCC223A,SHCC24A,0.14097861759815708,dual_type,dual_type,dual_type
SHCC223A,SHCC289A,0.22200320357600672,dual_type,dual_type,dual_type
SHCC223A,SHCC244A,0.2137673676246463,dual_type,dual_type,dual_type
SHCC223A,CCH251-1A,0.27684457351117747,dual_type,dual_type,dual_type
SHCC223A,SHCC219A,0.1597909437264108,dual_type,dual_type,dual_type
SHCC223A,SHCC37A,0.2855423507546415,dual_type,dual_type,dual_type
SHCC223A,SHCC84A,0.13160082285824373,dual_type,dual_type,dual_type
SHCC223A,SHCC128A,0.1641887774917889,dual_type,dual_type,dual_type
SHCC223A,SHCC7A,0.2848085296038947,dual_type,dual_type,dual_type
SHCC223A,SHCC165A,0.1368416953538438,dual_type,dual_type,dual_type
SHCC223A,SHCC262A,0.2535846855392804,dual_type,dual_type,dual_type
SHCC223A,SHCC291A,0.4967510473345518,dual_type,dual_type,dual_type
SHCC223A,CCH221-1A,0.3247872025085979,dual_type,dual_type,dual_type
SHCC223A,SHCC111A,0.12464321315382675,dual_type,dual_type,dual_type
SHCC223A,CCH294-1A,0.2141857260177463,dual_type,dual_type,dual_type
SHCC223A,SHCC172A,0.23829687589328938,dual_type,dual_type,dual_type
SHCC223A,CCH250-2A,0.29915662571194335,dual_type,dual_type,dual_type
SHCC223A,SHCC186A,0.16933039594497554,dual_type,dual_type,dual_type
SHCC223A,SHCC217A,0.2672420828439813,dual_type,dual_type,dual_type
SHCC223A,SHCC5A,0.3182902862686054,dual_type,dual_type,dual_type
SHCC223A,SHCC225B,0.21587995621855238,dual_type,dual_type,dual_type
SHCC223A,SHCC154A,0.08927718854722551,dual_type,dual_type,dual_type
SHCC223A,SHCC68A,0.12253533804692525,dual_type,dual_type,dual_type
SHCC223A,SHCC12A,0.24422314708075246,dual_type,dual_type,dual_type
SHCC223A,SHCC299B,0.1953586100089645,dual_type,dual_type,dual_type
SHCC223A,CCH209A,0.3857060134592753,dual_type,dual_type,dual_type
SHCC223A,SHCC252A,0.2392004273266988,dual_type,dual_type,dual_type
SHCC223A,SHCC276A,0.41939873747954637,dual_type,dual_type,dual_type
SHCC223A,SHCC15A,0.19908782407486683,dual_type,dual_type,dual_type
SHCC223A,SHCC126A,0.16957773746416321,dual_type,dual_type,dual_type
SHCC223A,SHCC26B,0.3180486787046566,dual_type,dual_type,dual_type
SHCC223A,SHCC195A,0.27063396646736265,dual_type,dual_type,dual_type
SHCC223A,SHCC173A,0.2910894902180902,dual_type,dual_type,dual_type
SHCC223A,SHCC287A,0.25176077636016886,dual_type,dual_type,dual_type
SHCC223A,SHCC130A,0.11233393773495483,dual_type,dual_type,dual_type
SHCC223A,SHCC1A,0.25374229366371814,dual_type,dual_type,dual_type
SHCC223A,SHCC67A,0.18081967149367056,dual_type,dual_type,dual_type
SHCC223A,SHCC135A,0.22218144707941972,dual_type,dual_type,dual_type
SHCC223A,SHCC82A,0.35510939162595606,dual_type,dual_type,dual_type
SHCC223A,CCH108A,0.27489122145114786,dual_type,dual_type,dual_type
SHCC223A,SHCC138A,0.2512227587101967,dual_type,dual_type,dual_type
SHCC223A,SHCC221A,0.12355524492389287,dual_type,dual_type,dual_type
SHCC223A,CCH112-2A,0.27529726872281163,dual_type,dual_type,dual_type
SHCC223A,SHCC60A,0.1548231781749382,dual_type,dual_type,dual_type
SHCC223A,SHCC158A,0.2027051881536234,dual_type,dual_type,dual_type
SHCC223A,CCH259-3A,0.29004454185276696,dual_type,dual_type,dual_type
SHCC223A,SHCC80A,0.24063683475253309,dual_type,dual_type,dual_type
SHCC223A,SHCC107A,0.20613070353472576,dual_type,dual_type,dual_type
SHCC223A,SHCC92A,0.19935909506188157,dual_type,dual_type,dual_type
SHCC223A,SHCC99A,0.2216235972042665,dual_type,dual_type,dual_type
SHCC223A,SHCC112A,0.2638125795384205,dual_type,dual_type,dual_type
SHCC223A,SHCC66A,0.1906929708803621,dual_type,dual_type,dual_type
SHCC223A,SHCC108A,0.17237546140422458,dual_type,dual_type,dual_type
SHCC223A,SHCC35A,0.1940062449077754,dual_type,dual_type,dual_type
SHCC223A,SHCC81A,0.2863847728598499,dual_type,dual_type,dual_type
SHCC223A,SHCC167A,0.3266398051211496,dual_type,dual_type,dual_type
SHCC223A,SHCC2A,0.2595065954420643,dual_type,dual_type,dual_type
SHCC223A,SHCC235A,0.3412877946227176,dual_type,dual_type,dual_type
SHCC223A,CCH323-3A,0.2752383194247572,dual_type,dual_type,dual_type
SHCC223A,SHCC274A,0.23834120272881185,dual_type,dual_type,dual_type
SHCC223A,SHCC38A,0.21180148623273215,dual_type,dual_type,dual_type
SHCC223A,SHCC168A,0.23442084848226807,dual_type,dual_type,dual_type
SHCC223A,CCH151-2A,0.38473537980761285,dual_type,dual_type,dual_type
SHCC223A,SHCC264A,0.21385184593952863,dual_type,dual_type,dual_type
SHCC223A,SHCC210A,0.23156860061179893,dual_type,dual_type,dual_type
SHCC223A,SHCC9A,0.5142482126424219,dual_type,dual_type,dual_type
SHCC223A,CCH119-1A,0.2611769833634885,dual_type,dual_type,dual_type
SHCC223A,SHCC76A,0.26937801815533674,dual_type,dual_type,dual_type
SHCC223A,SHCC79A,0.15020175471508546,dual_type,dual_type,dual_type
SHCC223A,SHCC137A,0.17311339081767574,dual_type,dual_type,dual_type
SHCC223A,SHCC47A,0.260079553578987,dual_type,dual_type,dual_type
SHCC223A,SHCC251B,0.205002759821193,dual_type,dual_type,dual_type
SHCC223A,SHCC162A,0.2460443997449823,dual_type,dual_type,dual_type
SHCC223A,SHCC42A,0.18891164431075735,dual_type,dual_type,dual_type
SHCC223A,SHCC51A,0.25804868307251894,dual_type,dual_type,dual_type
SHCC223A,CCH306-2A,0.2701471687148473,dual_type,dual_type,dual_type
SHCC223A,SHCC86A,0.4112617985840504,dual_type,dual_type,dual_type
SHCC223A,SHCC187A,0.12856063028472356,dual_type,dual_type,dual_type
SHCC223A,SHCC292A,0.19132890891336254,dual_type,dual_type,dual_type
SHCC223A,SHCC28B,0.15712903179184812,dual_type,dual_type,dual_type
SHCC223A,SHCC256A,0.18676705673695798,dual_type,dual_type,dual_type
SHCC223A,SHCC179A,0.1985138796517533,dual_type,dual_type,dual_type
SHCC223A,SHCC290A,0.2219983163158059,dual_type,dual_type,dual_type
SHCC223A,CCH328A,0.3251976368082764,dual_type,dual_type,dual_type
SHCC223A,SHCC53A,0.19149766666407406,dual_type,dual_type,dual_type
SHCC223A,SHCC83A,0.2201716724746225,dual_type,dual_type,dual_type
SHCC223A,SHCC54A,0.26883305717670014,dual_type,dual_type,dual_type
SHCC223A,SHCC159A,0.1669622763009909,dual_type,dual_type,dual_type
SHCC223A,SHCC237A,0.26342923786827516,dual_type,dual_type,dual_type
SHCC223A,SHCC185B,0.2512210581149443,dual_type,dual_type,dual_type
SHCC223A,SHCC123A,0.20463615986076616,dual_type,dual_type,dual_type
SHCC223A,SHCC193A,0.1839659376564637,dual_type,dual_type,dual_type
SHCC223A,SHCC232A,0.17023744325474835,dual_type,dual_type,dual_type
SHCC223A,CCH263-2A,0.30484569448933724,dual_type,dual_type,dual_type
SHCC223A,SHCC206A,0.21583034825394715,dual_type,dual_type,dual_type
SHCC223A,SHCC141A,0.2544573027848704,dual_type,dual_type,dual_type
SHCC223A,SHCC242A,0.20197902833589887,dual_type,dual_type,dual_type
SHCC223A,SHCC265A,0.36214565017004613,dual_type,dual_type,dual_type
SHCC223A,SHCC109A,0.43745333727985736,dual_type,dual_type,dual_type
SHCC223A,SHCC139A,0.24108958904852743,dual_type,dual_type,dual_type
SHCC223A,SHCC164B,0.19523850174573545,dual_type,dual_type,dual_type
SHCC223A,SHCC248A,0.17839098859008404,dual_type,dual_type,dual_type
SHCC223A,SHCC245A,0.35303717268175216,dual_type,dual_type,dual_type
SHCC223A,SHCC181A,0.2526745141104345,dual_type,dual_type,dual_type
SHCC223A,SHCC122B,0.18440713395558708,dual_type,dual_type,dual_type
SHCC223A,CCH127-1A,0.29990523052977563,dual_type,dual_type,dual_type
SHCC223A,SHCC48A,0.22509418288800767,dual_type,dual_type,dual_type
SHCC223A,SHCC170A,0.1962306150226111,dual_type,dual_type,dual_type
SHCC223A,SHCC45A,0.2117892511250023,dual_type,dual_type,dual_type
SHCC223A,SHCC52A,0.14707271553609416,dual_type,dual_type,dual_type
SHCC223A,CCH212A,0.2726826844473154,dual_type,dual_type,dual_type
SHCC223A,SHCC214A,0.15958864550806676,dual_type,dual_type,dual_type
SHCC223A,SHCC229A,0.15611346420011613,dual_type,dual_type,dual_type
SHCC223A,SHCC49A,0.16046322583028563,dual_type,dual_type,dual_type
SHCC223A,SHCC230A,0.2135238834471602,dual_type,dual_type,dual_type
SHCC223A,SHCC212A,0.19208339815715014,dual_type,dual_type,dual_type
SHCC223A,SHCC104A,0.21025827724805482,dual_type,dual_type,dual_type
SHCC223A,SHCC243A,0.2438247022136568,dual_type,dual_type,dual_type
SHCC223A,CCH157-2B,0.33543848986654023,dual_type,dual_type,dual_type
SHCC223A,SHCC21A,0.432390017044245,dual_type,dual_type,dual_type
SHCC223A,SHCC202A,0.21547688270682477,dual_type,dual_type,dual_type
SHCC223A,SHCC129A,0.4532222308422863,dual_type,dual_type,dual_type
SHCC223A,SHCC216A,0.1935310515964152,dual_type,dual_type,dual_type
SHCC223A,SHCC75A,0.1797186450754245,dual_type,dual_type,dual_type
SHCC223A,SHCC98A,0.24009029983602545,dual_type,dual_type,dual_type
SHCC223A,SHCC118A,0.83486891440978,dual_type,dual_type,dual_type
SHCC223A,SHCC58A,0.2162530587815886,dual_type,dual_type,dual_type
SHCC223A,SHCC280A,0.28510119282085755,dual_type,dual_type,dual_type
SHCC223A,SHCC250A,0.2345450832152472,dual_type,dual_type,dual_type
SHCC223A,SHCC213A,0.13280821828584607,dual_type,dual_type,dual_type
SHCC223A,SHCC119A,0.13825817098048399,dual_type,dual_type,dual_type
SHCC223A,SHCC279A,0.136817001810007,dual_type,dual_type,dual_type
SHCC223A,SHCC253A,0.2772465298692248,dual_type,dual_type,dual_type
SHCC223A,SHCC254B,0.31062088607907545,dual_type,dual_type,dual_type
SHCC223A,SHCC121A,0.146123400455362,dual_type,dual_type,dual_type
SHCC223A,SHCC174A,0.18961542600181946,dual_type,dual_type,dual_type
SHCC223A,SHCC163A,0.14165538024891533,dual_type,dual_type,dual_type
SHCC223A,SHCC44A,0.2352898366711601,dual_type,dual_type,dual_type
SHCC223A,SHCC277A,0.14314687175906066,dual_type,dual_type,dual_type
SHCC223A,SHCC103A,0.24999877797005307,dual_type,dual_type,dual_type
SHCC223A,SHCC246A,0.182364607409991,dual_type,dual_type,dual_type
SHCC223A,SHCC17A,0.24935929119903127,dual_type,dual_type,dual_type
SHCC223A,SHCC215A,0.1690504030401455,dual_type,dual_type,dual_type
SHCC223A,SHCC288A,0.27906376568855046,dual_type,dual_type,dual_type
SHCC223A,SHCC101A,0.12787256928001456,dual_type,dual_type,dual_type
SHCC223A,SHCC14A,0.574100485782238,dual_type,dual_type,dual_type
SHCC223A,SHCC203A,0.17998674218896166,dual_type,dual_type,dual_type
SHCC223A,SHCC43A,0.18474932309050277,dual_type,dual_type,dual_type
SHCC223A,SHCC286A,0.3577431031691626,dual_type,dual_type,dual_type
SHCC223A,SHCC91A,0.17901419834508336,dual_type,dual_type,dual_type
SHCC223A,CCH277-1A,0.2568308766771182,dual_type,dual_type,dual_type
SHCC223A,SHCC56A,0.22075270513191217,dual_type,dual_type,dual_type
SHCC223A,SHCC77B,0.1907797947474208,dual_type,dual_type,dual_type
SHCC223A,SHCC177A,0.21762433228275074,dual_type,dual_type,dual_type
SHCC223A,CCH346-1A,0.22666441978442903,dual_type,dual_type,dual_type
SHCC223A,SHCC71A,0.18835754195615198,dual_type,dual_type,dual_type
SHCC223A,SHCC209A,0.17986832039688758,dual_type,dual_type,dual_type
SHCC223A,SHCC283A,0.15964761388597704,dual_type,dual_type,dual_type
SHCC223A,SHCC241A,0.2492102989650998,dual_type,dual_type,dual_type
SHCC223A,SHCC285A,0.28116267238980175,dual_type,dual_type,dual_type
SHCC223A,SHCC73A,0.2249327078939557,dual_type,dual_type,dual_type
SHCC223A,SHCC20A,0.1297686495781681,dual_type,dual_type,dual_type
SHCC223A,SHCC169A,0.11625934806049515,dual_type,dual_type,dual_type
SHCC223A,SHCC204B,0.214762073843003,dual_type,dual_type,dual_type
SHCC223A,SHCC284A,0.32807390399174285,dual_type,dual_type,dual_type
SHCC223A,SHCC87A,0.18995957550228088,dual_type,dual_type,dual_type
SHCC223A,CCH111-1A,0.34018953770050325,dual_type,dual_type,dual_type
SHCC223A,SHCC96A,0.2252459979947615,dual_type,dual_type,dual_type
SHCC223A,SHCC50A,0.19620130456531865,dual_type,dual_type,dual_type
SHCC223A,SHCC78A,0.18585708381039837,dual_type,dual_type,dual_type
SHCC223A,SHCC10A,0.15704512366812387,dual_type,dual_type,dual_type
SHCC223A,SHCC222A,0.16111264532039357,dual_type,dual_type,dual_type
SHCC223A,SHCC234B,0.1704581205567922,dual_type,dual_type,dual_type
SHCC223A,SHCC3A,0.18435479793835688,dual_type,dual_type,dual_type
SHCC223A,CCH258A,0.3187876834602117,dual_type,dual_type,dual_type
SHCC223A,SHCC4A,0.29707608767980187,dual_type,dual_type,dual_type
SHCC223A,SHCC13A,0.09597900333441112,dual_type,dual_type,dual_type
SHCC223A,SHCC198A,0.117174397115146,dual_type,dual_type,dual_type
SHCC223A,SHCC100A,0.13148148140848573,dual_type,dual_type,dual_type
SHCC223A,SHCC282A,0.139810062048359,dual_type,dual_type,dual_type
SHCC223A,SHCC134A,0.22845855070385507,dual_type,dual_type,dual_type
SHCC223A,SHCC224A,0.2087848365521279,dual_type,dual_type,dual_type
SHCC223A,SHCC33A,0.23341906383380728,dual_type,dual_type,dual_type
SHCC223A,SHCC105A,0.19344508346501052,dual_type,dual_type,dual_type
SHCC223A,SHCC142B,0.1803857553415206,dual_type,dual_type,dual_type
SHCC223A,SHCC171A,0.1696717315557757,dual_type,dual_type,dual_type
SHCC223A,SHCC57B,0.4625762211720879,dual_type,dual_type,dual_type
SHCC223A,SHCC132A,0.24847227509499525,dual_type,dual_type,dual_type
SHCC223A,SHCC205A,0.19569245820806666,dual_type,dual_type,dual_type
SHCC223A,SHCC27A,0.2149004039196588,dual_type,dual_type,dual_type
SHCC223A,SHCC102A,0.17638277472193503,dual_type,dual_type,dual_type
SHCC223A,SHCC40A,0.4924483759930834,dual_type,dual_type,dual_type
SHCC223A,SHCC74A,0.1890840290876125,dual_type,dual_type,dual_type
SHCC223A,SHCC64A,0.10368354802359094,dual_type,dual_type,dual_type
SHCC223A,SHCC127A,0.4706948917510097,dual_type,dual_type,dual_type
SHCC223A,SHCC46B,0.2330012670463447,dual_type,dual_type,dual_type
SHCC223A,SHCC150A,0.12961808048540105,dual_type,dual_type,dual_type
SHCC223A,SHCC220A,0.24894417551911924,dual_type,dual_type,dual_type
SHCC223A,CCH324-4A,0.2641517778393551,dual_type,dual_type,dual_type
SHCC223A,SHCC65A,0.2708457640868823,dual_type,dual_type,dual_type
SHCC223A,SHCC70A,0.1337148457293717,dual_type,dual_type,dual_type
SHCC223A,SHCC89A,0.138509706328039,dual_type,dual_type,dual_type
SHCC223A,SHCC211A,0.16770253078156774,dual_type,dual_type,dual_type
SHCC224A,SHCC93A,0.12849661534253318,dual_type,dual_type,dual_type
SHCC224A,CCH247A,0.2606480372251743,dual_type,dual_type,dual_type
