Breed,Best_Hit_ARO,Total_Abundance
LCW,vanXYC,0
LCW,vanXYE,0
LCW,vanXYG,5.0143927
LCW,vanXYN,0.0035006000000000004
LCW,vanYA,6.4970017
LCW,vanYB,21.307022
LCW,vanYF,4.3669609
LCW,vanYG,9.901270199999999
LCW,vanYM,8.1372134
LCW,vatE,0
LCW,ykkC,0.0224577
LCW,ykkD,0.0965975
LSD,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.007163571428571429
LSD,AAC(3)-IIc,0.06814428571428571
LSD,AAC(3)-IVa,0.016803857142857145
LSD,AAC(3)-VIIa,0.049157714285714284
LSD,AAC(6')-IIa,0.17446971428571428
LSD,AAC(6')-Ia,0
LSD,AAC(6')-Iaj,0
LSD,AAC(6')-Ib',0.12008771428571428
LSD,AAC(6')-Ib-cr3,0.008144
LSD,AAC(6')-Ib-cr6,0.02873442857142857
LSD,AAC(6')-Ib7,0.11420228571428571
LSD,AAC(6')-Ib8,0.034179
LSD,AAC(6')-Ib9,0
LSD,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.03898028571428571
LSD,AAC(6')-Ii,0.2235892857142857
LSD,AAC(6')-Iid,0
LSD,AAC(6')-Il,0
LSD,AAC(6')-Im,0
LSD,AAC(6')-Iy,0
LSD,ACI-1,0
LSD,ACT-56,0
LSD,ACT-77,0
LSD,ADC-43,0
LSD,ANT(2'')-Ia,0.22915785714285714
LSD,ANT(3'')-IIa,0.43586185714285713
LSD,ANT(3'')-IIb,0
LSD,ANT(4')-Ia,0.3357697142857143
LSD,ANT(4')-Ib,0
LSD,ANT(6)-Ia,3.960870714285714
LSD,ANT(6)-Ib,0.3441912857142857
LSD,ANT(9)-Ia,0.12089614285714287
LSD,ANT(9)-Ib,0
LSD,APH(2'')-IIIa,0
LSD,APH(2'')-IIa,0
LSD,APH(2'')-Ie,0.0018731428571428573
LSD,APH(2'')-If,0.10448514285714286
LSD,APH(2'')-Ig,0
LSD,APH(3'')-Ib,0.4125851428571429
LSD,APH(3')-IIIa,8.868205
LSD,APH(3')-IIa,0
LSD,APH(3')-Ia,0.2553677142857143
LSD,APH(3')-Ib,0
LSD,APH(3')-VIIa,0
LSD,APH(3')-VIa,0.005674285714285714
LSD,APH(4)-Ia,0
LSD,APH(6)-Ic,0
LSD,APH(6)-Id,0.05067214285714285
LSD,Acinetobacter baumannii AbaQ,0
LSD,Acinetobacter baumannii AmvA,0
LSD,AcrE,0.5602551428571428
LSD,AcrS,0.6449797142857142
LSD,ArnT,0.9327799999999999
LSD,BLMT,0
LSD,BRO-2,0
LSD,BRP(MBL),0
LSD,BcI,0
LSD,BcIII,0
LSD,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,0
LSD,CARB-3,0.007627857142857143
LSD,CARB-4,0
LSD,CARB-8,0
LSD,CARB-9,0
LSD,CDD-2,0
LSD,CMH-4,0
LSD,CMY-59,0
LSD,CTX-M-55,0
LSD,CTX-M-65,0
LSD,Campylobacter coli chloramphenicol acetyltransferase,1.035939142857143
LSD,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
LSD,CblA-1,0
LSD,CcrA,0
LSD,CfxA6,0
LSD,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0.0011947142857142857
LSD,Clostridium perfringens mprF,1.931112142857143
LSD,Corynebacterium striatum tetA,0
LSD,CrcB,0
LSD,DHA-1,0
LSD,DfrA37,0.07483942857142857
LSD,DfrB9,0
LSD,EBR-5,0
LSD,EC-14,0.19709985714285716
LSD,EC-15,0.38972471428571426
LSD,EreA,0
LSD,EreD,0.032230857142857144
LSD,Erm(34),0
LSD,Erm(35),1.3547758571428572
LSD,Erm(36),0.5218248571428571
LSD,Erm(42),0
LSD,Erm(48),0
LSD,Erm(49),0
LSD,Erm(51),0.009843285714285714
LSD,Erm(52),0.5074864285714286
LSD,ErmA,12.985871714285715
LSD,ErmB,4.368916571428572
LSD,ErmC,0.032340714285714285
LSD,ErmF,0.4824614285714286
LSD,ErmG,0.21626485714285715
LSD,ErmQ,3.1316872857142855
LSD,ErmT,0.003955
LSD,ErmX,0.21065271428571428
LSD,ErmY,0.004869
LSD,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.6366261428571429
LSD,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,1.1285122857142857
LSD,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.4187537142857143
LSD,Escherichia coli acrA,0.27162928571428574
LSD,Escherichia coli ampC beta-lactamase,0.07810042857142857
LSD,Escherichia coli emrE,0.6797205714285715
LSD,Escherichia coli mdfA,0.581016
LSD,Escherichia coli parE conferring resistance to fluoroquinolones,0
LSD,Escherichia coli soxR with mutation conferring antibiotic resistance,0.16373085714285715
LSD,Escherichia coli soxS with mutation conferring antibiotic resistance,2.9130657142857146
LSD,EstT,0.11385571428571428
LSD,FosA2,0
LSD,FosA3,0
LSD,FosA7.5,0
LSD,FosA8,0
LSD,FosB3,0
LSD,FosBx1,0.08007057142857144
LSD,FosD,0.007809285714285714
LSD,FosG,0
LSD,FosI,0.6190992857142857
LSD,FosK,0
LSD,FosXCC,0.7681428571428571
LSD,FusF,0
LSD,H-NS,1.1073855714285714
LSD,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.5346154285714286
LSD,HelR,0
LSD,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,3.0938072857142855
LSD,ICR-Mo,0
LSD,Klebsiella pneumoniae KpnE,1.5362118571428571
LSD,Klebsiella pneumoniae KpnF,1.6598992857142858
LSD,Klebsiella pneumoniae KpnG,0
LSD,Klebsiella pneumoniae KpnH,0.6460417142857143
LSD,Klebsiella pneumoniae OmpK37,0
LSD,Limosilactobacillus reuteri cat-TC,0
LSD,LlmA 23S ribosomal RNA methyltransferase,0
LSD,LnuH,0.026422142857142856
LSD,LnuP,4.992836857142857
LSD,LptD,0
LSD,MCR-1.1,0
LSD,Mef(En2),5.749741428571428
LSD,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
LSD,Mrx,0.02032714285714286
LSD,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.05748171428571429
LSD,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
LSD,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.08077457142857143
LSD,NDM-5,0
LSD,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0
LSD,OXA-1,0.024805857142857143
LSD,OXA-10,0.4386062857142857
LSD,OXA-136,0
LSD,OXA-140,0.02735142857142857
LSD,OXA-184,0
LSD,OXA-193,0
LSD,OXA-21,0.006051714285714286
LSD,OXA-334,0
LSD,OXA-347,0.033104999999999996
LSD,OXA-58,0
LSD,OXA-820,0
LSD,OXA-912,0
LSD,OmpA,0
LSD,PC1 beta-lactamase (blaZ),0
LSD,PmrF,0.29074171428571427
LSD,QnrA3,0
LSD,QnrB6,0.005141142857142857
LSD,QnrD1,0
LSD,QnrS1,1.0341065714285713
LSD,QnrVC5,0
LSD,RCP-1,0
LSD,RanA,0
LSD,RanB,0
LSD,RbpA,0
LSD,Rhodobacter sphaeroides ampC beta-lactamase,0.007063857142857143
LSD,SAT-2,0
LSD,SAT-4,2.8757198571428573
LSD,SHV-11,0
LSD,Sed-1,0
LSD,Staphylococcus intermedius chloramphenicol acetyltransferase,0
LSD,Streptococcus suis chloramphenicol acetyltransferase,2.9056754285714286
LSD,Streptomyces rimosus otr(A),0.01439
LSD,Streptomyces venezuelae rox,0
LSD,TEM-1,0.6838548571428571
LSD,TRU-1,0
LSD,TolC,0.2737122857142857
LSD,VEB-17,0.0027237142857142855
LSD,Vibrio anguillarum chloramphenicol acetyltransferase,0.4294481428571429
LSD,Vibrio cholerae varG,0
LSD,YojI,0.04827371428571429
LSD,aad(6),1.3036201428571428
LSD,aadA11,0.006752285714285714
LSD,aadA15,0
LSD,aadA16,0.065342
LSD,aadA17,0.020066142857142855
LSD,aadA2,0.30006114285714286
LSD,aadA27,0
LSD,aadA5,1.2853744285714286
LSD,aadA7,0
LSD,aadA9,0.17822242857142856
LSD,aadK,0
LSD,aadS,0.04811571428571428
LSD,abeS,0
LSD,acrB,0.5263885714285714
LSD,acrD,0.28573714285714286
LSD,adeF,2.7003614285714286
LSD,adeL,0
LSD,almE,0
LSD,almF,0
LSD,almG,0
LSD,aphA15,0
LSD,apmA,0
LSD,armA,0
LSD,arr-2,0.515175
LSD,arr-3,0.137101
LSD,arr-8,0
LSD,bacA,0
LSD,baeR,0.3886762857142857
LSD,baeS,0.04368557142857143
LSD,catA4,0
LSD,catA8,3.0873842857142857
LSD,catB11,0.002604142857142857
LSD,catB2,0
LSD,catB3,0.028997000000000002
LSD,catB8,0.006559142857142857
LSD,catII from Escherichia coli K-12,0
LSD,catIII,0
LSD,catP,0.05952071428571428
LSD,catQ,0.3760335714285714
LSD,catS,0.024214714285714287
LSD,cepA,0.0018824285714285714
LSD,cfr(D),0.007844714285714286
LSD,cfrA,0.10018542857142858
LSD,cfrC,0.1514872857142857
LSD,cfrE,1.232333142857143
LSD,clbC,0
LSD,clcD,0.031180142857142858
LSD,cmeR,0.01742
LSD,cmlA5,0.22545228571428572
LSD,cphA3,0
LSD,cpxA,0.2599624285714286
LSD,dfrA1,0.18740214285714285
LSD,dfrA10,0
LSD,dfrA12,0.16801871428571427
LSD,dfrA14,1.018095
LSD,dfrA15,0.07221
LSD,dfrA16,0.026014714285714287
LSD,dfrA17,1.2290841428571428
LSD,dfrA19,0.007682714285714286
LSD,dfrA20,0
LSD,dfrA27,0.072443
LSD,dfrA6 from Proteus mirabilis,0.010892571428571429
LSD,dfrD,0
LSD,dfrE,0
LSD,dfrF,0.019454142857142857
LSD,dfrG,0.1725152857142857
LSD,dfrL,0
LSD,efmA,0.15631271428571428
LSD,efrA,0
LSD,emrA,0.44065899999999997
LSD,emrK,0.045360285714285714
LSD,emrR,1.4804034285714287
LSD,emrY,0.22585185714285713
LSD,emtA,0
LSD,eptA,0.4945205714285714
LSD,eptB,0
LSD,erm(45),0.024412142857142858
LSD,evgA,0.2741505714285714
LSD,evgS,0.2862965714285714
LSD,fexA,35.879568142857146
LSD,fexB,1.4341907142857144
LSD,fosA5,0
LSD,fusC,0
LSD,fusD,0
LSD,gadX,0.8870772857142857
LSD,golS,0
LSD,kdpE,0.06555557142857142
LSD,leuO,0.12428871428571428
LSD,linG,0
LSD,lnuA,1.3521381428571428
LSD,lnuB,5.268044
LSD,lnuC,32.352811571428575
LSD,lnuD,0.006172714285714286
LSD,lnuE,0.008295428571428572
LSD,lnuF,0.005337142857142857
LSD,lnuG,0.020839142857142858
LSD,lsaE,0
LSD,marA,0.8723775714285715
LSD,mdeA,0
LSD,mdtA,0.2635527142857143
LSD,mdtB,0.155727
LSD,mdtC,0
LSD,mdtE,0.5080514285714286
LSD,mdtF,0.666247
LSD,mdtG,0.17127571428571428
LSD,mdtH,0.09344442857142857
LSD,mdtM,0.23306942857142857
LSD,mdtN,0.8319928571428571
LSD,mdtO,0.18940785714285716
LSD,mdtP,0.27197642857142856
LSD,mecA,0.0086
LSD,mecB,0.0031521428571428573
LSD,mecI,0
LSD,mecR1,0
LSD,mefF,8.925714285714286e-4
LSD,mefH,0.6124035714285714
LSD,mphA,0
LSD,mphC,0.05746528571428571
LSD,mphE,0.009927285714285713
LSD,mphF,0
LSD,mphG,0
LSD,mphK,0
LSD,mphO,0.1448962857142857
LSD,msbA,0.35782457142857144
LSD,msr(G),0.013607142857142858
LSD,msr(I),0
LSD,msrA,0.024340999999999998
LSD,nimA,1.3050605714285715
LSD,nimB,0.4427358571428571
LSD,nimC,0
LSD,nimD,0.013771857142857143
LSD,nimE,0.06260757142857143
LSD,nimF,0.23143314285714284
LSD,nimG,0.8332624285714285
LSD,nimH,0.21295071428571427
LSD,nimI,0.19455885714285714
LSD,nimJ,0.750209
LSD,nimK,0.05626842857142857
LSD,norC,0.004698714285714286
LSD,npmA,0
LSD,oqxA,0
LSD,patB,0.02595057142857143
LSD,poxtA,2.018629285714286
LSD,qacEdelta1,4.903369428571429
LSD,qacG,3.5033567142857143
LSD,qacJ,8.449535142857142
LSD,qacL,0.05584542857142857
LSD,ramA,0
LSD,rgt1438,0
LSD,rmtB,0
LSD,rsmA,0
LSD,salC,0.02810714285714286
LSD,salD,0
LSD,salE,0.018641142857142856
LSD,sdiA,0
LSD,sdrM,0.15236
LSD,sepA,0.10799485714285714
LSD,spd,0
LSD,sul1,1.5477964285714285
LSD,sul2,0.43217142857142854
LSD,sul3,0.006070285714285715
LSD,sul4,0.0058177142857142854
LSD,tet(32),3.0087255714285717
LSD,tet(33),0.28209285714285715
LSD,tet(36),0.07643928571428571
LSD,tet(40),3.1588442857142858
LSD,tet(44),3.3472794285714285
LSD,tet(45),45.744927857142855
LSD,tet(59),0.005398428571428572
LSD,tet(A),1.5611131428571428
LSD,tet(B),0.008007857142857143
LSD,tet(C),0.037499
LSD,tet(D),0
LSD,tet(K),0.12625942857142858
LSD,tet(M),20.035166571428572
LSD,tet(O),77.75811671428572
LSD,tet(O/32/O),0.48580757142857145
LSD,tet(O/W/32/O),2.351137
LSD,tet(Q),47.58572157142857
LSD,tet(R),0
LSD,tet(S),0.3071081428571429
LSD,tet(T),0
LSD,tet(W),35.500786857142856
LSD,tet(W/N/W),4.272958142857143
LSD,tet(X),0
LSD,tet(X1),0
LSD,tet(X3),0.003343714285714286
LSD,tet(X5),0.0012964285714285714
LSD,tet(Z),0.7285702857142857
LSD,tetB(P),29.56767557142857
LSD,tmrB,0.005325142857142856
LSD,ugd,0.04206714285714286
LSD,vanB,0
LSD,vanC,0.020240142857142856
LSD,vanE,0
LSD,vanF,0.005355857142857142
LSD,vanG,4.970010285714285
LSD,vanHA,0.004752142857142857
LSD,vanHB,0.008793142857142857
LSD,vanHD,0.033194
LSD,vanHF,0.031909
LSD,vanHM,0
LSD,vanHO,0.8535822857142857
LSD,vanHP,2.467753
LSD,vanI,0
LSD,vanRB,0
LSD,vanRC,0.02954342857142857
LSD,vanRG,0.005670428571428571
LSD,vanRI,0
LSD,vanSB,0
LSD,vanTC,0.041624857142857144
LSD,vanTE,0.021322571428571427
LSD,vanTG,4.3780465714285715
LSD,vanTN,0
LSD,vanTmL,0.025216857142857145
LSD,vanTrL,0
LSD,vanUG,0.5256935714285714
LSD,vanWB,1.7499147142857143
LSD,vanWG,1.6554402857142858
LSD,vanWI,8.882406571428572
LSD,vanXA,0
LSD,vanXB,0
LSD,vanXF,0.00965857142857143
LSD,vanXI,0.008699714285714286
LSD,vanXO,0
LSD,vanXP,0.019687142857142858
LSD,vanXYC,0.06335928571428572
LSD,vanXYE,0
LSD,vanXYG,4.699667714285714
LSD,vanXYN,0
LSD,vanYA,4.845651428571428
LSD,vanYB,15.644968142857143
LSD,vanYF,2.577429142857143
LSD,vanYG,7.540508857142857
LSD,vanYM,4.359038857142857
LSD,vatE,0.029564
LSD,ykkC,0
LSD,ykkD,0
MWD,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0
MWD,AAC(3)-IIc,0.059888076923076926
MWD,AAC(3)-IVa,0
MWD,AAC(3)-VIIa,0
MWD,AAC(6')-IIa,0.0023067692307692307
MWD,AAC(6')-Ia,0
MWD,AAC(6')-Iaj,0
MWD,AAC(6')-Ib',0.010715153846153846
MWD,AAC(6')-Ib-cr3,0.003594692307692308
MWD,AAC(6')-Ib-cr6,0.1342556923076923
MWD,AAC(6')-Ib7,0.027099769230769233
MWD,AAC(6')-Ib8,0.021556692307692308
MWD,AAC(6')-Ib9,0
MWD,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.0016427692307692309
MWD,AAC(6')-Ii,0.10077438461538461
MWD,AAC(6')-Iid,0.03180646153846154
MWD,AAC(6')-Il,0
MWD,AAC(6')-Im,0.005329461538461538
MWD,AAC(6')-Iy,0
MWD,ACI-1,0.013621923076923077
MWD,ACT-56,0
MWD,ACT-77,0
MWD,ADC-43,0
MWD,ANT(2'')-Ia,0.005073230769230769
MWD,ANT(3'')-IIa,0.3357970769230769
MWD,ANT(3'')-IIb,0.052481153846153844
MWD,ANT(4')-Ia,0.18774984615384616
MWD,ANT(4')-Ib,0
MWD,ANT(6)-Ia,10.21493023076923
MWD,ANT(6)-Ib,0.5414806153846153
MWD,ANT(9)-Ia,0.004265230769230769
MWD,ANT(9)-Ib,0
MWD,APH(2'')-IIIa,0
MWD,APH(2'')-IIa,0
MWD,APH(2'')-Ie,0.0022545384615384615
MWD,APH(2'')-If,0.053229307692307694
MWD,APH(2'')-Ig,0
MWD,APH(3'')-Ib,0.18561853846153847
MWD,APH(3')-IIIa,6.0346111538461535
MWD,APH(3')-IIa,0
MWD,APH(3')-Ia,0.06252423076923078
MWD,APH(3')-Ib,0.0019308461538461539
MWD,APH(3')-VIIa,0
MWD,APH(3')-VIa,0.009555692307692308
MWD,APH(4)-Ia,0
MWD,APH(6)-Ic,0
MWD,APH(6)-Id,0.04260384615384615
MWD,Acinetobacter baumannii AbaQ,0.0010026923076923077
MWD,Acinetobacter baumannii AmvA,3.870769230769231e-4
MWD,AcrE,1.2357536923076922
MWD,AcrS,1.3058022307692307
MWD,ArnT,1.8784156153846154
MWD,BLMT,0
MWD,BRO-2,0
MWD,BRP(MBL),0
MWD,BcI,0
MWD,BcIII,0
MWD,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,7.692307692307692e-8
MWD,CARB-3,0.005207461538461538
MWD,CARB-4,0
MWD,CARB-8,0.007845384615384615
MWD,CARB-9,0
MWD,CDD-2,0
MWD,CMH-4,6.039999999999999e-4
MWD,CMY-59,0
MWD,CTX-M-55,0
MWD,CTX-M-65,0
MWD,Campylobacter coli chloramphenicol acetyltransferase,0.5281596153846153
MWD,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
MWD,CblA-1,0
MWD,CcrA,0
MWD,CfxA6,0
MWD,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0
MWD,Clostridium perfringens mprF,0.2685786153846154
MWD,Corynebacterium striatum tetA,0
MWD,CrcB,0
MWD,DHA-1,0.013891
MWD,DfrA37,0.0018522307692307692
MWD,DfrB9,0
MWD,EBR-5,0.0054304615384615385
MWD,EC-14,0.6203823846153846
MWD,EC-15,0.9006850769230769
MWD,EreA,0
MWD,EreD,0.017052923076923077
MWD,Erm(34),0
MWD,Erm(35),0.7105976153846154
MWD,Erm(36),0.001022076923076923
MWD,Erm(42),0.002710076923076923
MWD,Erm(48),0.0024401538461538462
MWD,Erm(49),5.826923076923077e-4
MWD,Erm(51),0.001082923076923077
MWD,Erm(52),0.4597720769230769
MWD,ErmA,14.154746692307691
MWD,ErmB,22.629120384615383
MWD,ErmC,0.0053291538461538454
MWD,ErmF,0.23180753846153845
MWD,ErmG,0.2669219230769231
MWD,ErmQ,0.28503353846153845
MWD,ErmT,0.080441
MWD,ErmX,0.10109307692307692
MWD,ErmY,0.004143153846153846
MWD,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",1.163703153846154
MWD,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,1.9431408461538462
MWD,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.5015317692307693
MWD,Escherichia coli acrA,0.5603276923076923
MWD,Escherichia coli ampC beta-lactamase,0.08474084615384615
MWD,Escherichia coli emrE,0.9460358461538462
MWD,Escherichia coli mdfA,1.0364656153846155
MWD,Escherichia coli parE conferring resistance to fluoroquinolones,0
MWD,Escherichia coli soxR with mutation conferring antibiotic resistance,0.06518823076923078
MWD,Escherichia coli soxS with mutation conferring antibiotic resistance,5.6842218461538465
MWD,EstT,0.03509592307692308
MWD,FosA2,0
MWD,FosA3,0
MWD,FosA7.5,0
MWD,FosA8,0
MWD,FosB3,0.01681146153846154
MWD,FosBx1,0.11358123076923077
MWD,FosD,0.004229846153846154
MWD,FosG,0
MWD,FosI,0.25254815384615387
MWD,FosK,0
MWD,FosXCC,0.28467661538461536
MWD,FusF,0
MWD,H-NS,2.186982846153846
MWD,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.8384842307692307
MWD,HelR,0
MWD,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,0.5230419230769231
MWD,ICR-Mo,0
MWD,Klebsiella pneumoniae KpnE,2.7137230769230767
MWD,Klebsiella pneumoniae KpnF,2.866204076923077
MWD,Klebsiella pneumoniae KpnG,0
MWD,Klebsiella pneumoniae KpnH,0.9392421538461538
MWD,Klebsiella pneumoniae OmpK37,0
MWD,Limosilactobacillus reuteri cat-TC,0
MWD,LlmA 23S ribosomal RNA methyltransferase,0
MWD,LnuH,0.009820923076923076
MWD,LnuP,0.7631713076923077
MWD,LptD,0
MWD,MCR-1.1,0
MWD,Mef(En2),4.815051076923077
MWD,Morganella morganii gyrB conferring resistance to fluoroquinolones,2.186923076923077e-4
MWD,Mrx,0.08205315384615385
MWD,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.0029486153846153846
MWD,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
MWD,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.019966769230769232
MWD,NDM-5,0
MWD,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0.0029932307692307693
MWD,OXA-1,0.036774153846153845
MWD,OXA-10,0.8317929230769231
MWD,OXA-136,0.026526
MWD,OXA-140,0.011554076923076924
MWD,OXA-184,0
MWD,OXA-193,0
MWD,OXA-21,0.0012183076923076924
MWD,OXA-334,0
MWD,OXA-347,0
MWD,OXA-58,0.012070384615384615
MWD,OXA-820,0
MWD,OXA-912,0
MWD,OmpA,0
MWD,PC1 beta-lactamase (blaZ),0
MWD,PmrF,0.5097656153846154
MWD,QnrA3,0
MWD,QnrB6,0.028889615384615385
MWD,QnrD1,0.034523692307692304
MWD,QnrS1,2.064889
MWD,QnrVC5,0.001511923076923077
MWD,RCP-1,0
MWD,RanA,0
MWD,RanB,0
MWD,RbpA,0
MWD,Rhodobacter sphaeroides ampC beta-lactamase,0
MWD,SAT-2,0.027296615384615384
MWD,SAT-4,4.860057153846154
MWD,SHV-11,0
MWD,Sed-1,0
MWD,Staphylococcus intermedius chloramphenicol acetyltransferase,0
MWD,Streptococcus suis chloramphenicol acetyltransferase,2.6357463846153846
MWD,Streptomyces rimosus otr(A),0
MWD,Streptomyces venezuelae rox,0
MWD,TEM-1,0.8637528461538462
MWD,TRU-1,0
MWD,TolC,0.7178842307692308
MWD,VEB-17,0
MWD,Vibrio anguillarum chloramphenicol acetyltransferase,0.19553123076923076
MWD,Vibrio cholerae varG,0
MWD,YojI,0.056748692307692306
MWD,aad(6),4.029109384615385
MWD,aadA11,0
MWD,aadA15,0
MWD,aadA16,0.071474
MWD,aadA17,0
MWD,aadA2,0.003976769230769231
MWD,aadA27,0
MWD,aadA5,0.26903015384615386
MWD,aadA7,0
MWD,aadA9,0.004710153846153846
MWD,aadK,0.015134384615384616
MWD,aadS,0.03381569230769231
MWD,abeS,0
MWD,acrB,0.8372576923076923
MWD,acrD,0.5679739230769231
MWD,adeF,1.9120152307692309
MWD,adeL,8.88e-4
MWD,almE,0
MWD,almF,0
MWD,almG,0
MWD,aphA15,0
MWD,apmA,0
MWD,armA,0
MWD,arr-2,1.1513532307692307
MWD,arr-3,0.31853915384615383
MWD,arr-8,0
MWD,bacA,0
MWD,baeR,0.7143123076923077
MWD,baeS,0.03342430769230769
MWD,catA4,0
MWD,catA8,6.859485538461539
MWD,catB11,0
MWD,catB2,0
MWD,catB3,0.06084746153846154
MWD,catB8,0
MWD,catII from Escherichia coli K-12,0.0016813846153846154
MWD,catIII,0
MWD,catP,0.02701576923076923
MWD,catQ,0.011869538461538463
MWD,catS,0.0057989230769230765
MWD,cepA,0
MWD,cfr(D),0.0011851538461538462
MWD,cfrA,0.020173384615384617
MWD,cfrC,0.0010545384615384616
MWD,cfrE,0.7398634615384616
MWD,clbC,0
MWD,clcD,0
MWD,cmeR,0
MWD,cmlA5,0.49554061538461536
MWD,cphA3,0
MWD,cpxA,0.497439
MWD,dfrA1,0.03377553846153846
MWD,dfrA10,0
MWD,dfrA12,0.08703115384615384
MWD,dfrA14,1.6469173076923078
MWD,dfrA15,0.006283923076923077
MWD,dfrA16,0
MWD,dfrA17,0.4922242307692308
MWD,dfrA19,0.024847307692307693
MWD,dfrA20,0.015760153846153844
MWD,dfrA27,0.08745461538461538
MWD,dfrA6 from Proteus mirabilis,0
MWD,dfrD,0
MWD,dfrE,0
MWD,dfrF,0
MWD,dfrG,0.9343606923076923
MWD,dfrL,0
MWD,efmA,0.02066946153846154
MWD,efrA,0
MWD,emrA,0.8892876923076923
MWD,emrK,0.07033130769230769
MWD,emrR,2.911600230769231
MWD,emrY,0.4977633076923077
MWD,emtA,0.0015376153846153847
MWD,eptA,0.8341156153846154
MWD,eptB,0
MWD,erm(45),0.004088230769230769
MWD,evgA,0.7450131538461539
MWD,evgS,0.49511646153846156
MWD,fexA,38.516622846153844
MWD,fexB,2.6853263076923075
MWD,fosA5,0
MWD,fusC,0.004978538461538461
MWD,fusD,0
MWD,gadX,2.1254462307692306
MWD,golS,0
MWD,kdpE,0.09207838461538462
MWD,leuO,0.18985584615384615
MWD,linG,0
MWD,lnuA,0.8966010769230769
MWD,lnuB,10.80252023076923
MWD,lnuC,44.85003707692308
MWD,lnuD,0.09020146153846154
MWD,lnuE,0
MWD,lnuF,0.0019942307692307694
MWD,lnuG,0.010971846153846153
MWD,lsaE,0.024432076923076924
MWD,marA,1.969933923076923
MWD,mdeA,5.126153846153846e-4
MWD,mdtA,0.42369523076923077
MWD,mdtB,0.2341346923076923
MWD,mdtC,0
MWD,mdtE,0.9898247692307692
MWD,mdtF,1.3048695384615385
MWD,mdtG,0.27187323076923076
MWD,mdtH,0.1446126153846154
MWD,mdtM,0.4758443846153846
MWD,mdtN,1.7373142307692306
MWD,mdtO,0.43762815384615383
MWD,mdtP,0.49294053846153846
MWD,mecA,0
MWD,mecB,0.003700076923076923
MWD,mecI,0
MWD,mecR1,0
MWD,mefF,0.015123076923076923
MWD,mefH,0.3618542307692308
MWD,mphA,0.07884961538461539
MWD,mphC,0.0025967692307692306
MWD,mphE,0.14405384615384617
MWD,mphF,0
MWD,mphG,0.012696846153846154
MWD,mphK,0
MWD,mphO,0.0011007692307692307
MWD,msbA,0.7363605384615385
MWD,msr(G),0.011482384615384615
MWD,msr(I),0
MWD,msrA,0
MWD,nimA,2.033648153846154
MWD,nimB,0.014138538461538461
MWD,nimC,0
MWD,nimD,0.005356384615384615
MWD,nimE,0.11584292307692308
MWD,nimF,0.23961546153846155
MWD,nimG,1.7287235384615385
MWD,nimH,0.050700153846153846
MWD,nimI,0.154552
MWD,nimJ,0.7287449230769231
MWD,nimK,0.07076038461538461
MWD,norC,0.0033072307692307693
MWD,npmA,0
MWD,oqxA,0.0030396153846153845
MWD,patB,0.0033613846153846155
MWD,poxtA,3.1580847692307694
MWD,qacEdelta1,0.34648353846153845
MWD,qacG,94.13105715384616
MWD,qacJ,5.430973384615385
MWD,qacL,0.10493438461538461
MWD,ramA,0
MWD,rgt1438,0
MWD,rmtB,0
MWD,rsmA,0
MWD,salC,0.0035258461538461537
MWD,salD,0
MWD,salE,0.0025203076923076924
MWD,sdiA,0
MWD,sdrM,0.02638646153846154
MWD,sepA,0.019214846153846155
MWD,spd,0
MWD,sul1,0.07613415384615385
MWD,sul2,0.6496351538461539
MWD,sul3,0
MWD,sul4,0
