Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
3300014843,0,30.57777938,Human
3300014844,0,132.2587521,Human
3300014846,15.550939,3588.232884,Human
3300014889,0,41.65524879,Human
3300014890,0.321397697,117.9711342,Human
3300014893,676.9395116,17254.22795,Human
3300014894,4.242570873,353.2160329,Human
3300014895,3.061976143,5427.87256,Human
3300014896,948.5448923,1120.272919,Human
3300014897,0.149636839,908.6262377,Human
3300014898,0,68.99295907,Human
3300014900,0,1700.995662,Human
3300014901,84.21606398,1884.730376,Human
3300014902,2.050039832,2068.109927,Human
3300014905,57.70735288,368.5824205,Human
3300014906,0,511.8417509,Human
3300014910,2.055570608,379.9883204,Human
3300014912,1.215438874,494.8878366,Human
3300014915,11.46002223,800.3419039,Human
3300014916,315.9113302,407.861702,Human
3300014919,283.7661138,658.1883576,Human
3300014921,56.21975255,681.4234064,Human
3300014922,17.99813764,1916.829322,Human
3300014927,679.0337194,3318.123855,Human
3300014928,1062.110768,1774.002461,Human
3300014929,1.487382622,164.3018378,Human
3300014930,0.289802893,131.2901949,Human
3300014931,357.8412004,513.142182,Human
3300014934,610.9772689,1064.206628,Human
3300014935,263.3200941,449.8196026,Human
3300014936,51.63973697,2520.722702,Human
3300014937,524.2893745,737.9288671,Human
3300014938,1239.831291,1759.415577,Human
3300014939,289.7030452,580.1961241,Human
3300014941,1928.580304,3076.173573,Human
3300014943,818.9504105,1042.624242,Human
3300014944,1410.147437,1976.393033,Human
3300014945,0.247725327,61.884223,Human
3300014946,220.8057579,413.2483798,Human
3300014947,139.1327047,542.6508702,Human
3300014948,194.022024,583.1508664,Human
3300014949,417.9890995,734.528551,Human
3300014950,346.6415905,1236.055662,Human
3300014951,69.95764038,1051.492748,Human
3300014952,434.5069834,622.3978569,Human
3300014953,780.6571991,1852.03524,Human
3300014954,302.4868448,631.2471003,Human
3300014955,725.4073702,1191.910259,Human
3300014956,524.633021,911.0844037,Human
3300014957,14.69082078,101.6002575,Human
3300014958,367.7410382,764.7988491,Human
3300014961,99.92961481,465.6677626,Human
3300014962,0.605438984,30.52299748,Human
3300014963,274.9723403,1089.915399,Human
3300014964,97.25977917,168.0830942,Human
3300014970,671.9144829,2986.821391,Human
3300014971,504.2236322,798.7461029,Human
3300014972,913.0184873,1792.493996,Human
3300015056,0.681959471,200.6632269,Human
3300015060,1.366073989,731.9161829,Human
3300015207,59.47703776,117.2277062,Human
3300015360,0.044717861,29.49170587,Human
3300015370,0.02097405,11.03631549,Human
3300016422,0.030092038,78.06008279,Human
3300016445,0.021372919,78.13174522,Human
3300016461,2.670337295,84.75775307,Human
3300017386,0,0.894056735,Human
3300017388,0,21.72505855,Human
3300017389,0.015720735,7.303995957,Human
3300017391,0,0.205197185,Human
3300017398,0,0.907783823,Human
3300017399,0,31.54091869,Human
3300017400,0,1.126698391,Human
3300017401,0,10.9408507,Human
3300017402,0.55542257,1.090061692,Human
3300017405,0.252069872,52.65436815,Human
3300017406,0.07029909,22.76236723,Human
3300017416,0.030199457,68.11376915,Human
3300017418,0.02806463,46.04673139,Human
3300017423,0.02648215,51.0642411,Human
3300017426,0,63.92247906,Human
3300017429,0,2.164696594,Human
3300017431,0,25.5661299,Human
3300017434,0.173952356,24.72548711,Human
3300017437,0,18.36396451,Human
3300017441,0,25.81343382,Human
3300017444,0,49.23595494,Human
3300017448,0.013728686,74.6734098,Human
3300017449,0,9.056195624,Human
3300017451,0,10.15178129,Human
3300017452,0,14.95047611,Human
3300017453,0.070861531,33.57695259,Human
3300017458,0.021344447,29.20903635,Human
3300017463,0,18.2332429,Human
3300017467,0.139239602,359.469279,Human
3300017470,0,11.97229932,Human
3300017473,0,12.07596347,Human
3300017477,0,5.300269657,Human
3300017480,0,79.16686115,Human
3300017485,0.036980521,45.48927573,Human
3300017490,0.052207734,11.96951681,Human
3300017494,0,43.12510178,Human
3300017498,0,10.11400595,Human
3300017501,0,4.1969976,Human
3300017505,0.167678398,45.81319763,Human
3300017509,0,28.97248116,Human
3300017513,0,1.043308794,Human
3300017518,0,37.52520874,Human
3300017522,0,13.2220092,Human
3300017526,0,9.718708371,Human
3300017531,0.006129585,7.28112485,Human
3300017532,0.035281304,22.56133979,Human
3300017533,0,4.615083213,Human
3300017540,2.267709053,209.3410493,Human
3300017544,0.248913061,763.6632168,Human
3300017548,0.228691911,291.795096,Human
3300017553,0.894999037,435.5029187,Human
3300017560,1.218642818,286.4366318,Human
3300017565,0.445026591,267.3074898,Human
3300017646,0.759005405,194.1992386,Human
3300017647,0.725152242,265.3552806,Human
3300017648,0.979358917,161.9253946,Human
3300017649,2.632041785,354.8843466,Human
3300017650,0.446935179,235.6543453,Human
3300017651,0.610047954,197.0603008,Human
3300017652,0.36503318,271.8269483,Human
3300017653,1.215739284,164.1303979,Human
3300017655,0.378381962,264.868412,Human
3300017658,2.808422358,189.5940275,Human
3300017687,0.0155385,78.09438294,Human
3300017688,0,75.98143426,Human
3300017788,0.11989099,34.93587618,Human
3300017789,0,110.5122374,Human
3300017816,3.438755538,78.13952447,Human
3300017817,1.448630134,179.955477,Human
3300017818,0.030587917,9.111278332,Human
3300017821,0.016408796,66.53314119,Human
3300017919,0,0.739746567,Human
3300017925,0.044868653,46.51992893,Human
3300017929,0,59.3928277,Human
3300017931,0,32.24585786,Human
3300017932,0.052243743,88.27279617,Human
3300017934,0.011082298,41.40619696,Human
3300017935,0,44.11663878,Human
3300017936,0.048116412,69.39175079,Human
3300017937,0.529823879,109.719366,Human
3300017938,0.009226929,38.36047575,Human
3300017940,0.03655265,45.30241376,Human
3300017941,0.036573287,31.46238276,Human
3300017942,0.009619637,83.10869873,Human
3300017946,0,68.09357876,Human
3300017950,0.031758627,4.653531024,Human
3300017951,0.00772893,5.644510737,Human
3300017957,0.006785638,5.390371456,Human
3300017960,0,57.13087352,Human
3300017963,0.007754105,5.772422949,Human
3300017964,0.108518796,8.888422441,Human
3300017968,0.046874457,10.3949386,Human
3300017969,0.011160269,9.424706161,Human
3300017970,0.169181557,91.43307243,Human
3300017971,0.059855231,5.896586466,Human
3300017972,0.048232709,75.05548901,Human
3300017974,0.006994778,69.51305138,Human
3300017975,0.01086211,65.89764119,Human
3300017986,0.011189579,4.691351194,Human
3300017987,0.052692894,18.38443223,Human
3300017988,0,117.9946761,Human
3300017989,0.021378989,17.28009103,Human
3300017990,0.015790681,51.75121141,Human
3300017991,0.013199053,11.78218896,Human
3300017992,0.002633113,23.6429736,Human
3300017996,0.020814975,35.37708796,Human
3300017998,0,25.05690714,Human
3300018003,0,36.67666901,Human
3300018004,0,28.15752798,Human
3300018008,0,40.84344838,Human
3300018009,0.095255812,41.97888505,Human
3300018012,0,54.32291113,Human
3300018013,0,44.71775361,Human
3300018014,0,50.60994672,Human
3300018015,0,31.08195853,Human
3300018016,0.006716477,41.02033613,Human
3300018017,0,41.08116107,Human
3300018018,0,23.57724931,Human
3300018019,0.024249663,35.0632732,Human
3300018020,0,29.24629107,Human
3300018021,0,30.53687595,Human
3300018022,0,47.31735062,Human
3300018023,0.043868615,36.90860212,Human
3300018024,0.005957224,36.97842903,Human
3300018025,0.110620441,52.60080536,Human
3300018026,0,39.80056244,Human
3300018030,0.047601717,44.92857273,Human
3300018033,0,53.84298625,Human
3300018035,0.05442674,62.6370189,Human
3300018037,0,62.45331425,Human
3300018038,0.021586446,55.98827534,Human
3300018039,0.023924698,18.08472441,Human
3300018040,0,48.73423158,Human
3300018042,0.060625301,68.27063003,Human
3300018043,0.090414151,62.75558102,Human
3300018044,0.023218029,69.0125352,Human
3300018046,0.027365618,65.89435811,Human
3300018065,0.037966227,79.3905251,Human
3300018080,0.016942545,9.218079468,Human
3300018089,0.027979505,54.47419625,Human
3300018405,109.1094114,211.0141962,Human
3300018411,65.60231604,168.640097,Human
3300018412,75.53148285,180.7405186,Human
3300018415,0,7.47267884,Human
3300018422,0.004547892,122.7464825,Human
3300018423,0.086678037,11.39872118,Human
3300018424,0.015054247,6.643068808,Human
3300018426,0.00234367,3.913710691,Human
3300018427,68.28365368,145.3013024,Human
3300018430,66.73119177,144.89334,Human
3300018475,76.68511492,208.2483585,Human
3300018476,0.013991761,112.7935548,Human
3300018790,0.197757011,75.26820949,Human
3300018815,0.144076247,100.273906,Human
3300018868,0.133875132,75.70794266,Human
3300018878,77.51231078,199.0099368,Human
3300018920,0.018377979,125.4068057,Human
3300019082,0.040224665,34.15712177,Human
3300019360,0.07125145,90.46081765,Human
3300019371,23.89477496,1166.030996,Human
3300019372,72.32147708,2176.12509,Human
3300019373,14.65449924,2295.1742,Human
3300019374,98.24901861,2886.669367,Human
3300019375,9.87883431,21.18676177,Human
3300019376,23.40230982,76.42932891,Human
3300019458,0.009084648,57.88090975,Human
3300019487,0.003283727,44.31309695,Human
3300019740,0,17.53803607,Human
3300019752,0.108784549,18.60267233,Human
3300019754,0.023071123,10.53582949,Human
3300019759,0,11.48020928,Human
3300019760,0,8.341458021,Human
3300019761,0,7.837717805,Human
3300019762,0.076080086,13.66020359,Human
3300019763,0.043449258,12.24462739,Human
3300019764,0,10.91376324,Human
3300019766,0.167863603,10.00803296,Human
3300019767,0.041846518,243.0261196,Human
3300019935,0.143028092,15.62349377,Human
3300020025,0,0.56467263,Human
3300020051,0.136608595,6.686398411,Human
3300020052,0.403167827,20.86624193,Human
3300020054,0.021535747,28.96714989,Human
3300020055,0,5.899590826,Human
3300020056,0,8.999990568,Human
3300020057,0.029707923,29.36332492,Human
3300020079,20.68876656,50.16738733,Human
3300020083,0.238243625,46.10193361,Human
3300020084,0.216544552,30.91603395,Human
3300020139,0,5.184140749,Human
3300020145,0.020815275,4.478194067,Human
3300020153,0,10.55316265,Human
3300020166,0.064023914,3.901018912,Human
3300020168,0.041674354,22.89215837,Human
3300020169,0.010532321,2.89949258,Human
3300020171,0.565547083,63.82307557,Human
3300020173,0.18312083,12.13307856,Human
3300020175,0.055437011,1.659765692,Human
3300020176,0.309610446,16.21684532,Human
3300020177,0.286516837,14.44974848,Human
3300020178,0.146723829,4.112085029,Human
3300020179,0.035760146,49.86850459,Human
3300020180,0.191582319,23.14831023,Human
3300020182,0.031136646,3.632519699,Human
3300020183,0.030747976,13.73000285,Human
3300020184,0.010022885,18.03283346,Human
3300020185,0.006863436,2.008277975,Human
3300020186,0.027687126,36.81652325,Human
3300020187,0.060214973,2.65683464,Human
3300020188,0.018811559,9.868148173,Human
3300020189,0.0129672,15.63117672,Human
3300020191,0,9.115432419,Human
3300020193,0.114712427,24.81492669,Human
3300020194,0.068543404,8.516279743,Human
3300020195,0,32.35352367,Human
3300020196,0.140997032,46.53560911,Human
3300020197,0.186552837,28.17045548,Human
3300020198,0.138114377,44.19686912,Human
3300020200,0.102171471,26.20459771,Human
3300020201,0.029398229,21.34178764,Human
3300020204,0.172508583,28.07587878,Human
3300020207,0,3.452918853,Human
3300020213,0.039438642,30.04861411,Human
3300020219,0.02882352,31.97707474,Human
3300020220,0.026631706,31.60747198,Human
3300020222,0.334654361,25.10618592,Human
3300020298,0.12795735,5.797523871,Human
3300020307,0.317401389,15.0310244,Human
3300020310,0.03433167,0.951328077,Human
3300020326,0.054201575,6.183304016,Human
3300020331,0.443770539,5.869094361,Human
3300020344,0.064820487,5.894682845,Human
3300020346,0.01665619,2.112828017,Human
3300020349,0.109332808,3.163347875,Human
3300020358,0.009996064,1.305165914,Human
3300020359,0.0166825,2.047559711,Human
3300020360,0.058155211,3.261976772,Human
3300020361,0.08815747,5.225791272,Human
3300020362,0.018952516,3.327598726,Human
3300020364,0.150105851,5.961377341,Human
3300020367,0.496652581,6.361661523,Human
3300020369,3.64985603,16.63856675,Human
3300020371,0.020457098,6.082323969,Human
3300020373,0.196652897,7.798406984,Human
3300020376,0.003292946,2.502180369,Human
3300020377,0.014636794,2.024695985,Human
3300020378,0.051588155,1.323307024,Human
3300020381,0.01498216,0.940363033,Human
3300020382,0.033459498,1.108652529,Human
3300020383,0.185089711,8.406754501,Human
3300020385,0.123074866,11.9615163,Human
3300020386,0.043609724,2.402294178,Human
3300020387,0.11013127,3.039699096,Human
3300020388,0.079862194,2.435521893,Human
3300020389,0.052540418,6.872519842,Human
3300020390,0.120155686,8.845565225,Human
3300020391,0.095639315,3.336847577,Human
3300020392,0.043868081,1.509752398,Human
3300020393,0.063899983,3.682147429,Human
3300020394,0.128037575,5.941100589,Human
3300020396,0.075313683,1.273431905,Human
3300020397,0.072174056,9.336093901,Human
3300020398,0.071931453,7.341842692,Human
3300020399,0.284792375,12.62068743,Human
3300020400,0.039443852,1.83804658,Human
3300020401,0.117525418,1.317137982,Human
3300020402,0.036748093,1.432742714,Human
3300020403,0.016531045,2.006079105,Human
3300020407,0.202568113,17.78444959,Human
3300020408,0.033466653,3.3681973,Human
3300020411,0.05927591,2.060438777,Human
3300020412,0.024241577,3.688278879,Human
3300020413,0.004896698,0.858965724,Human
3300020415,0.027108669,8.785659297,Human
3300020416,0.086181725,1.529521836,Human
3300020417,0.149393251,3.750330738,Human
3300020418,0.069625621,3.58580748,Human
3300020419,0.042793964,1.430156946,Human
3300020420,0.004704552,1.308722483,Human
3300020421,0.054959078,1.063965428,Human
3300020422,0.042964628,2.770481269,Human
3300020423,0.143762159,7.012643537,Human
3300020424,0.060138061,3.005286941,Human
3300020425,0.004042169,4.412722888,Human
3300020426,0.396404195,21.08225627,Human
3300020427,0.503295877,18.01336802,Human
3300020428,0.04739324,0.829599302,Human
3300020429,0.233158235,9.802788794,Human
3300020430,0.030512534,5.214602614,Human
3300020431,0.007334011,2.06248343,Human
3300020432,0.009660009,2.957477826,Human
3300020433,0.074644957,3.619414953,Human
3300020435,0.042006573,5.135854,Human
3300020436,0.153080342,2.793911942,Human
3300020438,0.059759334,1.193318137,Human
3300020439,0.029116163,6.441736772,Human
3300020442,0.042251871,3.4027955,Human
3300020444,0.059676547,5.321831275,Human
3300020445,0.088141294,1.37910853,Human
3300020446,0.021283368,1.81899799,Human
3300020448,0.055343935,1.84921796,Human
3300020449,0.05227538,3.085972209,Human
3300020450,0.014172776,0.810253649,Human
3300020451,0.404648055,2.203609043,Human
3300020453,0.012196427,0.992853561,Human
3300020454,0.010776817,0.737908646,Human
3300020457,0.250743367,1.346070589,Human
3300020458,0.185148615,11.58255219,Human
3300020460,0.0187794,2.20138319,Human
3300020462,0.007810075,1.179568111,Human
3300020463,0.146748337,2.199890355,Human
3300020464,0.316845978,6.267324138,Human
3300020465,0.023625013,0.830907553,Human
3300020467,0.023443002,1.27058005,Human
3300020469,0.033097165,1.058693019,Human
3300020470,0.318940534,3.455828858,Human
3300020471,0.115752423,2.809336286,Human
3300020472,0.013444536,3.299986543,Human
3300020473,0.182349797,10.60463654,Human
3300020475,0.004269069,0.912132654,Human
3300020476,0.016401616,4.931930106,Human
3300020477,0.447109028,10.54654851,Human
3300020478,0.108247171,4.134584615,Human
3300020578,0.039949568,31.09041351,Human
3300020580,0.12130041,88.1577935,Human
3300020582,0.020867708,178.9441331,Human
3300020591,0.28023174,671.2984549,Human
3300020592,0.57835778,245.916078,Human
3300020593,0.213044262,331.3578084,Human
3300020594,0.663020404,682.85106,Human
3300020595,0.01552005,1.95166131,Human
3300020596,0.092273978,23.61971018,Human
3300020599,0.851023867,253.3174362,Human
3300020601,0.021301381,8.905683324,Human
3300020603,0.097069971,34.7983456,Human
3300020677,0,4.000724878,Human
3300020679,0,13.59502179,Human
3300020680,0.06471812,15.59928035,Human
3300020681,0,24.86189467,Human
3300020682,0.053755193,10.49803182,Human
3300020683,0.303304155,20.11583865,Human
3300020684,0.298088204,24.7989413,Human
3300020685,0.306422006,27.57916046,Human
3300020686,0.046479457,9.84975588,Human
3300020687,0,19.38371881,Human
3300020688,0.077285059,14.4189999,Human
3300020689,0,15.63370852,Human
3300020690,0.042429468,23.96497044,Human
3300020691,0.323332175,15.19836591,Human
3300020692,0,24.88777139,Human
3300020694,0.132805397,15.74619654,Human
3300020695,0.029843679,15.1187137,Human
3300020697,0.028966005,22.1273699,Human
3300020698,0.518610375,17.45458374,Human
3300020699,0,18.73195413,Human
3300020700,0,20.60716113,Human
3300020701,0.613700406,19.16777514,Human
3300020702,1.94654545,29.00149467,Human
3300020703,0,23.27574238,Human
3300020704,0.026403845,26.30804176,Human
3300020705,0,21.43452606,Human
3300020706,0.030882988,23.7543544,Human
3300020707,0.102212998,16.32049091,Human
3300020708,0.03725814,24.53606223,Human
3300020709,0.509185084,23.7454231,Human
3300020710,0.12516181,14.13710648,Human
3300020711,0.171965753,13.10735589,Human
3300020712,0.059420691,31.63880245,Human
3300020713,0.032102573,21.92644414,Human
3300020714,0.037496312,10.69657302,Human
3300020715,0.023720351,30.00563279,Human
3300020716,0,8.993477913,Human
3300020717,0,25.85691448,Human
3300020718,0,14.55166746,Human
3300020719,0,23.94294468,Human
3300020720,0,27.78610943,Human
3300020721,0.193737993,18.10464469,Human
3300020722,1.185602018,26.41757711,Human
3300020723,0,30.69674229,Human
3300020724,2.334106576,32.15904802,Human
3300020725,0.023690454,10.03670434,Human
3300020726,0.019582397,20.17573269,Human
3300020729,0.018660057,19.18271916,Human
3300020730,0.028472709,24.36781249,Human
3300020731,0.110655697,6.2709256,Human
3300020732,0,9.574196746,Human
3300020733,0.303794559,11.13049917,Human
3300020734,1.457445437,28.21198291,Human
3300020735,0.243118387,18.45941861,Human
3300020810,0.029479365,4.246551277,Human
3300021047,0,1.72434895,Human
3300021049,0,1.296742743,Human
3300021055,0.007043571,47.84193804,Human
3300021064,0,37.95709331,Human
3300021089,0.002447288,4.140684744,Human
3300021091,0.005762707,33.49116438,Human
3300021092,0.115082802,44.86022316,Human
3300021093,0.023503828,20.94478608,Human
3300021114,0,23.57046348,Human
3300021116,0.13172675,13.85474721,Human
3300021118,0.098511902,9.14625325,Human
3300021120,0.369218249,18.96544091,Human
3300021122,0.06432139,13.18097187,Human
3300021123,0.162702553,21.22648681,Human
3300021124,0.038172682,8.94810531,Human
3300021125,0.028810485,18.57493625,Human
3300021126,0.04072915,14.01118194,Human
3300021128,0,15.65708671,Human
3300021129,0.179000966,4.727509616,Human
3300021130,0,18.57370529,Human
3300021131,0,11.22309827,Human
3300021132,0.689973077,17.05662029,Human
3300021133,0.124069403,13.68730522,Human
3300021134,0,8.846742465,Human
3300021135,0.017305671,24.83048745,Human
3300021142,0.329673238,10.69722707,Human
3300021168,0.093259281,86.73910843,Human
3300021178,0.07206701,88.33924722,Human
3300021180,0.290266371,119.277935,Human
3300021185,0.00552186,0.924532225,Human
3300021306,17.46691742,416.0616542,Human
3300021310,73.94369048,857.4706731,Human
3300021311,68.55677238,628.6656596,Human
3300021318,44.62706464,860.13948,Human
3300021319,20.49209219,439.2913735,Human
3300021326,50.87517572,599.7983254,Human
3300021338,0.141802343,19.96393597,Human
3300021341,0.098025611,17.39685915,Human
3300021343,0.370853271,21.19753567,Human
3300021352,0.05619985,5.919837371,Human
3300021356,0,5.203068417,Human
3300021357,0.26568886,32.12867789,Human
3300021358,0.013493093,76.73544814,Human
3300021361,0.057489658,129.9523611,Human
3300021362,0.027391946,81.23071854,Human
3300021364,0.055301252,5.722747564,Human
3300021365,0.294603459,10.10218503,Human
3300021371,0.084397477,3.280318423,Human
3300021373,0.051503574,5.456935827,Human
3300021374,0.015320056,98.55760065,Human
3300021375,0,5.422474152,Human
3300021376,0.008208708,33.3515776,Human
3300021378,0.02267167,4.558400078,Human
3300021384,0.062548264,101.702248,Human
3300021388,0.075965721,97.56704214,Human
3300021389,0.068393911,5.359740007,Human
3300021402,0.013769491,93.17098006,Human
3300021403,0.123945471,111.2476825,Human
3300021404,0.009643806,101.7733864,Human
3300021406,0.117617575,114.6992651,Human
3300021407,0.016190675,95.32399248,Human
3300021409,0,199.9365624,Human
3300021410,0,247.5339967,Human
3300021414,0,292.7731902,Human
3300021416,0.094295736,100.0404594,Human
3300021417,0.092529182,107.5458511,Human
3300021419,0.054802522,24.20265908,Human
3300021420,0.208786193,100.2561711,Human
3300021424,0.027347472,22.46745468,Human
3300021425,0.039799486,8.12760946,Human
3300021432,0.159325341,88.99185861,Human
3300021433,0.009161331,81.78490467,Human
3300021444,0.01129651,89.4767356,Human
3300021468,0,2.806838353,Human
3300021469,0,1.931418011,Human
3300021471,0,4.838095221,Human
3300021472,0,0.806195394,Human
3300021474,0.071661783,95.88072672,Human
3300021482,0,2.470730266,Human
3300021484,0,4.307998832,Human
3300021485,0.04326822,16.3175604,Human
3300021486,0,5.084530553,Human
3300021487,0.068012293,16.96713609,Human
3300021493,0.070243836,3.083571622,Human
3300021494,0,5.530801337,Human
3300021498,0,0.617102722,Human
3300021500,0,5.812862088,Human
3300021501,0,21.6634788,Human
3300021502,0.087140516,0.821156135,Human
3300021503,0,3.507926735,Human
3300021505,0.042656503,6.253738943,Human
3300021506,0.138617065,24.08121025,Human
3300021507,0.04301073,2.267617563,Human
3300021508,0.092904569,7.341598118,Human
3300021511,0.14542534,18.79709783,Human
3300021512,0.043386605,4.415921414,Human
3300021513,0.037919592,2.028761994,Human
3300021515,0,16.01315911,Human
3300021541,0.376524037,41.58327832,Human
3300021559,0.030017742,201.7432997,Human
3300021561,0.45100156,12.64245258,Human
3300021587,0,3.872202973,Human
3300021597,0,15.78783834,Human
3300021603,0.337535261,15.72990031,Human
3300021604,58.9085174,100.3378604,Human
3300021966,16.41707794,272.1041778,Human
3300021971,14.62835128,208.1422678,Human
3300021982,3.857080742,423.1173574,Human
3300022170,0.076594441,1.45863285,Human
3300022177,1.189844716,68.04116891,Human
3300022181,0.464745487,61.06896186,Human
3300022188,0.025971217,0.828370349,Human
3300022225,0.011638161,3.754839868,Human
3300022227,0.012306798,9.416536725,Human
3300022377,4.133708248,2074.993759,Human
3300022401,6.942183868,18.68856857,Human
3300022470,0.034396971,0.184560451,Human
3300022661,77.89695697,197.9981387,Human
3300022739,0.054331386,44.60605086,Human
3300022740,0,36.70071177,Human
3300022743,0.046104204,70.85461142,Human
3300022744,0.699201077,59.79130326,Human
3300022745,0.071611194,88.95686569,Human
3300022747,0.061483426,49.20318901,Human
3300022748,0.006593448,49.44346421,Human
3300022752,0.050730154,17.76785109,Human
3300022753,80.0760122,211.4225712,Human
3300022821,0.114452234,6.486395618,Human
3300022825,0,31.46818873,Human
3300022826,0,2.047007953,Human
3300022827,0,3.714269531,Human
3300022828,0.24145954,21.14506392,Human
3300022829,0,9.225103858,Human
3300022832,0,29.56127318,Human
3300022833,0,4.695783545,Human
3300022836,0,24.9525091,Human
3300022839,0,1.814109614,Human
3300022842,0,14.66662492,Human
3300022844,0.097509815,14.87496004,Human
3300022845,0,31.27216256,Human
3300022846,0,6.352124082,Human
3300022847,0,13.52634836,Human
3300022848,0,15.76626484,Human
3300022851,0,4.267190186,Human
3300022852,0.402146116,681.7219678,Human
3300022853,0.078846731,2.893173134,Human
3300022854,0,9.92751084,Human
3300022855,0,6.497264241,Human
3300022856,0,12.63027964,Human
3300022857,0,7.112656145,Human
3300022858,0.093924303,1.562866455,Human
3300022859,0.02589462,33.8509661,Human
3300022860,0,6.085120693,Human
3300022862,0.243741667,771.9015265,Human
3300022864,0.022314575,5.064818691,Human
3300022865,0.183884447,21.92818899,Human
3300022866,0,11.90317348,Human
3300022867,0,1.320032629,Human
3300022868,0,1.071746239,Human
3300022871,0,3.186286319,Human
3300022879,0.141814593,941.4439686,Human
3300022882,0,7.792086958,Human
3300022884,0,6.711895933,Human
3300022885,0.143797313,17.23085418,Human
3300022890,0,1.268763028,Human
3300022895,2.917487559,633.2381679,Human
3300022900,0.129901463,9.199443459,Human
3300022905,0.122680294,10.42507794,Human
3300022907,0.047437049,5.242266489,Human
3300022909,0.026856475,8.327030092,Human
3300022921,0,3.873980992,Human
3300022923,0.010776684,11.54311648,Human
3300022925,0.041513696,12.57466858,Human
3300022928,0,3.247060676,Human
3300022929,0.035781611,5.768547336,Human
3300022937,0.005725848,5.652883127,Human
3300022939,0.012659699,4.154403627,Human
3300023022,7.605030268,70.97408224,Human
3300023030,0.051976588,65.48982876,Human
3300023034,7.128377348,31.1760901,Human
3300023039,3.447752394,48.32887204,Human
3300023049,0,2.025347419,Human
3300023053,1.115596758,798.5841989,Human
3300023054,0,6.649113108,Human
3300023055,0.893129808,810.3735103,Human
3300023059,3.3386639,695.2475072,Human
3300023061,0.107035254,4.663717491,Human
3300023065,0.810508018,857.3146268,Human
3300023081,0.015650845,6.707787576,Human
3300023084,0.017035236,7.495879129,Human
3300023108,0.017755388,3.725630173,Human
3300023116,0.028442248,6.571461356,Human
3300023172,0,5.79824427,Human
3300023174,0.046941811,14.51026405,Human
3300023176,0.158360902,8.230742064,Human
3300023179,0.036556343,13.34088685,Human
3300023184,0.014798581,11.68527553,Human
3300023227,0,24.00350051,Human
3300023229,0,106.0425707,Human
3300023230,0,7.012035733,Human
3300023231,0,19.27019586,Human
3300023233,0,11.10468092,Human
3300023234,0,4.954208588,Human
3300023235,0,6.200270676,Human
3300023236,0.097737875,18.52221214,Human
3300023237,0,4.408950463,Human
3300023238,0,22.5802492,Human
3300023239,0,251.1131024,Human
3300023240,0,1.220358618,Human
3300023241,0.262549056,13.62318524,Human
3300023242,0,3.934018191,Human
3300023243,0.188159581,16.2898799,Human
3300023244,0,4.262063973,Human
3300023245,0.078886908,2.173197136,Human
3300023249,0.519297803,37.88335967,Human
3300023251,0,3.078602856,Human
3300023252,0.325556403,670.6029226,Human
3300023253,0,4.35299282,Human
3300023256,0.09431788,3.347447996,Human
3300023257,0,1.045029435,Human
3300023262,0,8.178638023,Human
3300023273,0.006614524,3.623997046,Human
3300023292,0,3.876054939,Human
3300023295,0.085534876,7.178970757,Human
3300023296,0,15.28732183,Human
3300023298,0,5.059452357,Human
3300023299,0,5.421464249,Human
3300023301,0.119743468,4.488858,Human
3300023429,0,9.256207141,Human
3300023434,0,17.43918399,Human
3300023435,0.086631332,3.954015857,Human
3300024048,0,8.212644282,Human
3300024058,0,8.053945854,Human
3300024060,0,9.646987552,Human
3300024179,0.018061702,71.64268033,Human
3300024180,0.063809469,3.519124747,Human
3300024181,0.016016444,84.3219391,Human
3300024185,0.103977513,3.904367619,Human
3300024186,0.031740377,76.95897072,Human
3300024192,0.228212956,3.214000237,Human
3300024220,0,69.2486442,Human
3300024221,1.944753897,9.136199927,Human
3300024222,0.030697762,86.07008936,Human
3300024223,0.855343007,13.23763118,Human
3300024231,0.140775782,3.265717931,Human
3300024247,0,22.24220802,Human
3300024262,0,32.17750001,Human
3300024263,0.012663828,7.434662279,Human
3300024265,0,5.963350165,Human
3300024267,0,8.264774529,Human
3300024276,0.737462606,52.80008819,Human
3300024277,1.228162258,62.87920342,Human
3300024278,0.763923904,32.6770565,Human
3300024280,1.072760351,53.21606182,Human
3300024282,0.595425185,29.82685661,Human
3300024284,0.063922856,78.18606095,Human
3300024285,2.157525566,61.08560469,Human
3300024289,0.144965956,24.26153849,Human
3300024292,0.062682965,2.469486963,Human
3300024294,0.012166651,43.1010335,Human
3300024298,2.057417192,43.64281923,Human
3300024301,0.274540816,12.02438402,Human
3300024305,0,650.127701,Human
3300024306,0.221328606,41.64170675,Human
3300024311,1.800663021,50.54864877,Human
3300024313,0,2.064495695,Human
3300024314,0,2.176744064,Human
3300024319,0.795308382,5.352716661,Human
3300024320,0.069371841,6.417415025,Human
3300024321,0.029314615,2.397612748,Human
3300024325,0.050371771,84.36727744,Human
3300024326,0,12.48963712,Human
3300024328,0.022170826,9.503427046,Human
3300024329,0.218822189,6.629444376,Human
3300024335,0.103638226,5.210759062,Human
3300024344,0.039731548,4.522209755,Human
3300024351,0.152129013,22.10048144,Human
3300024352,0.054399471,43.89771927,Human
3300024353,0.123067013,54.47557552,Human
3300024354,1.218287946,65.15297739,Human
3300024355,0.787823949,43.35199621,Human
