MAG	p	p.adj	p.format	p.signif	method	MAG_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Abundance_mean	live_rate	Group
MAG13660	0.460769327485949	0.46	0.46	ns	Kruskal-Wallis	SHCC262B_bin_with_2dai_data_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__CAG-314	g__Heteroclostridium	s__Heteroclostridium sp944336125	0.04935499	0.663299663	other_families
MAG14944	0.459273061591232	0.46	0.46	ns	Kruskal-Wallis	SHCC290A_bin.60	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__CAZU01	s__CAZU01 sp944392275	0.044965347	0.282828283	other_families
MAG15223	0.455058312775484	0.46	0.46	ns	Kruskal-Wallis	SHCC29A_bin.27	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-605	s__	0.077719471	0.666666667	other_families
MAG15259	0.461911524157075	0.46	0.46	ns	Kruskal-Wallis	SHCC29A_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Gemmiger	s__Gemmiger gallinarum	0.056234279	0.245791246	other_families
MAG15351	0.460637083110212	0.46	0.46	ns	Kruskal-Wallis	SHCC31A_bin.61	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__Scatacola_A	s__Scatacola_A sp944392835	0.040536249	0.414141414	other_families
MAG15490	0.457042008581825	0.46	0.46	ns	Kruskal-Wallis	SHCC36A_bin.23	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Agathobaculum	s__Agathobaculum intestinipullorum	0.065584677	0.558922559	other_families
MAG15625	0.455412731800679	0.46	0.46	ns	Kruskal-Wallis	SHCC39_bin_with_2dai_data_bin.17	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-877	s__CAG-877 sp944329395	0.295908589	0.95959596	other_families
MAG16081	0.461241856090538	0.46	0.46	ns	Kruskal-Wallis	SHCC49A_bin.54	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp018228705	0.162409019	0.582491582	other_families
MAG16172	0.457651661475562	0.46	0.46	ns	Kruskal-Wallis	SHCC50A_bin.79	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides intestinipullorum	0.028990795	0.228956229	other_families
MAG16297	0.457885984141686	0.46	0.46	ns	Kruskal-Wallis	SHCC54A_bin.77	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__	0.09396532	0.323232323	other_genus_from_Bacteroidaceae
MAG16423	0.458652622360819	0.46	0.46	ns	Kruskal-Wallis	SHCC58A_bin.53	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Negativibacillus	s__Negativibacillus sp944388365	0.023613487	0.249158249	other_families
MAG16857	0.461537819712217	0.46	0.46	ns	Kruskal-Wallis	SHCC70A_bin.57	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-605	s__CAG-605 sp944359625	0.1213687	0.501683502	other_families
MAG17797	0.462913267029738	0.46	0.46	ns	Kruskal-Wallis	SHCC99A_bin.65	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-605	s__CAG-605 sp944359625	0.314987828	0.552188552	other_families
MAG17838	0.463527833249389	0.46	0.46	ns	Kruskal-Wallis	SHCC9A_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__	0.02780898	0.282828283	other_families
MAG19784	0.455194784012551	0.46	0.46	ns	Kruskal-Wallis	SRR29429240_bin.106	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__DTU072	g__CAG-1782	s__CAG-1782 sp944372095	0.093740253	0.2996633	other_families
MAG19833	0.460435567626931	0.46	0.46	ns	Kruskal-Wallis	SRR29429240_bin.97	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__Victivallaceae	g__Victivallis	s__Victivallis sp944389935	0.085926633	0.63973064	other_families
MAG19853	0.462399327402931	0.46	0.46	ns	Kruskal-Wallis	SRR29429241_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__Scatovivens	s__Scatovivens sp944390345	0.079540616	0.427609428	other_families
MAG19908	0.461745737429312	0.46	0.46	ns	Kruskal-Wallis	SRR29429243_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAAWBF01	s__	0.072425552	0.895622896	other_families
MAG20985	0.461496941745926	0.46	0.46	ns	Kruskal-Wallis	SRR29449914_bin.20	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A mortiferum	0.036798269	0.252525253	other_families
MAG21448	0.462412752806322	0.46	0.46	ns	Kruskal-Wallis	SRR29472728_bin.49	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__	0.105178672	0.855218855	other_genus_from_Bacteroidaceae
MAG2200	0.458279935588553	0.46	0.46	ns	Kruskal-Wallis	CCH112_2A_bin.41	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-605	s__CAG-605 sp944359625	0.049657566	0.508417508	other_families
MAG2250	0.456102114113071	0.46	0.46	ns	Kruskal-Wallis	CCH150_1B_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	0.091117308	0.552188552	other_families
MAG23104	0.46262752250254	0.46	0.46	ns	Kruskal-Wallis	SRR29536189_bin.6	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides intestinipullorum	0.009514606	0.696969697	other_families
MAG2522	0.459102279023214	0.46	0.46	ns	Kruskal-Wallis	CCH162_1A_bin.98	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium sp002160895	0.009601559	0.441077441	other_families
MAG2723	0.458660047723309	0.46	0.46	ns	Kruskal-Wallis	CCH209A_bin.27	d__Bacteria	p__Spirochaetota	c__Brachyspirae	o__Brachyspirales	f__Brachyspiraceae	g__Brachyspira	s__Brachyspira sp934725655	1.620320596	0.878787879	other_families
MAG3234	0.457406805781435	0.46	0.46	ns	Kruskal-Wallis	CCH259_3A_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Anaerotignaceae	g__Fimicola	s__Fimicola sp944379995	0.099683886	0.356902357	other_families
MAG334	0.45918702820107	0.46	0.46	ns	Kruskal-Wallis	BKDN170794001_1A_bin.39	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp905200545	0.389017549	0.740740741	other_families
MAG3466	0.464493583265195	0.46	0.46	ns	Kruskal-Wallis	CCH306_4_bin_with_2dai_data_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__Eubacterium_R sp944385025	0.007450182	0.222222222	other_families
MAG4287	0.456353460945076	0.46	0.46	ns	Kruskal-Wallis	CCS20A_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__	0.289447522	0.925925926	other_families
MAG4601	0.459269340763183	0.46	0.46	ns	Kruskal-Wallis	CCS30A_bin.70	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium sp944387955	0.087284215	0.585858586	other_families
MAG4784	0.463989200668406	0.46	0.46	ns	Kruskal-Wallis	CCY17A_bin.41	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Fimenecus	s__	0.022183549	0.37037037	other_families
MAG500	0.458879824501447	0.46	0.46	ns	Kruskal-Wallis	BKDN170794059_1A_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Merdimonas	s__	0.026600625	0.71043771	other_families
MAG5232	0.461579396963913	0.46	0.46	ns	Kruskal-Wallis	CCY34B_bin.88	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Faecenecus	s__Faecenecus sp944358775	0.02926167	0.346801347	other_families
MAG5267	0.462025953988248	0.46	0.46	ns	Kruskal-Wallis	CCY35B_bin.58	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes cottocaccae	0.014023306	0.774410774	other_families
MAG5329	0.464783881390427	0.46	0.46	ns	Kruskal-Wallis	CCY36B_bin.64	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__RGIG2774	s__RGIG2774 sp944380845	0.012104407	0.313131313	other_families
MAG5347	0.462435287263509	0.46	0.46	ns	Kruskal-Wallis	CCY37A_bin.33	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Onthousia	s__	0.01241067	0.303030303	other_families
MAG5932	0.46476299213224	0.46	0.46	ns	Kruskal-Wallis	CCY9B_bin.36	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Enorma	s__Enorma massiliensis	0.002203633	0.565656566	other_families
MAG8656	0.464830422158185	0.46	0.46	ns	Kruskal-Wallis	SHCC116A_bin.43	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rs-D84	f__Rs-D84	g__Enterousia	s__	0.412281946	0.575757576	other_families
MAG8771	0.462293135704332	0.46	0.46	ns	Kruskal-Wallis	SHCC11B_bin_with_2dai_data_bin.2	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Mucispirillaceae	g__Mucispirillum	s__	1.304295347	0.895622896	other_families
MAG8820	0.461447164335082	0.46	0.46	ns	Kruskal-Wallis	SHCC11B_bin_with_2dai_data_bin.99	d__Bacteria	p__Spirochaetota	c__Brachyspirae	o__Brachyspirales	f__Brachyspiraceae	g__Brachyspira	s__	7.618534178	0.952861953	other_families
MAG9257	0.46157944794352	0.46	0.46	ns	Kruskal-Wallis	SHCC136A_bin.66	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__RUG14156	g__Galligastranaerophilus	s__Galligastranaerophilus sp944325115	0.080092024	0.296296296	other_families
MAG9429	0.463051329590905	0.46	0.46	ns	Kruskal-Wallis	SHCC141A_bin.19	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Zag111	s__Zag111 sp944325085	0.197208279	0.505050505	other_families
MAG9475	0.458707149114449	0.46	0.46	ns	Kruskal-Wallis	SHCC142B_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__	0.024925771	0.225589226	other_families
MAG9666	0.462215595244278	0.46	0.46	ns	Kruskal-Wallis	SHCC149A_bin.14	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CALVVX01	s__	0.205287111	0.757575758	other_families
MAG9888	0.464912710404543	0.46	0.46	ns	Kruskal-Wallis	SHCC156A_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__	0.125186985	0.760942761	other_families
MAG100	0.468032664516277	0.47	0.47	ns	Kruskal-Wallis	BKDN170793892_1A_bin.24	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pseudoscilispira	s__	0.028492481	0.552188552	other_families
MAG10206	0.468035001966281	0.47	0.47	ns	Kruskal-Wallis	SHCC166A_bin.70	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Limisoma	s__Limisoma sp900544305	0.057765574	0.218855219	other_families
MAG10597	0.467864361646856	0.47	0.47	ns	Kruskal-Wallis	SHCC178B_bin_with_2dai_data_bin.5	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Avibacteroides	s__	2.698528003	0.983164983	other_genus_from_Bacteroidaceae
MAG10671	0.474780141593345	0.47	0.47	ns	Kruskal-Wallis	SHCC17A_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__CAG-274	g__Tyzzerella	s__	0.065239909	0.407407407	other_families
MAG10718	0.467492082525589	0.47	0.47	ns	Kruskal-Wallis	SHCC180A_bin.81	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__Nanosyncoccaceae	g__Nanosyncoccus	s__	0.064832795	0.242424242	other_families
MAG10984	0.466831638897665	0.47	0.47	ns	Kruskal-Wallis	SHCC188A_bin.33	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-605	s__CAG-605 sp944359625	0.107312278	0.393939394	other_families
MAG11434	0.469838076039604	0.47	0.47	ns	Kruskal-Wallis	SHCC1A_bin.81	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__	0.355942465	0.538720539	other_families
MAG11576	0.473466137841482	0.47	0.47	ns	Kruskal-Wallis	SHCC204B_bin.13	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__DXHG01	s__DXHG01 sp944389415	0.301912285	0.38047138	other_families
MAG11742	0.466508790619724	0.47	0.47	ns	Kruskal-Wallis	SHCC207B_bin_with_2dai_data_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Agathobaculum	s__Agathobaculum intestinipullorum	0.043456175	0.569023569	other_families
MAG11817	0.473091133993123	0.47	0.47	ns	Kruskal-Wallis	SHCC208A_bin.47	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__UBA1997	g__CALXSC01	s__CALXSC01 sp944392135	0.122483665	0.303030303	other_families
MAG11991	0.468575601040309	0.47	0.47	ns	Kruskal-Wallis	SHCC213A_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__	0.912754434	0.855218855	other_families
MAG12200	0.474643224305835	0.47	0.47	ns	Kruskal-Wallis	SHCC222A_bin.20	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__	0.12847616	0.491582492	other_families
MAG12446	0.471444104078493	0.47	0.47	ns	Kruskal-Wallis	SHCC230A_bin.40	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__Merdicola	s__Merdicola sp944390295	0.093996709	0.595959596	other_families
MAG12623	0.466115754099979	0.47	0.47	ns	Kruskal-Wallis	SHCC236A_bin.41	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__	0.5355487	0.797979798	other_families
MAG12684	0.471660677375168	0.47	0.47	ns	Kruskal-Wallis	SHCC238A_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Acutalibacter	s__Acutalibacter sp904391645	0.02446669	0.417508418	other_families
MAG12830	0.473032712896685	0.47	0.47	ns	Kruskal-Wallis	SHCC243A_bin.56	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes excrementigallinarum	0.282023234	0.313131313	other_families
MAG12894	0.474618929097631	0.47	0.47	ns	Kruskal-Wallis	SHCC245_bin_with_2dai_data_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Anaerotignaceae	g__Fimicola	s__Fimicola sp944379995	0.237867222	0.2996633	other_families
MAG1297	0.473629133509005	0.47	0.47	ns	Kruskal-Wallis	BKDN170795145_1A_bin.47	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Alloprevotella	s__Alloprevotella sp000438115	0.184391549	0.851851852	other_genus_from_Bacteroidaceae
MAG13094	0.474948357544476	0.47	0.47	ns	Kruskal-Wallis	SHCC250A_bin.43	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__CAG-267	s__	0.643402084	0.818181818	other_families
MAG13206	0.470620164208275	0.47	0.47	ns	Kruskal-Wallis	SHCC252A_bin.85	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Borkfalkia	s__Borkfalkia sp944372075	0.233453997	0.67003367	other_families
MAG13353	0.466627337168373	0.47	0.47	ns	Kruskal-Wallis	SHCC256A_bin.78	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rs-D84	f__Rs-D84	g__Enterousia	s__	0.200720488	0.282828283	other_families
MAG13672	0.470108976311122	0.47	0.47	ns	Kruskal-Wallis	SHCC262B_bin_with_2dai_data_bin.50	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Sphaerochaetales	f__Sphaerochaetaceae	g__Ornithospirochaeta	s__	0.171527094	0.676767677	other_families
MAG13684	0.466811652704789	0.47	0.47	ns	Kruskal-Wallis	SHCC262B_bin_with_2dai_data_bin.79	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Avibacteroides	s__Avibacteroides sp944320965	0.307105667	0.292929293	other_genus_from_Bacteroidaceae
MAG14480	0.466289466650961	0.47	0.47	ns	Kruskal-Wallis	SHCC282A_bin.11	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella sp900553465	0.181639971	0.228956229	other_genus_from_Bacteroidaceae
MAG15603	0.467499726391253	0.47	0.47	ns	Kruskal-Wallis	SHCC39A_bin.64	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	0.025481976	0.306397306	other_families
MAG15712	0.467961407083422	0.47	0.47	ns	Kruskal-Wallis	SHCC3A_bin.65	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__	0.04306104	0.208754209	other_families
MAG15741	0.468499673542913	0.47	0.47	ns	Kruskal-Wallis	SHCC41A_bin.27	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Faecimonas	s__Faecimonas sp944359095	0.077527741	0.373737374	other_families
MAG15798	0.468239480618174	0.47	0.47	ns	Kruskal-Wallis	SHCC42A_bin.73	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__	0.955832838	0.515151515	other_families
MAG16072	0.473473186882224	0.47	0.47	ns	Kruskal-Wallis	SHCC49A_bin.25	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__CALUPD01	s__	0.061143071	0.279461279	other_families
MAG16617	0.465188640079829	0.47	0.47	ns	Kruskal-Wallis	SHCC63A_bin.67	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__URXU01	s__URXU01 sp900541915	0.068404721	0.326599327	other_families
MAG16663	0.469954468837326	0.47	0.47	ns	Kruskal-Wallis	SHCC65A_bin.51	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__JAFBIO01	s__JAFBIO01 sp021531255	0.01959932	0.259259259	other_families
MAG17023	0.474940375141182	0.47	0.47	ns	Kruskal-Wallis	SHCC75A_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Negativibacillus	s__Negativibacillus sp944388365	0.06363363	0.397306397	other_families
MAG1725	0.471358040290541	0.47	0.47	ns	Kruskal-Wallis	BKDN170796077_1A_bin.5	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__CAG-267	s__CAG-267 sp944392315	0.035356434	0.565656566	other_families
MAG17521	0.469464851850485	0.47	0.47	ns	Kruskal-Wallis	SHCC90A_bin.79	d__Bacteria	p__Spirochaetota	c__Brachyspirae	o__Brachyspirales	f__Brachyspiraceae	g__Brachyspira	s__Brachyspira sp934747485	0.821269675	0.794612795	other_families
MAG18703	0.469378785632301	0.47	0.47	ns	Kruskal-Wallis	SRR21163439_bin.52	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__	0.038222889	0.861952862	other_families
MAG19772	0.465930462596921	0.47	0.47	ns	Kruskal-Wallis	SRR29429232_bin.77	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__JAAYOS01	g__CALXFK01	s__CALXFK01 sp944387575	0.032428114	0.35016835	other_families
MAG19817	0.474113266473389	0.47	0.47	ns	Kruskal-Wallis	SRR29429240_bin.69	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides intestinipullorum	0.008541291	0.616161616	other_families
MAG20144	0.469216332778722	0.47	0.47	ns	Kruskal-Wallis	SRR29429279_bin.24	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Lawsonibacter	s__	0.169404303	0.983164983	other_families
MAG20286	0.474112817156543	0.47	0.47	ns	Kruskal-Wallis	SRR29449360_bin.74	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__CALURL01	s__CALURL01 sp944326915	0.039552421	0.296296296	other_families
MAG21004	0.465889546590257	0.47	0.47	ns	Kruskal-Wallis	SRR29449914_bin.46	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__Butyricicoccus sp017886875	0.017888552	0.612794613	other_families
MAG22905	0.471860377010648	0.47	0.47	ns	Kruskal-Wallis	SRR29536182_bin.4	d__Bacteria	p__Bacillota	c__Bacilli	o__RFN20	f__CAG-826	g__CAJOOD01	s__	0.04401937	0.232323232	other_families
MAG23283	0.465341670216205	0.47	0.47	ns	Kruskal-Wallis	CCY49A_bin.26	d__Archaea	p__Methanobacteriota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter_A	s__Methanobrevibacter_A woesei	0.023237253	0.481481481	other_families
MAG2460	0.465982883055243	0.47	0.47	ns	Kruskal-Wallis	CCH162_1A_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Heteroruminococcus	s__Heteroruminococcus faecigallinarum	0.031523684	0.868686869	other_families
MAG4195	0.472514588568754	0.47	0.47	ns	Kruskal-Wallis	CCS18A_bin.50	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA11471	g__UBA11471	s__UBA11471 sp944325415	0.021933034	0.400673401	other_families
MAG4650	0.466054243214947	0.47	0.47	ns	Kruskal-Wallis	CCS34A_bin.68	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__	0.068910734	0.905723906	other_genus_from_Bacteroidaceae
MAG4680	0.47359952593885	0.47	0.47	ns	Kruskal-Wallis	CCY10A_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__JAAWPK01	s__JAAWPK01 sp944386135	0.01016071	0.518518519	other_families
MAG4785	0.466256500486143	0.47	0.47	ns	Kruskal-Wallis	CCY17A_bin.42	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Lawsonibacter	s__Lawsonibacter sp900553135	0.530211263	0.973063973	other_families
MAG6421	0.470263876258905	0.47	0.47	ns	Kruskal-Wallis	FDM3B_bin.85	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__CAG-272	g__Flemingibacterium	s__	0.018912456	0.316498316	other_families
MAG7572	0.472278944034173	0.47	0.47	ns	Kruskal-Wallis	FM12B_bin.39	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__	0.013928217	0.323232323	other_families
MAG7610	0.466499551368076	0.47	0.47	ns	Kruskal-Wallis	FM17B_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp018228705	0.155063549	0.643097643	other_families
MAG810	0.470761987369545	0.47	0.47	ns	Kruskal-Wallis	BKDN170794164_1A_bin.49	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes sp022782405	0.019291276	0.205387205	other_families
MAG8184	0.474902636138008	0.47	0.47	ns	Kruskal-Wallis	SHCC102A_bin.27	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__	0.685402338	0.939393939	other_genus_from_Bacteroidaceae
MAG8382	0.474466157473523	0.47	0.47	ns	Kruskal-Wallis	SHCC10A_bin.17	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Onthocola_B	s__	0.217669414	0.717171717	other_families
MAG8509	0.470757432462997	0.47	0.47	ns	Kruskal-Wallis	SHCC112A_bin.19	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__UBA1997	g__	s__	0.021484475	0.36026936	other_families
