traits	g__Phocaeicola	s__Phocaeicola_coprocola	MAG8727	MAG19359	MAG21658
MADN0225	-0.012409537	-0.025622421	0.0246167617861282	-0.021443082	-0.000893184
MADN0229	-0.081503537	-0.029376915	0.0150338048353393	-0.078044354	-0.085083107
MADN0243	-0.008093764	-0.049980572	-0.065295207	-0.020689104	-0.01950949
MADN0261	-0.009784978	-0.012869882	-0.052752766	0.0612491519664966	0.00760288060924503
MADN0264	-0.110423058	0.00326767483211351	-0.036134263	-0.02929553	-0.064553599
MADN0268	-0.098633463	-0.036687561	-0.034842158	-0.027224114	-0.064956616
MADN0270	0.09673387397711	0.00945625985299479	0.00713325293711332	0.0629065734138419	0.121760983878007
MADN0323	0.0862186159435102	0.0819623641143296	0.0373917645679552	-0.025213778	-0.010454726
MADN0327HN	0.0982842626910423	0.0340593329145017	0.0418556529288781	0.0476702988530868	0.042008383529979
MADN0328	-0.075954691	-0.032453027	-0.051970137	-0.050450234	-0.050267726
MADN0338	-0.112136019	-0.06114559	-0.046674542	-0.141695402	-0.138705664
MADN0351	-0.023522907	-0.040540777	-0.066877591	0.0308570287143863	-0.019198806
MADN0353	0.0809573981286158	0.00382065325229492	0.0515871908538794	0.0509391464050571	0.0760646375907237
MADN0355	0.03097766487597	-0.022409623	-0.054108368	0.0427008833661884	0.00446421834530167
MADN0361	-0.067831776	-0.007556787	-0.008309946	-0.097809206	-0.069598479
MADN0397	0.0429906023126362	0.0266656517841786	0.00267047544561487	0.0133796410070036	0.0634030364844826
MADN0400	-0.074404605	-0.03856592	0.0246738972195182	-0.019000434	-0.05385791
MADN0403	0.0568849280713687	0.066464237712008	-0.070676886	-0.021635361	-0.033023331
MADN0406	-0.043271469	0.00115446738970875	-0.021498947	-0.037314049	-0.072520504
MADN0408	0.0911929445463569	0.0549296392143573	-0.0076597	-0.010093128	0.0415246726857106
MADN0417	0.094133733116784	0.0751896050738268	-0.032609884	0.0932720347873276	0.0929634517869795
MADN0439	-0.062154296	-0.105648573	-0.058255704	-0.05763739	-0.067477963
MADN0440	0.0402545843223809	-0.03073914	-0.080251258	-0.025062736	-0.081540181
MADN0465	0.0519553177122071	0.0403930117956607	-0.017794757	0.00885508849457355	0.0649059196865043
MADN0469	0.127420795217405	0.108963907161851	0.0762075938300692	0.185115070174167	0.161330422075603
MADN0505HN	-0.110199568	-0.115579537	-0.130820899	-0.065971637	-0.115808122
MADN0511	-0.121151043	-0.052993061	-0.049693059	-0.080687621	-0.105745032
MADN0552	0.039613727749321	0.0341287397715985	0.033498036707576	-0.010151478	0.0583684500265174
MADN0564HN	-0.047569426	-0.023248187	-0.022237712	-0.075273515	-0.072109653
MADN0565	0.0072604191248259	0.0158404956389938	0.0238528532956845	0.072533591226472	0.0231951258811068
MADN0568HN	0.0618375275505098	0.025848331032783	0.00633332725812321	-0.015672207	0.0520074579760477
MADN0574	-0.054036533	-0.014128245	0.00745558729925312	-0.026821509	-0.035015449
MADN0577	0.0823132840081992	0.0549961427139172	0.051533696610551	0.0211528510705774	0.10300080761377
MADN0583	-0.03576682	-0.052258857	-0.120208236	-0.080702401	-0.086789266
MADN0586	-0.120528695	-0.095881409	-0.028579641	-0.082203023	-0.1357055
MADN0587	-0.006670924	0.0061776729939886	-0.060394399	0.0502343439761222	-0.013387976
MADN0592	0.0601970925437695	0.0362105246597839	0.0185274283301292	0.0789792366193608	0.0251516720089932
MADN0596	-0.020418107	0.0353188360146169	0.00900371392010255	0.0130743368718369	-0.01952072
MADN0601	0.0845949184932236	0.0351693799156686	-0.0905754	0.0306008326798685	0.056960543832092
MADN0621	-0.014868392	0.0318120476087708	0.0581963559042579	-0.046236658	0.0113997674539007
MADN0628	-0.043882249	-0.059769715	-0.071433598	-0.041822729	-0.073354767
MADN0635	-0.03389854	-0.07127391	-0.09399635	-0.066165297	0.00234721244311793
MADN0636	-0.169805015	-0.099976008	-0.111818921	-0.122373932	-0.184191241
MADN0651	0.130173933563764	0.0721759593386873	-0.061876814	-0.008243212	0.0630020475816502
MADN0655HN	0.0730049001235442	0.00269853860392042	-0.002730179	-0.013936972	0.0492589366668404
MADN0656	-0.060042855	0.00230714291242537	-0.042992977	-0.074528197	-0.05025123
MADN0673	-0.035470602	-0.02630705	-0.040672683	-0.011045616	0.074370106371866
MADN0684	-0.016609059	-0.051393001	-0.024859025	-0.004945093	-0.007987493
MADN0716	-0.085119634	-0.004758997	-0.031919355	-0.017902451	-0.045488144
MADN0718	-0.002209914	-0.073330658	-0.06656889	-0.070401558	-0.055270027
MADN0723	0.0470467385721623	0.0993954778424978	0.0506987680656828	0.161134797044526	0.10532111562911
MADN0724	0.0434338807220163	0.0114331602133521	-0.025352855	0.00995620412261118	0.0114667853462224
MADN0739	0.0599689057316176	-0.043718685	-0.091286755	-0.006267769	-0.02277121
MADN0742	0.0342874461518529	-0.000483766	0.0101658567006812	-0.003060686	0.0140093450871688
MADN0805HN	-0.116896403	-0.06597839	0.0343551806460991	-0.091509703	-0.101456275
MADN0806	-0.018973982	-0.007220858	0.0211448893732767	-0.053466676	-0.048805075
MADN0819	-0.026418464	-0.019809223	-0.070999995	-0.044430244	-0.076837933
MADN0826	-0.010281005	0.0565198545833805	0.0831383338297369	-0.031760664	-0.045711799
MADN0832	-0.057897343	0.0392132547663137	-0.049582907	-0.051446295	-0.073806289
MADN0841	-0.04542848	-0.095857535	0.00106176657442056	-0.032164488	-0.00589583
MADN0848	-0.017019022	0.0116538740189197	-0.033230526	-0.006883936	-0.035316969
MADN0849	-0.068524457	0.0162377342177773	0.0117380586224756	0.0606735216357763	-0.010534264
MADN0850	-0.054025372	-0.002615482	-0.088698441	-0.055763876	-0.04238879
MADN0858	0.00926018901564541	-0.029825382	0.0281624370583411	-0.057097521	-0.034062096
MADN0868	-0.010324281	-0.035813286	-0.058784082	-0.028504042	0.00898623253436865
MADN0878	0.0530450758390919	0.0586252920696301	0.168468392493051	0.101652477748851	0.0977353281552083
MADN0890	-0.052458622	-0.009317871	-0.01859845	-0.026564703	-0.074829115
MADN0898	-0.036625532	-0.012854613	-0.040634269	0.00322723612378072	-6.32E-05
MADN0933	0.0589046673792436	-0.051705795	-0.101920986	-0.03963626	-0.013582154
MADN0959	-0.030727338	-0.059398851	-0.10218896	-0.030748852	-0.056134703
MADN0971	-0.031622223	-0.054531579	-0.071437764	-0.051702954	-0.024352706
MADN1013	-0.013979465	-0.002377648	-0.095154085	-0.031205187	-0.025793833
MADN1014	-0.041082377	-0.147067346	-0.099592998	-0.025749091	-0.076438217
MADN1017	-0.002582397	0.0475598920445748	-0.056958881	-0.069823148	-0.055232595
MADN1093HN	-0.071195695	-0.073342457	-0.056325742	-0.055004084	-0.068129746
MADN1098	0.0128009424529053	-0.003653116	-0.092974242	-0.036956411	-0.015816844
MADN1112	0.013648218058806	0.0200366839862162	0.0343046406699308	0.0275860081232046	0.0477164689335685
MADN1190	-0.162596436	-0.069470488	-0.05530384	-0.12605217	-0.117100471
MADN1324	-0.128774064	-0.057351944	-0.047758579	-0.103129798	-0.15515499
MADN1461	0.0969780257915851	0.0255519030839666	-0.021373986	0.081705687232589	0.0499378572012741
MADN1506	-0.125980834	-0.081538482	-0.042280522	-0.083470336	-0.11920366
MADN1551	-0.049264024	-0.120462523	-0.010040006	-0.03670972	-0.074081448
MADN1554	0.00956070170003362	0.0704090913920063	-0.04972084	0.0395743571236494	0.00130800836085258
MADN1559	0.144504134334643	0.0687120944571804	0.059729788407153	0.0938708293164672	0.152764606621516
MADN1567	0.0110264347552483	0.0261115537083565	-0.030076403	0.0410182359930085	0.0296380864318671
MADN1568	-0.091644341	-0.02864421	-0.002005402	-0.058818533	-0.063208859
MADN1653	-0.031864222	0.00201233614342419	0.0110674314265145	-0.018080583	-0.03314826
MADN1691	0.0377989700023598	0.0228133398591204	0.00129774924601458	-0.013326363	-0.009801067
MADN1719	-0.007776806	0.0310424481926977	-0.064617175	-0.051065244	-0.050793643
MADN1723	-0.096677263	0.0136525601471149	-0.162726833	0.024397923627141	0.0262476948450254
MADN1782	-0.045218562	-0.008323733	0.0399418893296376	-0.02604652	-0.046402885
MADN1787	-0.109286636	-0.031922527	0.00660028601904917	-0.104415867	-0.118049823
MADN1875	0.0643327456886779	0.0223432240803853	-0.04026355	0.0399580106313559	0.0331922424481035
MADN1948	-0.087554065	-0.025719897	-0.095732721	-0.067198722	-0.123853544
MADN1984HN	0.0544370697915692	0.0166218931702294	0.0442936164955788	0.0531082068246616	0.0661088531108091
MADN2047	0.0539309725750404	0.0775776636703346	-0.03067483	0.078858112320901	0.0761612213310752
MADN2053	-0.099014885	-0.014194628	-0.002278929	-0.016413224	-0.07199833
MADN2092	0.0383884655071096	-0.069735383	-0.032386804	0.0309747028423564	0.0597234837051667
MADN2147HN	0.123290304893155	0.0403043771832315	0.0412079830262555	0.0914498130851299	0.0904357354590632
MADN2199	-0.013006896	0.0411762473969724	0.0333061009643787	0.0178412536781745	-0.022760306
MADN2257	0.0369049376776167	0.0295666411554849	0.0502985976422925	-0.044270204	-0.008285451
MADN2295	0.0459037300001968	-0.036689714	0.019502793962814	-0.005170118	0.0506622386332349
MADN2325	-0.015805809	-0.01290784	-0.080292311	-0.05781142	-0.088751767
MADN2327	0.0310429073140937	0.0204252812626127	-0.029589516	-0.038571633	-0.019126282
MADN2328	0.152216160690737	0.0235680237519521	-0.071269297	0.111772121854924	0.149235249218874
MADN2333	-0.062382203	-0.032918186	-0.089702883	-0.06926633	-0.111346694
MADN2348	-0.052114364	0.00589495572941463	-0.008455271	-0.023302489	-0.023771577
MADN2351	-0.092663233	-0.071566798	-0.022047853	-0.117363728	-0.090794743
MADN2360	-0.101298371	-0.022494068	0.0615657981286009	-0.041850294	-0.03877427
MADN2378	0.014156220935882	-0.027655162	-0.070419558	-0.04103005	-0.013408564
MADN2382	0.0521518436772674	0.0470960228829784	0.0301860917701721	-0.00118508	0.0648806595359932
MADN2389	-0.036030483	-0.013484596	-0.02001283	-0.096348935	-0.105908328
MADN2408	-0.063583152	-0.040260604	-0.066978023	-0.003121376	-0.058333358
MADN2511	-0.049740424	-0.033229693	0.0295733205828395	-0.028531115	-0.087353126
MADN3012	0.0208199965990744	-0.068754049	-0.056450538	0.0197352249566574	0.0296547311280354
MADN3081HN	-0.040133354	0.0284248842553901	-0.045886821	0.0283119782340547	0.00423401234740958
MADN3086	0.122988936548259	0.0748775055730819	0.0972756549669556	0.0629665456373056	0.0788333889204283
MADN3090	0.0145791400028688	0.0289581602740832	-0.046244582	-0.046416421	-0.055532518
MADN3406	0.0316796031408456	0.0177047658686651	0.0650159025662123	-0.05395232	-0.012889198
MADN3614HN	-0.094144849	-0.047154793	-0.142907247	-0.091963963	-0.110026548
MADN3700	0.0552668230634332	0.0388486374103656	0.0201803710320876	0.00743130649490448	0.080675036903565
MADN3867	0.0989209548531582	0.140566237335129	0.0239750379607871	0.106234951864768	0.0895005359528345
MADN3870	-0.039248185	0.0154485782525876	-0.080916332	-0.097287549	-0.095256622
MADN3875	0.0306287797813222	0.00509122432423463	-0.074615028	0.04492001357476	-0.003676277
MADN3932	-0.060671303	-0.065232035	-0.080849685	-0.052766654	-0.082969143
MADN3933	0.0404206980478167	-0.060621106	-0.051400404	0.048268630098258	0.0327818955778771
MADN3969	0.112379649955771	0.0045174614948064	0.0205103645646047	0.0332986549007002	0.0707354800185865
MADN4012	-0.108971529	-0.053623738	-0.036850247	-0.049764574	-0.114199955
MADN4040	0.0545235387817367	0.0409072921126525	0.0293486516614246	-0.005050496	0.0654983611512879
MADN4091	0.0730706052739951	0.0338807259355728	-0.066176881	0.0709294704859336	0.0752867192781071
MADN4126	0.00655108112735231	-0.035577492	-0.042087526	0.0135334512845079	0.0155782083207708
MADN4129	-0.023573805	-0.104783995	-0.077409076	-0.086746912	-0.019156695
MADN4133	-0.117894011	-0.108205984	-0.061530624	-0.050388849	-0.061236667
MEDL00401N	0.0886395984389926	0.0768875635193637	0.0292314820250594	0.0113901417900327	0.026030290727171
MEDL01815N	-0.05517937	0.00143070668095369	-0.022532426	-0.025863754	-0.026802154
MEDL01887HN	0.0499363770550211	0.0186683623533044	-0.067662998	0.071563937880639	0.0700565513016076
MEDN0007	0.0330922602109043	0.0148347902796623	-0.005909758	0.000962704086307254	0.00849141961330413
MEDN0012	-0.011120365	-0.01675227	-0.099475442	0.00218623704681614	-0.013421197
MEDN0015	-0.093345271	-0.035006505	-0.058160363	-0.081307958	-0.090393754
MEDN0025	-0.061917387	-0.063572748	-0.022260287	-0.094183314	-0.092517545
MEDN0036	0.086993619197009	0.0608096610643384	-0.031724508	0.094321141333739	0.115060888092772
MEDN0042	0.0496004479055326	-0.03176775	-0.075810031	-0.004743796	-0.053422296
MEDN0043	0.0420850742884641	0.0354493209059587	-0.071518294	0.0402971344962148	0.0393446381112805
MEDN0049	0.0518621857604908	0.0192867774500362	-0.035371072	0.0245781410908433	0.0650364696931031
MEDN0057	-0.054790229	0.0163328216119998	0.0343764703983519	0.00591567299232788	-0.022047371
MEDN0058	-0.026057182	-0.033261154	-0.014982895	0.0167859363845657	-0.009585366
MEDN0059	0.02410175969498	0.0304175551226369	0.00867881378789776	-0.018324966	0.0319050540330605
MEDN0062	-0.062030289	-0.004538052	-0.038357654	-0.051803487	-0.050711293
MEDN0068	-0.010814756	-0.03418523	-0.076960229	-0.064084756	-0.070586294
MEDN0072	0.0245158872277516	-0.014317246	-0.01566972	-0.004545511	-0.022227512
MEDN0084	0.0246732094189721	-0.046380438	-0.04063936	0.0520082582910743	0.0590590680201936
MEDN0086	-0.018914755	-0.085086097	-0.124055386	-0.051555398	-0.052377947
MEDN0099	-0.040100501	0.027454576393178	-0.045369388	0.0290198761377494	0.0104009128600473
MEDN0100	-0.006505567	-0.038829349	0.0413793496900898	0.0603071867381143	0.0233172399801761
MEDN0105	-0.07197953	-0.023947217	0.00578248184012344	-0.013268916	-0.028663454
MEDN0107	0.098694688525197	0.0519100824912068	0.0901769110527718	0.123211761244309	0.171972770494415
MEDN0128	-0.152834807	-0.106724842	-0.156902697	-0.154305528	-0.155610365
MEDN0147	-0.074052018	-0.034564152	0.0533701691527	-0.033336061	-0.065094021
MEDN0150	0.0414872499618262	0.0544769794228338	0.0211763611809547	-0.003960846	-0.016964123
MEDN0153	-0.061712406	-0.062156154	-0.003536876	-0.051607518	-0.059320623
MEDN0156	-0.018965653	-0.083871709	-0.087669811	-0.034863045	-0.04801152
MEDN0165	-0.049518548	-0.068501098	-0.089576633	-0.037751621	-0.025799916
MEDN0169	-0.06325694	-0.032128434	0.0241032392950047	-0.016723393	-0.062256218
MEDN0170	-0.061284397	-0.093104903	-0.135494	-0.074116864	-0.065008864
MEDN0172N	-0.048104036	0.00208683283670801	-0.008041047	-0.024900818	-0.082811461
MEDN0180	0.117083339117237	0.120366297001891	-0.049757391	0.0904144992703194	0.105155479606236
MEDN0181HN	-0.062511973	-0.064146511	0.0185456883156384	-0.079035782	-0.018950352
MEDN0195	0.00428286529981445	-0.07499434	-0.065184593	-0.035909604	-0.081831214
MEDN0196	0.0624279596614208	-0.020716855	-0.011312551	0.0924993147696974	0.0773376144427809
MEDN0204	-0.106527946	-0.094921512	0.0335355251843688	-0.116468431	-0.154085016
MEDN0209	-0.060352494	-0.02150155	-0.05032342	-0.050033742	-0.081633761
MEDN0231	-0.059376821	-0.06126593	-0.036388496	-0.081043592	-0.055765072
MEDN0238	0.0102641100052387	-0.003273363	-0.02257013	0.0544010797461754	0.0343309783896437
MEDN0239	-0.102336697	-0.079931713	-0.184781628	-0.058225529	-0.100524689
MEDN0240	0.00883826918269614	-0.062980252	-0.066691545	-0.043125025	-0.050076595
MEDN0245	-0.051912621	-0.022124592	-0.022454672	-0.033332355	-0.050083374
MEDN0299	-0.059620021	-0.067167329	0.0247502626352074	-0.019570273	-0.050545657
MEDN0300	-0.109830323	-0.109515229	-0.028133945	-0.087839335	-0.027904991
MEDN0305N	-0.006695447	-0.065995047	-0.071765904	-0.036654101	-0.042764507
MEDN0311	0.0521907115127454	0.0736950440843442	0.0163417361367791	0.0842454099472841	0.124507756177002
MEDN0316	-0.055639306	-0.00180828	0.0163435874195837	-0.028260554	-0.074266233
MEDN0321	0.00813679627238949	-0.058955341	-0.126017746	-0.012554301	-0.051160944
MEDN0323	-0.060210904	0.0111023208611911	-0.031100625	-0.011783164	-0.036097423
MEDN0335	-0.010973223	0.0268352358716849	-0.012782645	-0.001987488	0.0204289107194441
MEDN0338	0.077258151834423	0.117991888420612	0.0877711690482126	0.121117949349186	0.0800620900392589
MEDN0342	0.00248661604593808	0.0107388602861946	0.0999641804199152	0.0848120062406208	0.0756484047178847
MEDN0343	0.0944155358458082	0.0741906176262436	0.130229198184298	0.0911869200149405	0.0738271188540099
MEDN0349	0.0045877932540931	-0.065087907	0.00371945899502315	0.0190307810548271	-0.025163343
MEDN0350	-0.071107317	-0.108320506	-0.150409786	-0.06619355	-0.077727277
MEDN0360	-0.091635549	-0.113419596	-0.038031828	-0.049882017	-0.093285834
MEDN0375	0.0900960553896064	0.0267489685763946	0.00528014127619387	0.0753059193154204	0.08577830213342
MEDN0383	0.000810671997112675	-0.008871122	-0.038837599	0.030101644203932	0.0111575045238511
MEDN0385	-0.020160839	-0.045291445	-0.105818862	-0.01590616	-0.014429518
MEDN0396	0.0406535501323729	0.0780341628102127	0.0877948635350641	0.0434037802197996	0.0599157127710207
MEDN0399	0.0101706600714728	-0.000657746	0.00527940184509159	0.047679851329608	0.0150258716769908
MEDN0410	0.106651952414664	0.0586647578238594	-0.025018699	0.0750445903351272	0.108236122472337
MEDN0411	-0.017360504	0.0261545859597565	-0.03273068	-0.019143588	-0.062808338
MEDN0412	-0.094857358	-0.071905777	0.0179137522732595	-0.081502554	-0.107545403
MEDN0415	0.0530036970714937	0.0445390742675353	0.0439355691598301	0.0411859447895644	0.0505648410166713
MEDN0419	-0.021526766	-0.013414495	0.00305461662756641	-0.025358311	0.0377027827320054
MEDN0421	0.0201754375817835	-0.038683031	0.0287462898220815	-0.016788156	0.0223131632656776
MEDN0428	-0.02079059	-0.062591335	-0.062289187	-0.027302482	-0.022111473
MEDN0429	-0.0885053	-0.052216167	-0.035476595	-0.067695517	-0.078939602
MEDN0439	-0.121995493	-0.027913818	0.0488012031909825	-0.051124312	-0.06342222
MEDN0442	0.083400195264602	0.0923395767500454	0.0796148798319092	0.0731103797671133	0.108849069336643
MEDN0452	-0.017045397	-0.042934156	-0.051150481	-0.084784209	-0.088546023
MEDN0461	0.0113207197952961	0.00443718037419322	-0.017604311	0.0610673130089049	0.0148983519895976
MEDN0468N	-0.097361152	-0.03266171	-0.029761222	-0.061063375	-0.08841548
MEDN0478	-0.006516378	0.0331063767665638	-0.011191467	0.000154041919488528	0.0199226446834294
MEDN0480	-0.010362905	-0.005060685	0.0689533421603001	-0.032087511	0.00715556976781243
MEDN0485	0.0119180814096068	0.00074658642617037	0.0772938340156599	-0.00550474	0.0503159190839912
MEDN0499	-0.013398298	-0.02450571	-0.045748438	0.0268505489557794	-0.006615615
MEDN0506	-0.100793552	-0.098467045	-0.051258318	-0.046604977	-0.095535489
MEDN0528	-0.07160127	-0.019665642	0.0130326540780773	-0.000794102	-0.068327737
MEDN0541	-0.081403629	-0.062969169	0.0537182351760575	-0.062125946	-0.042385061
MEDN0575	-0.004332386	-0.025465897	0.0153249545116283	0.0648117239874966	0.0753355550022073
MEDN0579	-0.071372914	-0.010087361	-0.05436292	-0.020872101	-0.057785917
MEDN0593	-0.03333796	-0.008790147	-0.056489581	-0.030786378	-0.017906003
MEDN0604	0.0162259331750857	0.0763419902578227	0.0238889533103739	0.0666593821493148	0.0668982373061368
MEDN0611	0.0369617001279297	-0.009637436	-0.030402426	0.0225004582504533	0.0241544740115176
MEDN0615	0.023499308245071	0.0384497793382498	0.0984215990229942	0.0493816698323067	0.0136233289321668
MEDN0616	-0.046916905	-0.023570665	-0.033137497	-0.051865824	-0.08389581
MEDN0656	-0.102200197	-0.059304458	-0.062760801	-0.078936871	-0.089261908
MEDN0658	-0.038362554	-0.065445808	-0.008836636	0.0268922445129341	-0.017015124
MEDN0675	0.0323417408163171	0.0688173615237771	0.0503970089685354	0.0674048060544487	0.0819767301680687
MEDN0678	-0.096377425	-0.046528738	0.0367549059815433	-0.028073155	-0.082227524
MEDN0682	-0.134824192	-0.017606206	-0.066296289	-0.125334528	-0.144283949
MEDN0685P	-0.028809395	-0.076553218	-0.081437005	-0.019933256	-0.02958615
MEDN0689	-0.025530615	0.0171182758781443	0.0883376615864159	0.0147599955908113	0.0175733269691689
MEDN0691N	0.111399843603233	0.064948623309206	0.0634818758313471	0.0907093795161974	0.0682354908467376
MEDN0721	-0.058439179	-0.029310284	0.032034597650551	-0.005533927	-0.003622937
MEDN0739	-0.062907129	-0.047507143	-0.04510234	-0.086520598	-0.102440265
MEDN0741	-0.140244867	-0.126436852	-0.005626048	-0.12159768	-0.148952171
MEDN0745	-0.125571797	-0.125522532	-0.123764735	-0.081922504	-0.068229876
MEDN0751	-0.082604056	-0.113845614	-0.044213643	-0.010985136	-0.04987845
MEDN0765	-0.111094916	-0.155988672	-0.109876874	-0.11934473	-0.149434106
MEDN0767	-0.046160644	-0.031942424	-0.043240875	-0.04932955	-0.0550445
MEDN0768	0.0496574189645512	-0.009766713	0.0135021153438923	0.0921672091400469	0.0874219985735946
MEDN0771	-0.040896376	-0.086942751	-0.099819341	-0.065466789	-0.047183584
MEDN0784	0.0288098576234169	-0.071023806	-0.021597065	0.0430295833417587	0.0274782675573348
MEDN0792	-0.061967872	-0.101013856	-0.014565126	-0.006739734	-0.043266903
MEDN0793	0.00950596204833493	-0.056740568	0.00710059519698845	0.0372593815155042	-0.014882911
MEDN0797	-0.030020149	-0.079845514	-0.009617501	-0.012672162	-0.064801155
MEDN0822	-0.090543548	-0.015451586	0.0320868963897805	0.0210222049914924	-0.021198604
MEDN0832	0.132059949009102	0.0870544759383206	-0.001468993	0.0585859640742265	0.103789216366714
MEDN0839	-0.009748423	-0.040834368	-0.045804902	-0.036053453	-0.051853901
MEDN0843	-0.003195029	-0.016818438	-0.037272802	-0.06738419	-0.031942486
MEDN0854	0.0133113097663893	0.0611099684684612	-0.019944566	0.0312144559068251	0.0647847478643806
MEDN1006N	-0.108084972	-0.089517031	0.0289262938216516	-0.129232831	-0.143924603
MEDN1013	0.034938432209845	-0.053667933	-0.017673028	0.00793911675075292	0.0650930911596936
MEDN1015	0.0432011364214754	0.013798314547018	0.020845444379635	0.0431155225178944	0.054409561920491
MEDN1022	-0.097703559	-0.016594948	-0.098765938	-0.101241214	-0.105528863
MEDN1024	-0.074703054	-0.012753279	-0.009188842	-0.040113674	-0.098061205
MEDN1035	-0.042610715	-0.066353649	0.02082322898598	-0.036490793	-0.050334167
MEDN1055	-0.046148614	-0.035448627	-0.025047394	-0.013362268	-0.036188196
MEDN1057	0.0898573457895492	0.0683669110212194	0.0250066653036425	0.0804450915546092	0.10798158575922
MEDN1064P	0.0202326841234605	0.0142633052648547	-0.016240537	0.0353517016590393	0.0253662956916973
MEDN1106	-0.075271728	-0.088621451	-0.096044552	-0.076845607	-0.159704475
MEDN1107N	0.0281717773243197	-0.04763115	-0.128342957	-0.056236883	-0.037833794
MEDN1108	0.0437721234331404	0.0556522688696715	0.0764505746981711	0.0123136245957462	0.0807087255861834
MEDN1114	-0.01285479	-0.021336889	-0.004917538	0.0057468857610512	-0.033883799
MEDN1125	0.101553787994466	0.123712864294904	0.023943103332408	0.120438543409547	0.139366804703545
MEDN1133	0.0456438159162983	0.0207179564298265	-0.003766899	0.0522661000036557	0.0248650666679393
MEDN1144	-0.082643661	-0.120476654	-0.098413268	-0.068533366	-0.086322102
MEDN1145	-0.071413632	-0.006434247	0.0580247569441296	0.00660503953728706	0.0168958101298442
MEDN1150	0.0115909437943336	-0.047645957	-0.115024366	-0.035364318	-0.043892142
MEDN1159	-0.11539629	-0.072646306	-0.070470006	-0.092608149	-0.060629335
MEDN1160	0.00355409379573264	0.0241688585740267	-0.001822357	-0.035761473	-0.029549189
MEDN1163	-0.070406308	-0.066834408	-0.108197298	-0.044701344	-0.098891256
MEDN1171	-0.023684856	-0.024556609	-0.029255822	-0.002910582	-0.032435651
MEDN1213	0.075214814197865	0.103299613554188	0.0803086480629277	0.0677953544397986	0.0239011845209831
MEDN1224	0.0692430489040659	0.0706274923568595	0.0931880225344304	0.0332936707461153	0.100186866818398
MEDN1229	-0.11910169	-0.090729338	0.0029847307016933	-0.104999374	-0.163925854
MEDN1239	0.0389168829846796	0.00312446535030395	-0.013992458	0.00532104801890374	0.0623942475994107
MEDN1241	0.0117968507799016	-0.005052125	-0.079948574	0.0212355472589344	0.0506551454020233
MEDN1246	0.00803083514947922	0.0300062038162437	-0.116167996	0.0192457426147141	0.0111902574097301
MEDN1247	-0.038871537	-0.015435854	0.0537283923753873	0.0190648302250592	-0.020083134
MEDN1263	0.0663760833252359	0.0669563323288238	0.0583084660339324	0.0301180907848097	0.0251780791718927
MEDN1267	0.0456132557827473	-0.016398295	-0.072026009	0.00241926888291457	0.0282362629162478
MEDN1269	0.0197726231624537	-0.013807337	-0.049987875	0.0269589574043818	0.0639846341580189
MEDN1273	0.00443278409380104	-0.017262411	-0.026279422	0.0130201326475356	0.0275255252926744
MEDN1276	-0.004104721	-0.006710024	-0.023801943	0.00145216359890765	0.0213071559593698
MEDN1277	-0.03289098	-0.021846502	-0.087916495	-0.04321953	-0.010880509
MEDN1282	-0.045178306	-0.01710532	-0.0387492	-0.038373579	-0.039896758
MEDN1283	-0.01991884	-0.047998775	-0.067267749	-0.012035886	-0.007405427
MEDN1296N	0.0177852737174771	-0.021317622	-0.01709706	0.0260645877034116	0.00189218100706424
MEDN1302N	0.00972528769138939	0.00743347439505856	0.0775506995047961	-0.017828325	0.0355771204384611
MEDN1306	0.0653257263426755	-0.010083197	-0.046259392	-0.00753763	0.0243438163787187
MEDN1311	-0.172979451	-0.172015872	-0.099562915	-0.15352003	-0.189927435
MEDN1332	0.0986028515344533	0.016917460661924	-0.009408915	0.098743198234413	0.0666453459467206
MEDN1375HN	-0.073937265	-0.051745357	0.0269611571245838	-0.014645333	-0.001752747
MEDN1404P	0.0194954445025561	-0.02913902	-0.087472019	-0.007330773	-0.060877469
MEDN1406	-0.072717556	-0.055355902	0.00618513585012082	-0.071054326	-0.031040846
MEDN1426	-0.017617309	-0.086100363	-0.073681981	-0.043301763	0.00326780221398039
MEDN1432	-0.073493524	-0.148421474	-0.137911775	-0.067531283	-0.08268466
MEDN1439	0.028942559957264	0.0255159977696328	0.0487206912844458	0.0379202830703206	0.0512590928249489
MEDN1459	0.016795013027791	-0.022114347	0.00414185397375951	-0.015309421	-0.010422242
MEDN1475	0.123967110407788	0.0807021290206386	0.044795027201859	0.0682282933082558	0.107482338198751
MEDN1476	0.0197328390329514	-0.031283767	0.0789854802259139	0.0282225774870937	0.0475820109266259
MEDN1477N	0.0371058269363354	0.0265930059404174	-0.023839894	0.0355174337943708	0.0178156983246731
MEDN1481	-0.024072146	-0.071597569	-0.056240583	-0.046462981	-0.041095982
MEDN1484	-0.070005136	-0.024453424	0.0444293988479534	-0.00811326	-0.07143498
MEDN1490	0.03985480087175	-0.105325368	-0.115862997	-0.015890177	0.0167881935048133
MEDN1493	-0.003542526	-0.007384196	-0.026054954	-0.040407859	-0.00598676
MEDN1501	-0.054599592	-0.023338056	-0.038102177	-0.052719862	-0.079744387
MEDN1504	-0.003933117	0.0357347079359686	0.0694474688197497	0.000699313482944352	-0.000735233
MEDN1508	0.0713465391431493	0.0337289562747214	0.0735514658261899	0.0323177630667091	0.00709708247160001
MEDN1518	-0.042623671	0.0153618196812167	0.0252066038465378	-0.02505764	-0.030115811
