Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
3300011999,0.049735156,54.8576396,Human
3300012000,0,12.52424033,Human
3300012001,0,49.20644557,Human
3300012003,0.069828616,88.89581924,Human
3300012004,0.027889562,61.15481097,Human
3300012005,0,60.94408671,Human
3300012006,0,25.78821897,Human
3300012007,481.6362208,570.0189862,Human
3300012008,0,54.47117693,Human
3300012010,0,36.85528486,Human
3300012014,0.110853936,143.5682526,Human
3300012016,427.2847833,504.761738,Human
3300012018,42.82226528,173.0813883,Human
3300012019,0.052942734,59.70450724,Human
3300012020,50.10414523,220.4427401,Human
3300012025,0.17821153,11.52557175,Human
3300012026,0.306455902,21.53997621,Human
3300012027,0,0.684527139,Human
3300012028,0,1.043679319,Human
3300012029,0,3.402784929,Human
3300012030,0,15.94087333,Human
3300012032,0.080731305,21.68161023,Human
3300012033,0.083553806,16.09331298,Human
3300012036,0.104729424,10.37037829,Human
3300012037,0,1.735903099,Human
3300012042,0,157.4106783,Human
3300012044,0.215287661,53.9979411,Human
3300012046,0,60.61580197,Human
3300012092,0,110.6385524,Human
3300012103,0.08152576,13.09683321,Human
3300012104,0.274092454,40.16758049,Human
3300012106,0,6.257568543,Human
3300012108,0.14088884,12.12152405,Human
3300012109,0.166449956,10.00963626,Human
3300012111,0,3.011435099,Human
3300012114,0,0.920170498,Human
3300012115,0.283765756,32.61619142,Human
3300012116,0.069961793,30.403244,Human
3300012121,0.07276769,2.459263465,Human
3300012127,0.144587855,27.98894247,Human
3300012128,0.145565061,17.63056295,Human
3300012145,0.133860873,17.77826542,Human
3300012147,0,1.67784554,Human
3300012170,0.159793004,24.58478397,Human
3300012178,0,78.28103143,Human
3300012182,0.137848106,55.96770821,Human
3300012183,0,149.4733852,Human
3300012184,0.041830332,153.7436889,Human
3300012185,0.042810835,132.102466,Human
3300012186,0.042369044,87.24181106,Human
3300012190,0,1722.705474,Human
3300012191,0.508382867,629.051082,Human
3300012192,1.372557652,642.244404,Human
3300012193,1.459807512,717.6165471,Human
3300012194,1.174010401,115.0012612,Human
3300012195,0.426768184,779.9532388,Human
3300012196,1.222100642,193.5629668,Human
3300012197,103.8457103,733.872002,Human
3300012223,4.097470858,684.9076235,Human
3300012229,15.02335202,657.5935971,Human
3300012233,875.775101,2987.511608,Human
3300012234,27.88045841,812.5532056,Human
3300012236,0.672843477,811.5599733,Human
3300012238,256.3641924,444.6463999,Human
3300012241,2.125291994,733.4200532,Human
3300012243,0,1990.773632,Human
3300012244,15.91426886,562.8333736,Human
3300012246,4.021210849,699.529276,Human
3300012247,0.255509226,857.1437145,Human
3300012248,0.185636031,921.4554944,Human
3300012250,0.118114223,27.98331347,Human
3300012251,7.221569685,1012.915309,Human
3300012252,17.34727795,1219.570822,Human
3300012253,470.3794184,2376.096078,Human
3300012257,0.494085871,620.6485438,Human
3300012258,14.9659981,955.655006,Human
3300012259,61.94390581,758.5288796,Human
3300012260,0.196922076,758.4745118,Human
3300012262,0,2.586706032,Human
3300012263,0.179815821,20.67850253,Human
3300012265,0.173160394,20.43274049,Human
3300012267,0,2.897082354,Human
3300012268,0.238397856,9.97285298,Human
3300012270,0,13.87190175,Human
3300012271,0,3.294026137,Human
3300012272,0,1.468626606,Human
3300012273,0.117780441,4.726407657,Human
3300012274,2.402127893,1122.322826,Human
3300012275,4.083524347,1499.389699,Human
3300012276,0.402444577,145.0771508,Human
3300012277,7.287540137,1579.274704,Human
3300012278,22.3759928,114.7694433,Human
3300012279,12.83620763,1570.438007,Human
3300012280,6.446527401,594.0093522,Human
3300012281,0.977891307,1120.973377,Human
3300012283,8.17018427,1173.673682,Human
3300012308,57.3465466,3068.853535,Human
3300012312,52.85397451,327.3368331,Human
3300012314,355.2565451,1443.33635,Human
3300012321,1079.964206,1668.916486,Human
3300012324,65.71452381,440.6940619,Human
3300012330,326.2194922,684.6108254,Human
3300012337,14.13428352,250.2701616,Human
3300012344,0.385714969,32.78818321,Human
3300012425,6.508654509,363.683337,Human
3300012437,80.01134351,1323.080915,Human
3300012449,24.80825279,1701.44759,Human
3300012451,196.3766299,521.6419086,Human
3300012466,363.0253131,1874.563217,Human
3300012497,0,132.0516842,Human
3300012499,0,102.5597107,Human
3300012500,0.199331122,141.4137458,Human
3300012505,0.059141672,110.8145056,Human
3300012513,0.070915242,124.7196061,Human
3300012521,0.880473243,35.10858546,Human
3300012526,0,132.1226407,Human
3300012527,0,98.04814525,Human
3300012530,0,72.51987924,Human
3300012531,0,88.18429175,Human
3300012533,8.45381527,102.2230479,Human
3300012539,14.085904,281.46178,Human
3300012542,49.12457736,216.3517077,Human
3300012543,125.9346286,1556.291059,Human
3300012545,818.822774,1386.610366,Human
3300012550,892.4936575,3162.266948,Human
3300012555,35.96152714,305.4576515,Human
3300012557,94.3596109,293.9639026,Human
3300012564,2.539632348,82.99371096,Human
3300012565,309.031559,2373.417869,Human
3300012566,25.14067942,142.4533761,Human
3300012572,27.63064369,169.8918175,Human
3300012573,562.2917463,925.651904,Human
3300012575,16.62232345,112.667604,Human
3300012578,19.67361795,461.2199207,Human
3300012579,619.9832539,2208.914551,Human
3300012588,5.371057948,1346.332202,Human
3300012589,191.2001656,804.0791096,Human
3300012590,1568.857819,2550.211429,Human
3300012591,1306.153517,2135.146994,Human
3300012601,11.47666568,2008.554704,Human
3300012605,258.1449142,1030.567847,Human
3300012606,22.64771661,133.9427228,Human
3300012609,0,634.1963716,Human
3300012617,403.7122092,520.1639236,Human
3300012621,15.09979111,205.4248092,Human
3300012622,37.97164343,161.0788672,Human
3300012624,148.353277,2344.990292,Human
3300012626,34.02762821,275.4658449,Human
3300012631,0.525938354,2387.010999,Human
3300012633,4.70531277,1000.215087,Human
3300012638,1020.586174,1594.269095,Human
3300012639,50.22563421,236.5332427,Human
3300012640,330.1582212,448.8155158,Human
3300012648,3.445925111,847.1636657,Human
3300012649,13.74514875,209.5678182,Human
3300012653,136.9333587,2406.534964,Human
3300012659,393.4915349,524.8141228,Human
3300012660,41.24591873,404.2807324,Human
3300012661,378.6332548,489.5204171,Human
3300012662,2.559905704,109.3276644,Human
3300012678,0,131.361098,Human
3300012679,0,124.182271,Human
3300012681,0,137.6685493,Human
3300012682,0,86.39552004,Human
3300012887,0.118059021,10.04051981,Human
3300012888,0.008725173,20.99571697,Human
3300012889,13.59130126,691.7676163,Human
3300012890,0,30.20712173,Human
3300012894,0,33.84135316,Human
3300012919,0.022235421,1.666957617,Human
3300012920,0.005561091,1.862740682,Human
3300012928,0,1.579596739,Human
3300012936,0,2.860011072,Human
3300012940,0.187712688,227.1843721,Human
3300012942,0.205484318,230.6580432,Human
3300012943,0.279782417,139.2047712,Human
3300012950,0.019995101,4.697410421,Human
3300012952,0.337596144,1.940656357,Human
3300012953,0.796307247,2.534800283,Human
3300012954,0.017935713,1.587862125,Human
3300012956,7.65131651,59.73998985,Human
3300012971,0.010168842,76.98143609,Human
3300012973,0.405245049,546.9666911,Human
3300012974,0.913492589,739.0884309,Human
3300012979,5.905373233,49.83740616,Human
3300012983,9.185240398,197.3890182,Human
3300013004,0.007760955,20.26771657,Human
3300013005,0.012646887,19.68343942,Human
3300013006,0.061488559,20.45272818,Human
3300013010,0,1.447597974,Human
3300013014,0.044215652,9.497744049,Human
3300013016,0,1.895576756,Human
3300013017,0,1.639304344,Human
3300013018,0,19.29986971,Human
3300013020,0.016826785,4.45716628,Human
3300013021,0.061636231,2.405215931,Human
3300013093,0.236527216,18.41955014,Human
3300013094,0.256122893,18.76426568,Human
3300013097,0.044965699,185.2788463,Human
3300013147,41.25230981,310.3387835,Human
3300013151,575.1570966,789.9176457,Human
3300013152,25.96269766,263.5177162,Human
3300013160,885.7922138,1544.140532,Human
3300013162,51.68590034,314.8733948,Human
3300013163,1247.065832,1925.096298,Human
3300013164,273.9379999,541.904571,Human
3300013166,1066.849219,1633.441416,Human
3300013167,597.4567428,1241.48847,Human
3300013168,1150.9324,2098.481722,Human
3300013171,1027.89433,1712.158311,Human
3300013174,14.19756249,306.2299911,Human
3300013175,8.730327007,307.5885423,Human
3300013182,248.011278,1317.918259,Human
3300013183,2.334360606,220.0589179,Human
3300013184,15.89065596,280.4963932,Human
3300013185,1507.83761,2366.590789,Human
3300013187,1239.821882,2076.100244,Human
3300013192,25.09892544,263.0803622,Human
3300013195,0.995087611,5.747743431,Human
3300013199,269.659836,416.7894158,Human
3300013205,1364.290106,2222.834761,Human
3300013206,84.7015885,482.4821279,Human
3300013211,119.054475,306.2823525,Human
3300013213,1445.659675,2195.244796,Human
3300013214,1122.340787,1770.820928,Human
3300013216,39.70378594,323.260526,Human
3300013221,41.47563055,166.6391247,Human
3300013223,1093.396111,1603.61538,Human
3300013224,1226.460327,1942.284894,Human
3300013225,1145.44461,1803.225768,Human
3300013227,1059.32758,1656.624125,Human
3300013228,1006.638561,1627.584453,Human
3300013229,35.03364111,253.2278896,Human
3300013234,70.79570114,1080.462877,Human
3300013237,1071.544712,1721.378262,Human
3300013238,252.8968632,458.3532324,Human
3300013241,1059.524952,1821.911187,Human
3300013242,40.81802831,419.9165573,Human
3300013253,0,2.300865601,Human
3300013258,1391.896328,2134.077878,Human
3300013261,197.2442712,406.1343067,Human
3300013262,1556.322005,2452.371547,Human
3300013264,0,2123.523465,Human
3300013266,1345.879937,2116.907866,Human
3300013267,1066.802825,1825.081734,Human
3300013268,1065.537189,1683.716337,Human
3300013270,4.902385448,1494.752912,Human
3300013271,1097.943239,1804.503375,Human
3300013272,1241.669329,1922.194127,Human
3300013273,13.84960101,309.398937,Human
3300013276,17.38102388,298.1211198,Human
3300013277,996.3249356,1737.847905,Human
3300013278,1148.497056,1936.604755,Human
3300013280,0.254407762,65.68145762,Human
3300013283,19.26838283,1392.104374,Human
3300013285,0,17.15084343,Human
3300013286,0.084254328,22.96569409,Human
3300013294,0.032812391,38.39125961,Human
3300013325,1.409560171,2235.45487,Human
3300013327,0,1556.129988,Human
3300013329,9.606719361,183.2405168,Human
3300013330,42.54041755,198.1636444,Human
3300013332,0,67.62140447,Human
3300013338,0,302.7566723,Human
3300013340,0,953.34987,Human
3300013341,5.107717557,1042.008324,Human
3300013342,0,1019.820453,Human
3300013344,20.04362535,1112.254046,Human
3300013345,1062.260599,1854.603382,Human
3300013346,143.5860272,268.7828146,Human
3300013347,29.88183066,342.9704035,Human
3300013349,2.121413412,581.0772069,Human
3300013352,45.66549045,1873.717278,Human
3300013353,2.170905794,391.8120599,Human
3300013354,2.172326041,1388.804832,Human
3300013356,0,2475.935634,Human
3300013362,69.37217071,416.5101656,Human
3300013365,3.761937188,1148.956788,Human
3300013370,22.67586114,250.0388761,Human
3300013374,0,32.76053164,Human
3300013375,2.286075916,394.0961558,Human
3300013377,0,19.32902375,Human
3300013379,25.49086266,1380.174517,Human
3300013381,2.957032496,462.4401356,Human
3300013382,3.024217615,88.09585602,Human
3300013383,0.800207689,31.02304738,Human
3300013384,1851.145216,3046.839494,Human
3300013389,2.233722767,767.777244,Human
3300013391,0,83.80659598,Human
3300013405,37.90639764,224.8453748,Human
3300013422,466.5842387,1136.607248,Human
3300013424,55.60801594,251.7369331,Human
3300013426,5.786114548,89.27781021,Human
3300013427,0,48.34718332,Human
3300013439,7.494920041,655.7429625,Human
3300013442,14.76967636,156.0171088,Human
3300013450,2.706622944,90.30666156,Human
3300013455,15.40165802,75.70062524,Human
3300013467,2.101836319,722.3381871,Human
3300013469,0,165.42645,Human
3300013481,6.283023923,1658.613502,Human
3300013482,0,731.3567304,Human
3300013484,1.22975818,367.6725537,Human
3300013485,0.355862579,152.0502987,Human
3300013486,5.854695562,408.6575439,Human
3300013489,0,599.2428778,Human
3300013491,0.699360658,4848.225042,Human
3300013493,1.132386001,472.6971088,Human
3300013494,2.55761925,1574.322764,Human
3300013495,1.432236785,871.2641604,Human
3300013497,0.012053211,718.42492,Human
3300013498,11.35028079,710.322974,Human
3300013499,16.98855177,140.62849,Human
3300013502,3.390721738,85.58093421,Human
3300013570,1.019007789,9714.887,Human
3300013583,2.862029234,83.10700131,Human
3300013586,0,863.0504062,Human
3300013599,0.437728407,2051.266886,Human
3300013612,0,2402.698439,Human
3300013618,0,2599.750845,Human
3300013621,0.664546059,2600.569397,Human
3300013622,37.48553585,293.2200998,Human
3300013626,0,2028.473202,Human
3300013627,5.831161322,3775.392853,Human
3300013630,1.268113659,458.9453236,Human
3300013631,2.570260911,627.4297069,Human
3300013632,292.1326527,7233.95938,Human
3300013634,0,762.7513239,Human
3300013635,0,391.9809214,Human
3300013636,0.780303772,914.054831,Human
3300013637,577.4076048,2378.096806,Human
3300013638,2.955434653,948.2981184,Human
3300013641,0,2303.337499,Human
3300013644,45.12435488,1779.593815,Human
3300013646,0,178.7475297,Human
3300013647,12.45373947,896.4223908,Human
3300013649,60.12067992,310.7169045,Human
3300013650,34.66537193,222.7101092,Human
3300013653,1.15883662,647.9491503,Human
3300013655,0,768.195258,Human
3300013656,137.8009268,2356.144809,Human
3300013660,714.0297894,2764.925515,Human
3300013665,0,130.6215238,Human
3300013667,0.970367888,995.4427822,Human
3300013669,0,1385.556045,Human
3300013671,0,741.6389701,Human
3300013678,3.053411183,924.4899275,Human
3300013679,724.1912113,3999.871322,Human
3300013683,0,1394.349135,Human
3300013684,0.665914796,487.2903184,Human
3300013685,0,1565.909503,Human
3300013690,3.009078563,981.1898063,Human
3300013692,0.394804599,1274.804191,Human
3300013693,47.38275173,910.5121337,Human
3300013697,0.954450966,911.0599993,Human
3300013701,0,1029.076535,Human
3300013702,1.057425063,343.540548,Human
3300013703,124.8940516,1783.717355,Human
3300013704,0.460677012,2624.603614,Human
3300013710,290.6588446,622.4880898,Human
3300013711,187.8261244,1763.494031,Human
3300013712,0.283287228,1349.788963,Human
3300013713,2.946869486,565.3490011,Human
3300013714,6.407692803,1032.740298,Human
3300013715,256.2519016,1346.130933,Human
3300013716,0.395554199,1390.262461,Human
3300013717,4.094941916,292.3878015,Human
3300013718,0,790.0064322,Human
3300013719,0.57726727,587.8384464,Human
3300013721,19.45138553,458.5089028,Human
3300013723,5.203373925,324.6671747,Human
3300013724,0,2085.457599,Human
3300013725,1.040147132,1080.706694,Human
3300013728,0.489592267,477.5858946,Human
3300013729,4.160277307,390.748014,Human
3300013732,3.338623942,814.9799753,Human
3300013734,61.43091333,511.4180703,Human
3300013736,0.857638501,1907.01441,Human
3300013749,62.62320895,284.4481079,Human
3300013751,14.72847424,292.8578294,Human
3300013752,369.5005461,506.8576435,Human
3300013753,54.07026295,114.6222447,Human
3300013758,0,48.39871414,Human
3300013759,0.04955286,4.836320496,Human
3300013763,0,35.6531471,Human
3300013764,0.040706049,50.45922287,Human
3300013765,0.019549655,64.98258705,Human
3300013766,0,63.4687228,Human
3300013769,39.02215881,189.7153903,Human
3300013770,0.031847071,54.52165717,Human
3300013771,15.13291026,118.474811,Human
3300013772,0.054178919,47.5823885,Human
3300013791,21.60771375,145.2963065,Human
3300013812,0.404727916,687.6710215,Human
3300013814,0,930.3850583,Human
3300013816,4.87867475,259.8062791,Human
3300013818,17.99371677,1009.837937,Human
3300013819,3.91497473,2341.235509,Human
3300013821,13.89848343,1147.453709,Human
3300013822,0,1366.670369,Human
3300013823,0.831478637,1232.049142,Human
3300013824,1.504417225,843.2712323,Human
3300013829,41.87187242,134.1885024,Human
3300013830,577.7198738,726.63571,Human
3300013833,38.62781569,206.4277546,Human
3300013838,0,1067.560247,Human
3300013839,0,1476.937682,Human
3300013845,4.7931387,1255.324647,Human
3300013849,0,1533.606397,Human
3300013850,0,1027.140594,Human
3300013851,1.320516939,1107.584114,Human
3300013853,0,1805.579723,Human
3300013854,0,808.9172542,Human
3300013855,0,717.9592053,Human
3300013856,61.64092639,1060.16229,Human
3300013900,63.10897846,139.140438,Human
3300013901,0,118.325475,Human
3300013902,0,50.46308823,Human
3300013903,455.1325655,1523.201666,Human
3300013908,0,714.0219173,Human
3300013916,0,28.79370093,Human
3300013917,1.540628729,2502.023697,Human
3300013918,189.2732604,1009.665379,Human
3300013919,14.15989353,840.300335,Human
3300013921,8.021965241,1086.576233,Human
3300013922,1.672401082,248.4113014,Human
3300013924,3.361069179,830.1677808,Human
3300013925,0,1026.33466,Human
3300013927,52.83002476,1893.50679,Human
3300013928,10.18485927,284.4851943,Human
3300013931,0,269.6547481,Human
3300013932,0,298.6953548,Human
3300013933,3.991577088,1157.293901,Human
3300013934,0.295597075,970.0223235,Human
3300013935,3.089415657,182.7041769,Human
